#,Date,Board,North,South,East,West,**South** Result,**South** Score, IMPs  or MPs,Par Result, **South**  Par Score,Vs. Par,DD Bidding,DD Play,
203,2024.09.26,203,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,460,0.00%,6N NS,990,-11,We missed small slam,-1,
204,2024.09.26,204,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,600,0.00%,3N NS+2,660,-2,Par was bid,-2,
205,2024.09.26,205,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,660,0.00%,3N NS+2,660,0,Par was bid,-,
206,2024.09.26,206,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS,400,1,Par was bid,+1,
207,2024.09.26,207,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
208,2024.09.26,208,EPBot1,EPBot3,EPBot2,EPBot4,6N N =,990,0.00%,6C NS,920,2,We overbid - undoubled,+1,
209,2024.09.26,209,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS,400,1,Par was bid,+1,
210,2024.09.26,210,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,650,0.00%,4H NS+1,650,0,Par was bid,-,
211,2024.09.26,211,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,450,0.00%,6H S,980,-11,We missed small slam,-,
212,2024.09.26,212,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,650,0.00%,3N S+2,660,0,We missed best contract,-,
213,2024.09.26,213,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,650,0.00%,4H N+1,650,0,We wrong-side contract,+1,
214,2024.09.26,214,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,450,0.00%,4S NS,420,1,Par was bid,+1,
215,2024.09.26,215,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,4H NS+1,650,-1,We missed best contract,-,
216,2024.09.26,216,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,7H NS,1510,-14,We missed grand slam,-2,
217,2024.09.26,217,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,3N S+2,460,0,Par was bid,-,
218,2024.09.26,218,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,7C NS,2140,-17,We missed grand slam,-,
219,2024.09.26,219,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,430,0.00%,7N NS,1520,-14,We missed grand slam,-3,
220,2024.09.26,220,EPBot1,EPBot3,EPBot2,EPBot4,6CX S =,1540,0.00%,4S NS+1,650,13,We overbid - doubled,+1,
221,2024.09.26,221,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
222,2024.09.26,222,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,6D NS,920,-10,We missed small slam,+1,
223,2024.09.26,223,EPBot1,EPBot3,EPBot2,EPBot4,6C N =,1370,0.00%,7C NS,2140,-13,We missed grand slam,-1,
224,2024.09.26,224,EPBot1,EPBot3,EPBot2,EPBot4,6C N =,920,0.00%,7C NS,1440,-11,We missed grand slam,-1,
225,2024.09.26,225,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,3N NS+1,430,-1,Par was bid,-1,
226,2024.09.26,226,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,1S NS+2,140,10,We overbid - undoubled,+2,
227,2024.09.26,227,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,4H NS+1,450,-1,We missed best contract,-,
228,2024.09.26,228,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,4S NS+1,650,-1,We missed best contract,+1,
229,2024.09.26,229,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,660,0.00%,6N NS,1440,-13,We missed small slam,-1,
230,2024.09.26,230,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,490,0.00%,7D NS,1440,-14,We missed grand slam,+1,
231,2024.09.26,231,EPBot1,EPBot3,EPBot2,EPBot4,4H N +2,680,0.00%,6H NS,1430,-13,We missed small slam,-,
232,2024.09.26,232,EPBot1,EPBot3,EPBot2,EPBot4,2N S +2,180,0.00%,3N NS+1,430,-6,We missed game,-,
233,2024.09.26,233,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,460,0.00%,3N NS+2,460,0,Par was bid,-,
234,2024.09.26,234,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,4H NS+1,650,-2,We missed best contract,-1,
235,2024.09.26,235,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,450,0.00%,4S N,420,1,Par was bid,+1,
236,2024.09.26,236,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,3N NS,600,1,We overbid - undoubled,+1,
237,2024.09.26,237,EPBot1,EPBot3,EPBot2,EPBot4,4S S +2,680,0.00%,6S NS,1430,-13,We missed small slam,-,
238,2024.09.26,238,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,6S NS,980,-11,We missed small slam,-1,
239,2024.09.26,239,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
240,2024.09.26,240,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
241,2024.09.26,241,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS,400,1,Par was bid,+1,
242,2024.09.26,242,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,3N NS+1,630,-1,Par was bid,-1,
243,2024.09.26,243,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,400,0.00%,3N NS,400,0,Par was bid,-,
244,2024.09.26,244,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS,600,1,Par was bid,+1,
245,2024.09.26,245,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,650,0.00%,4S NS+1,650,0,Par was bid,-,
246,2024.09.26,246,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,6N S,990,-11,We missed small slam,-1,
247,2024.09.26,247,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,4S NS+1,650,-1,We missed best contract,-,
248,2024.09.26,248,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N N,400,1,We wrong-side contract,+2,
249,2024.09.26,249,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,450,0.00%,6H NS,980,-11,We missed small slam,-1,
250,2024.09.26,250,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,4H NS+1,650,-2,We missed best contract,-,
251,2024.09.26,251,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,430,0.00%,6D NS,920,-10,We missed small slam,-,
252,2024.09.26,252,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,690,0.00%,6N NS,1440,-13,We missed small slam,-,
253,2024.09.26,253,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,600,0.00%,3N NS+2,660,-2,Par was bid,-2,
254,2024.09.26,254,EPBot1,EPBot3,EPBot2,EPBot4,4S N +2,480,0.00%,6H NS,980,-11,We missed small slam,-,
255,2024.09.26,255,EPBot1,EPBot3,EPBot2,EPBot4,3N S -2,-200,0.00%,4H NS,620,-13,We missed game,-1,
256,2024.09.26,256,EPBot1,EPBot3,EPBot2,EPBot4,6D N -1,-50,0.00%,3N NS+2,460,-11,We overbid - undoubled,-,
257,2024.09.26,257,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,4S NS+1,450,0,Par was bid,-,
258,2024.09.26,258,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,600,0.00%,2H NS+1,140,10,We overbid - undoubled,+1,
259,2024.09.26,259,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,4S NS,420,-1,We missed best contract,-,
260,2024.09.26,260,EPBot1,EPBot3,EPBot2,EPBot4,6C S +1,1390,0.00%,7C NS,2140,-13,We missed grand slam,-,
261,2024.09.26,261,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,6H NS,1430,-13,We missed small slam,+1,
262,2024.09.26,262,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,6N NS,990,-11,We missed small slam,-1,
263,2024.09.26,263,EPBot1,EPBot3,EPBot2,EPBot4,6N S -1,-100,0.00%,6C NS,1370,-16,We overbid - undoubled,-,
264,2024.09.26,264,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,4H NS+1,450,-1,We missed best contract,+1,
265,2024.09.26,265,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,6S NS,980,-11,We missed small slam,-1,
266,2024.09.26,266,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,650,0.00%,4S N,620,1,Par was bid,+1,
267,2024.09.26,267,EPBot1,EPBot3,EPBot2,EPBot4,7SX S =,1770,0.00%,7H NS,1510,6,They doubled making contract,-,
268,2024.09.26,268,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,6D N,1370,-12,We missed small slam,-,
269,2024.09.26,269,EPBot1,EPBot3,EPBot2,EPBot4,4S N +2,680,0.00%,7S NS,2210,-17,We missed grand slam,-1,
270,2024.09.26,270,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,450,0.00%,4H NS+1,450,0,Par was bid,-,
271,2024.09.26,271,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
272,2024.09.26,272,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,430,0.00%,4H NS+1,450,-1,We missed best contract,-,
273,2024.09.26,273,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,400,0.00%,3N NS+2,460,-2,Par was bid,-2,
274,2024.09.26,274,EPBot1,EPBot3,EPBot2,EPBot4,4H S +2,680,0.00%,6H NS,1430,-13,We missed small slam,-,
275,2024.09.26,275,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
276,2024.09.26,276,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,4S NS,620,0,We missed best contract,+1,
277,2024.09.26,277,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,650,0.00%,4S NS,620,1,Par was bid,+1,
278,2024.09.26,278,EPBot1,EPBot3,EPBot2,EPBot4,6D S =,920,0.00%,7D NS,1440,-11,We missed grand slam,-1,
279,2024.09.26,279,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,3N NS,600,0,Par was bid,-,
280,2024.09.26,280,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,3N N+2,460,0,We wrong-side contract,+1,
281,2024.09.26,281,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,4H NS+1,450,-1,We missed game,+2,
282,2024.09.26,282,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,4S S+1,650,-1,We missed best contract,-,
283,2024.09.26,283,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,450,0.00%,4S NS+1,450,0,Par was bid,-,
284,2024.09.26,284,EPBot1,EPBot3,EPBot2,EPBot4,6H N -1,-100,0.00%,4H NS+1,650,-13,We overbid - undoubled,-,
285,2024.09.26,285,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,600,0.00%,4H N,620,-1,We missed best contract,-,
286,2024.09.26,286,EPBot1,EPBot3,EPBot2,EPBot4,6C S =,920,0.00%,6C S,920,0,Par was bid,-,
287,2024.09.26,287,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,600,0.00%,3N NS,600,0,Par was bid,-,
288,2024.09.26,288,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,6S NS,980,-11,We missed small slam,-1,
289,2024.09.26,289,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,6N N,990,-11,We missed small slam,-,
290,2024.09.26,290,EPBot1,EPBot3,EPBot2,EPBot4,6D S -1,-100,0.00%,5D NS,600,-12,We overbid - undoubled,-,
291,2024.09.26,291,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,4H NS+1,450,0,We missed best contract,+1,
292,2024.09.26,292,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,650,0.00%,4H NS,620,1,Par was bid,+1,
293,2024.09.26,293,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,6C NS,1370,-12,We missed small slam,-1,
294,2024.09.26,294,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,6N S,990,-11,We missed small slam,-1,
295,2024.09.26,295,EPBot1,EPBot3,EPBot2,EPBot4,4H N +2,680,0.00%,6N NS,1440,-13,We missed small slam,-,
296,2024.09.26,296,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,450,0.00%,6N NS,990,-11,We missed small slam,-1,
297,2024.09.26,297,EPBot1,EPBot3,EPBot2,EPBot4,4H N +2,480,0.00%,4H NS+1,450,1,Par was bid,+1,
298,2024.09.26,298,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,6H NS,1430,-13,We missed small slam,-,
299,2024.09.26,299,EPBot1,EPBot3,EPBot2,EPBot4,4H N +2,480,0.00%,6H NS,980,-11,We missed small slam,-,
300,2024.09.26,300,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,650,0.00%,7S NS,2210,-17,We missed grand slam,-,
301,2024.09.26,301,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,6H NS,1430,-13,We missed small slam,-1,
302,2024.09.26,302,EPBot1,EPBot3,EPBot2,EPBot4,6C S -1,-50,0.00%,4S NS+1,450,-11,We overbid - undoubled,-,
303,2024.09.26,303,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,6C NS,1370,-12,We missed small slam,-1,
304,2024.09.26,304,EPBot1,EPBot3,EPBot2,EPBot4,3D N +2,150,0.00%,3N NS+1,430,-7,We missed game,-,
305,2024.09.26,305,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,400,0.00%,3N S+1,430,-1,We wrong-side contract,-,
306,2024.09.26,306,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,650,0.00%,4H NS,620,1,Par was bid,+1,
307,2024.09.26,307,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,4H NS+1,450,0,Par was bid,-,
308,2024.09.26,308,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,6S NS,1430,-13,We missed small slam,-1,
309,2024.09.26,309,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,4S NS+1,650,0,Par was bid,-,
310,2024.09.26,310,EPBot1,EPBot3,EPBot2,EPBot4,6H N =,980,0.00%,6H NS,980,0,Par was bid,-,
311,2024.09.26,311,EPBot1,EPBot3,EPBot2,EPBot4,6H N +1,1460,0.00%,7H NS,2210,-13,We missed grand slam,-,
312,2024.09.26,312,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,4H S,420,0,We missed best contract,+1,
313,2024.09.26,313,EPBot1,EPBot3,EPBot2,EPBot4,6C S =,920,0.00%,4H NS+1,450,10,We overbid - undoubled,+1,
314,2024.09.26,314,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
315,2024.09.26,315,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,450,0.00%,4H NS+1,450,0,Par was bid,-,
316,2024.09.26,316,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+2,660,-1,Par was bid,-1,
317,2024.09.26,317,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,650,0.00%,4S NS,620,1,Par was bid,+1,
318,2024.09.26,318,EPBot1,EPBot3,EPBot2,EPBot4,4S S +2,480,0.00%,6D NS,920,-10,We missed small slam,+1,
319,2024.09.26,319,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,6N NS,1440,-13,We missed small slam,-2,
320,2024.09.26,320,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
321,2024.09.26,321,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,430,0.00%,7C NS,1440,-14,We missed grand slam,-1,
322,2024.09.26,322,EPBot1,EPBot3,EPBot2,EPBot4,4C S =,130,0.00%,4H NS+1,650,-11,We missed game,-1,
323,2024.09.26,323,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,400,0.00%,3N NS+2,460,-2,Par was bid,-2,
324,2024.09.26,324,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
325,2024.09.26,325,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,660,0.00%,6C NS,1370,-12,We missed small slam,-,
326,2024.09.26,326,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,3N NS+2,460,0,Par was bid,-,
327,2024.09.26,327,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,6H NS,1430,-13,We missed small slam,+1,
328,2024.09.26,328,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,460,0.00%,6D NS,920,-10,We missed small slam,-,
329,2024.09.26,329,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,3N NS,400,0,Par was bid,-,
330,2024.09.26,330,EPBot1,EPBot3,EPBot2,EPBot4,4H S +2,680,0.00%,6H NS,1430,-13,We missed small slam,-,
331,2024.09.26,331,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,7H NS,1510,-14,We missed grand slam,-,
332,2024.09.26,332,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,660,0.00%,6N NS,1440,-13,We missed small slam,-1,
333,2024.09.26,333,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,600,0.00%,6D NS,1370,-13,We missed small slam,+1,
334,2024.09.26,334,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,4S NS+1,450,-1,We missed best contract,-,
335,2024.09.26,335,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,3N NS,600,1,Par was bid,+1,
336,2024.09.26,336,EPBot1,EPBot3,EPBot2,EPBot4,6S S =,980,0.00%,6S NS,980,0,Par was bid,-,
337,2024.09.26,337,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,4S NS+1,450,-1,Par was bid,-1,
338,2024.09.26,338,EPBot1,EPBot3,EPBot2,EPBot4,4H N =,620,0.00%,4H NS+1,650,-1,Par was bid,-1,
339,2024.09.26,339,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,6D NS,920,-10,We missed small slam,-,
340,2024.09.26,340,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,3N NS+1,630,-1,Par was bid,-1,
341,2024.09.26,341,EPBot1,EPBot3,EPBot2,EPBot4,4S N =,620,0.00%,3N NS+2,660,-1,We missed best contract,-1,
342,2024.09.26,342,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,3N NS+1,430,-1,Par was bid,-1,
343,2024.09.26,343,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,650,0.00%,3N NS+1,630,1,We missed best contract,+1,
344,2024.09.26,344,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,4H NS,420,0,We missed best contract,+1,
345,2024.09.26,345,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,3N NS+2,460,-2,Par was bid,-2,
346,2024.09.26,346,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,3N NS+2,660,-1,Par was bid,-1,
347,2024.09.26,347,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,450,0.00%,4S NS+1,450,0,Par was bid,-,
348,2024.09.26,348,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,650,0.00%,4H S+1,650,0,We wrong-side contract,+1,
349,2024.09.26,349,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,600,0.00%,4S NS+1,650,-2,We missed best contract,-,
350,2024.09.26,350,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,6N NS,990,-11,We missed small slam,-1,
351,2024.09.26,351,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,660,0.00%,6N NS,1440,-13,We missed small slam,-1,
352,2024.09.26,352,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,4H NS,420,0,We missed best contract,+1,
353,2024.09.26,353,EPBot1,EPBot3,EPBot2,EPBot4,6CX N -1,-100,0.00%,6C N,920,-14,They doubled making contract,-1,
354,2024.09.26,354,EPBot1,EPBot3,EPBot2,EPBot4,3N N -1,-100,0.00%,6D NS,1370,-16,We missed small slam,-1,
355,2024.09.26,355,EPBot1,EPBot3,EPBot2,EPBot4,6C S =,920,0.00%,6C NS,920,0,Par was bid,-,
356,2024.09.26,356,EPBot1,EPBot3,EPBot2,EPBot4,6C N -1,-100,0.00%,6C NS,1370,-16,Par was bid,-1,
357,2024.09.26,357,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
358,2024.09.26,358,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,450,0.00%,4H NS+1,450,0,Par was bid,-,
359,2024.09.26,359,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,650,0.00%,6H NS,1430,-13,We missed small slam,-1,
360,2024.09.26,360,EPBot1,EPBot3,EPBot2,EPBot4,5S S =,450,0.00%,4S NS+1,450,0,Par was bid,-,
361,2024.09.26,361,EPBot1,EPBot3,EPBot2,EPBot4,5D S +1,420,0.00%,6D NS,920,-11,We missed small slam,-,
362,2024.09.26,362,EPBot1,EPBot3,EPBot2,EPBot4,4H S +2,680,0.00%,6H NS,1430,-13,We missed small slam,-,
363,2024.09.26,363,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,450,0.00%,6N NS,990,-11,We missed small slam,-1,
364,2024.09.26,364,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,3N S+2,660,-1,We wrong-side contract,-,
365,2024.09.26,365,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
366,2024.09.26,366,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,450,0.00%,4S NS,420,1,Par was bid,+1,
367,2024.09.26,367,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
368,2024.09.26,368,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,6H N,980,-11,We missed small slam,-1,
369,2024.09.26,369,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
370,2024.09.26,370,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,4S S+1,650,-1,We missed best contract,-,
371,2024.09.26,371,EPBot1,EPBot3,EPBot2,EPBot4,4H N +2,480,0.00%,4H NS+1,450,1,Par was bid,+1,
372,2024.09.26,372,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,660,0.00%,6N S,1440,-13,We missed small slam,-,
373,2024.09.26,373,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,3N NS+2,660,-1,Par was bid,-1,
374,2024.09.26,374,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,4H N+1,450,-1,We missed best contract,-,
375,2024.09.26,375,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,6C NS,1370,-12,We missed small slam,+1,
376,2024.09.26,376,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,3N S+2,460,0,We missed best contract,-,
377,2024.09.26,377,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS,400,1,Par was bid,+1,
378,2024.09.26,378,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS,600,1,Par was bid,+1,
379,2024.09.26,379,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,430,0.00%,3N NS+2,460,-1,Par was bid,-1,
380,2024.09.26,380,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,3N N,600,1,Par was bid,+1,
381,2024.09.26,381,EPBot1,EPBot3,EPBot2,EPBot4,4S N +2,680,0.00%,6S NS,1430,-13,We missed small slam,-,
382,2024.09.26,382,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,3N NS+1,430,1,Par was bid,+1,
383,2024.09.26,383,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,4H NS,620,1,Par was bid,+1,
384,2024.09.26,384,EPBot1,EPBot3,EPBot2,EPBot4,6N N =,990,0.00%,6N NS,990,0,Par was bid,-,
385,2024.09.26,385,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,400,0.00%,3N NS,400,0,Par was bid,-,
386,2024.09.26,386,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,650,0.00%,6H NS,1430,-13,We missed small slam,+1,
387,2024.09.26,387,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,400,0.00%,3N NS,400,0,Par was bid,-,
388,2024.09.26,388,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
389,2024.09.26,389,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,660,0.00%,6N NS,1440,-13,We missed small slam,-1,
390,2024.09.26,390,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,400,0.00%,1H NS+2,140,6,We overbid - undoubled,+1,
391,2024.09.26,391,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,4H NS,620,-1,We missed best contract,-,
392,2024.09.26,392,EPBot1,EPBot3,EPBot2,EPBot4,4H N +2,480,0.00%,6N NS,990,-11,We missed small slam,-,
393,2024.09.26,393,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,450,0.00%,6N NS,990,-11,We missed small slam,-1,
394,2024.09.26,394,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,4H NS,620,0,We missed game,+2,
395,2024.09.26,395,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,6C NS,920,-10,We missed small slam,+3,
396,2024.09.26,396,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,600,0.00%,3N NS+1,630,-1,Par was bid,-1,
397,2024.09.26,397,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,4S NS+1,650,-2,We missed best contract,-,
398,2024.09.26,398,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,4H NS+1,450,-1,We missed best contract,-,
399,2024.09.26,399,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,600,0.00%,3N NS,600,0,Par was bid,-,
400,2024.09.26,400,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,400,0.00%,4H NS+1,450,-2,We missed best contract,-1,
401,2024.09.26,401,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS,400,1,Par was bid,+1,
402,2024.09.26,402,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,6S NS,1430,-13,We missed small slam,-,
403,2024.09.26,403,EPBot1,EPBot3,EPBot2,EPBot4,5C S =,400,0.00%,3N NS+1,430,-1,We overbid - undoubled,+1,
404,2024.09.26,404,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,600,0.00%,4H NS,620,-1,We missed game,+1,
