#,Date,Board,North,South,East,West,**South** Result,**South** Score, IMPs  or MPs,Par Result, **South**  Par Score,Vs. Par,DD Bidding,DD Play,
197,2024.09.25,197,EPBot1,EPBot3,EPBot2,EPBot4,4S E =,-420,0.00%,4S EW+1,-450,1,Par was bid,+1,
198,2024.09.25,198,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,4S NS,420,0,Par was bid,-,
199,2024.09.25,199,EPBot1,EPBot3,EPBot2,EPBot4,4S E +1,-650,0.00%,4S EW+1,-650,0,Par was bid,-,
200,2024.09.25,200,EPBot1,EPBot3,EPBot2,EPBot4,5S S +1,480,0.00%,5SX NS-1,-100,11,They missed double,+2,
201,2024.09.25,201,EPBot1,EPBot3,EPBot2,EPBot4,4S E +1,-650,0.00%,5SX EW-1,200,-13,We missed game,-1,
202,2024.09.25,202,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,4S NS,620,0,Par was bid,-,
203,2024.09.25,203,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,4H NS+1,450,0,Par was bid,-,
204,2024.09.25,204,EPBot1,EPBot3,EPBot2,EPBot4,5D E +1,-420,0.00%,6HX NS-3,-800,9,They missed small slam,-,
205,2024.09.25,205,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,5HX NS-2,-500,15,They missed game,+1,
206,2024.09.25,206,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,1H NS+2,140,7,We overbid - undoubled,+1,
207,2024.09.25,207,EPBot1,EPBot3,EPBot2,EPBot4,5HX E -1,100,0.00%,4D EW,-130,6,They overbid - doubled,-1,
208,2024.09.25,208,EPBot1,EPBot3,EPBot2,EPBot4,4S S -2,-100,0.00%,7SX S-4,-800,12,They missed small slam,-1,
209,2024.09.25,209,EPBot1,EPBot3,EPBot2,EPBot4,5DX E -2,300,0.00%,7DX EW-4,800,-11,We missed small slam,-,
210,2024.09.25,210,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,5DX EW-3,500,3,They missed sacrifice,-,
211,2024.09.25,211,EPBot1,EPBot3,EPBot2,EPBot4,4SX S =,590,0.00%,6DX EW-1,200,9,They doubled making contract,-1,
212,2024.09.25,212,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,5CX EW-1,200,10,They missed sacrifice,+1,
213,2024.09.25,213,EPBot1,EPBot3,EPBot2,EPBot4,4H S +2,680,0.00%,6CX EW-2,300,9,They missed sacrifice,+1,
214,2024.09.25,214,EPBot1,EPBot3,EPBot2,EPBot4,5HX S -1,-100,0.00%,5HX NS-2,-300,5,Par was bid,+1,
215,2024.09.25,215,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,5CX EW-2,500,3,They missed sacrifice,-,
216,2024.09.25,216,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,5CX EW-1,100,8,They missed sacrifice,+1,
217,2024.09.25,217,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,4S NS,420,1,Par was bid,+1,
218,2024.09.25,218,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,4S NS,620,0,Par was bid,-,
219,2024.09.25,219,EPBot1,EPBot3,EPBot2,EPBot4,4S E +1,-450,0.00%,4N EW+1,-460,0,They missed best contract,-,
220,2024.09.25,220,EPBot1,EPBot3,EPBot2,EPBot4,5H E =,-450,0.00%,4H EW+1,-450,0,Par was bid,-,
221,2024.09.25,221,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-100,0.00%,3C EW,-110,0,We overbid - undoubled,+1,
222,2024.09.25,222,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,5SX NS-1,-100,11,They missed game,-,
223,2024.09.25,223,EPBot1,EPBot3,EPBot2,EPBot4,5D S =,600,0.00%,5SX EW-3,500,3,They missed sacrifice,-,
224,2024.09.25,224,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,4S NS,420,0,Par was bid,-,
225,2024.09.25,225,EPBot1,EPBot3,EPBot2,EPBot4,4SX S -1,-100,0.00%,5SX NS-2,-300,5,They missed game,-,
226,2024.09.25,226,EPBot1,EPBot3,EPBot2,EPBot4,4S E +1,-450,0.00%,6S EW,-980,11,They missed small slam,+1,
227,2024.09.25,227,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,5SX NS-2,-300,12,They missed game,+1,
228,2024.09.25,228,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-100,0.00%,2N EW,-120,1,We overbid - undoubled,+1,
229,2024.09.25,229,EPBot1,EPBot3,EPBot2,EPBot4,4S S -1,-100,0.00%,3N EW,-400,7,They missed double,+1,
230,2024.09.25,230,EPBot1,EPBot3,EPBot2,EPBot4,5HX S -1,-100,0.00%,5HX NS-1,-100,0,Par was bid,-,
231,2024.09.25,231,EPBot1,EPBot3,EPBot2,EPBot4,3H S +2,200,0.00%,5CX EW-1,200,0,We missed game,+1,
232,2024.09.25,232,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,5HX NS-2,-300,12,They missed game,+1,
233,2024.09.25,233,EPBot1,EPBot3,EPBot2,EPBot4,4S S -1,-50,0.00%,3HX NS-1,-100,2,They missed double,+1,
234,2024.09.25,234,EPBot1,EPBot3,EPBot2,EPBot4,4S E -2,200,0.00%,3N EW,-600,13,They overbid - undoubled,+1,
235,2024.09.25,235,EPBot1,EPBot3,EPBot2,EPBot4,4H S -2,-100,0.00%,6N E,-990,13,They missed small slam,+1,
236,2024.09.25,236,EPBot1,EPBot3,EPBot2,EPBot4,4SX S -2,-500,0.00%,7H EW,-1510,14,They missed grand slam,+2,
237,2024.09.25,237,EPBot1,EPBot3,EPBot2,EPBot4,4S S -1,-100,0.00%,3H EW,-140,1,We overbid - undoubled,+1,
238,2024.09.25,238,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-50,0.00%,5HX NS-2,-300,6,They missed game,-,
239,2024.09.25,239,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,7HX NS-4,-1100,17,They missed grand slam,+1,
240,2024.09.25,240,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,4S N+1,450,0,We wrong-side contract,+2,
241,2024.09.25,241,EPBot1,EPBot3,EPBot2,EPBot4,4SX S -1,-100,0.00%,4N EW+1,-460,8,They missed game,+1,
242,2024.09.25,242,EPBot1,EPBot3,EPBot2,EPBot4,5CX E -2,300,0.00%,5N N,660,-8,We missed game,-1,
243,2024.09.25,243,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,5SX EW-1,200,6,They missed game,-,
244,2024.09.25,244,EPBot1,EPBot3,EPBot2,EPBot4,4S E =,-620,0.00%,6HX NS-2,-500,-3,We missed sacrifice,+1,
245,2024.09.25,245,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-100,0.00%,4S EW,-420,8,They missed double,+1,
246,2024.09.25,246,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,6SX NS-3,-500,14,They missed small slam,+1,
247,2024.09.25,247,EPBot1,EPBot3,EPBot2,EPBot4,5H E =,-650,0.00%,6SX NS-3,-800,4,They missed small slam,+1,
248,2024.09.25,248,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,4H NS+1,450,0,Par was bid,-,
249,2024.09.25,249,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,5H NS,450,0,They missed sacrifice,-,
250,2024.09.25,250,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,2H NS+1,140,10,We overbid - undoubled,+1,
251,2024.09.25,251,EPBot1,EPBot3,EPBot2,EPBot4,4S E -1,50,0.00%,5CX EW-1,100,-2,We missed double,-1,
252,2024.09.25,252,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-100,0.00%,4N EW,-430,8,They missed game,-,
253,2024.09.25,253,EPBot1,EPBot3,EPBot2,EPBot4,5SX S -1,-200,0.00%,5CX EW-1,200,-9,We overbid - doubled,-,
254,2024.09.25,254,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,2H NS+1,140,7,We overbid - undoubled,+1,
255,2024.09.25,255,EPBot1,EPBot3,EPBot2,EPBot4,4S E +1,-450,0.00%,4S E,-420,-1,Par was bid,-1,
256,2024.09.25,256,EPBot1,EPBot3,EPBot2,EPBot4,4SX E -1,200,0.00%,4SX EW-1,200,0,Par was bid,-,
257,2024.09.25,257,EPBot1,EPBot3,EPBot2,EPBot4,4S E +1,-450,0.00%,4S EW+1,-450,0,Par was bid,-,
258,2024.09.25,258,EPBot1,EPBot3,EPBot2,EPBot4,4SX S -1,-200,0.00%,6H EW,-980,13,They missed small slam,+1,
259,2024.09.25,259,EPBot1,EPBot3,EPBot2,EPBot4,4S S -1,-50,0.00%,5SX NS-3,-500,10,They missed game,+1,
260,2024.09.25,260,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-100,0.00%,4N W+1,-660,11,They missed game,+1,
261,2024.09.25,261,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,4C EW,-130,13,They missed double,+1,
262,2024.09.25,262,EPBot1,EPBot3,EPBot2,EPBot4,4SX S -1,-100,0.00%,4SX NS-2,-300,5,Par was bid,+1,
263,2024.09.25,263,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,5SX NS-1,-200,13,They missed game,+1,
264,2024.09.25,264,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,2H NS+1,140,7,We overbid - undoubled,+1,
265,2024.09.25,265,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,5SX NS-1,-100,11,They missed game,-,
266,2024.09.25,266,EPBot1,EPBot3,EPBot2,EPBot4,6C E =,-1370,0.00%,7DX NS-5,-1400,1,They missed best contract,-,
267,2024.09.25,267,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,4SX EW-1,100,8,We wrong-side contract,+2,
268,2024.09.25,268,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,650,0.00%,6DX EW-3,500,4,They missed sacrifice,-,
269,2024.09.25,269,EPBot1,EPBot3,EPBot2,EPBot4,4SX S -1,-200,0.00%,4N EW+1,-660,10,They missed game,+1,
270,2024.09.25,270,EPBot1,EPBot3,EPBot2,EPBot4,6HX S =,1210,0.00%,6SX EW-2,300,14,They doubled making contract,-,
271,2024.09.25,271,EPBot1,EPBot3,EPBot2,EPBot4,5S S +1,680,0.00%,6CX EW-1,100,11,They missed sacrifice,+1,
272,2024.09.25,272,EPBot1,EPBot3,EPBot2,EPBot4,4H S -2,-100,0.00%,3HX NS-1,-100,0,They missed double,-,
273,2024.09.25,273,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,4SX NS-1,-100,11,They missed double,+1,
274,2024.09.25,274,EPBot1,EPBot3,EPBot2,EPBot4,5H E =,-450,0.00%,5SX NS-1,-200,-6,We missed sacrifice,-,
275,2024.09.25,275,EPBot1,EPBot3,EPBot2,EPBot4,4S S +2,480,0.00%,4S NS+1,450,1,Par was bid,+1,
276,2024.09.25,276,EPBot1,EPBot3,EPBot2,EPBot4,2S S =,110,0.00%,2S NS,110,0,Par was bid,-,
277,2024.09.25,277,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,3S EW,-140,13,They missed double,+1,
278,2024.09.25,278,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,6HX NS-3,-500,14,They missed game,+1,
279,2024.09.25,279,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,4S NS,620,0,Par was bid,-,
280,2024.09.25,280,EPBot1,EPBot3,EPBot2,EPBot4,4S E +1,-450,0.00%,5S EW,-450,0,We missed sacrifice,-,
281,2024.09.25,281,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,4SX NS-1,-100,11,They missed double,+2,
282,2024.09.25,282,EPBot1,EPBot3,EPBot2,EPBot4,4S S -3,-300,0.00%,4N EW+1,-660,8,They missed game,-1,
283,2024.09.25,283,EPBot1,EPBot3,EPBot2,EPBot4,4H S -2,-100,0.00%,4HX NS-1,-100,0,They missed double,-1,
284,2024.09.25,284,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,4CX EW-1,100,11,We overbid - undoubled,+1,
285,2024.09.25,285,EPBot1,EPBot3,EPBot2,EPBot4,4H S -2,-200,0.00%,6S E,-1430,15,They missed small slam,+2,
286,2024.09.25,286,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,4SX E-2,300,4,They missed sacrifice,+1,
287,2024.09.25,287,EPBot1,EPBot3,EPBot2,EPBot4,5SX S =,850,0.00%,6HX EW-1,100,13,They doubled making contract,-,
288,2024.09.25,288,EPBot1,EPBot3,EPBot2,EPBot4,4S S +3,510,0.00%,7H NS,1510,-14,We missed grand slam,-,
289,2024.09.25,289,EPBot1,EPBot3,EPBot2,EPBot4,6SX S =,1210,0.00%,7DX EW-3,500,12,They doubled making contract,-,
290,2024.09.25,290,EPBot1,EPBot3,EPBot2,EPBot4,4S S +2,680,0.00%,5CX EW-2,300,9,They missed sacrifice,+2,
291,2024.09.25,291,EPBot1,EPBot3,EPBot2,EPBot4,4S S -1,-50,0.00%,3SX NS-1,-100,2,They missed double,+1,
292,2024.09.25,292,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,5CX EW-1,200,10,They missed sacrifice,+1,
293,2024.09.25,293,EPBot1,EPBot3,EPBot2,EPBot4,5C E =,-400,0.00%,6CX EW-1,100,-11,We missed game,-,
294,2024.09.25,294,EPBot1,EPBot3,EPBot2,EPBot4,4SX S -3,-500,0.00%,7SX NS-6,-1400,14,They missed small slam,-,
295,2024.09.25,295,EPBot1,EPBot3,EPBot2,EPBot4,4H S -2,-200,0.00%,3N EW+2,-660,10,They missed double,+1,
296,2024.09.25,296,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,3H NS,140,7,We overbid - undoubled,+1,
297,2024.09.25,297,EPBot1,EPBot3,EPBot2,EPBot4,5C S =,400,0.00%,4C NS,130,7,We overbid - undoubled,+1,
298,2024.09.25,298,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,4N NS+1,660,0,We missed best contract,+1,
299,2024.09.25,299,EPBot1,EPBot3,EPBot2,EPBot4,4S E -1,50,0.00%,5HX NS-1,-100,4,We missed sacrifice,+1,
300,2024.09.25,300,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,6HX E-2,300,8,They missed sacrifice,-,
301,2024.09.25,301,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,4S NS,620,0,Par was bid,-,
302,2024.09.25,302,EPBot1,EPBot3,EPBot2,EPBot4,4S S -1,-50,0.00%,4DX NS-2,-300,6,They missed double,+1,
303,2024.09.25,303,EPBot1,EPBot3,EPBot2,EPBot4,5C E -1,50,0.00%,4NX EW-1,100,-2,We missed double,-,
304,2024.09.25,304,EPBot1,EPBot3,EPBot2,EPBot4,4H S -3,-150,0.00%,7HX NS-6,-1400,15,They missed small slam,-,
305,2024.09.25,305,EPBot1,EPBot3,EPBot2,EPBot4,4H S -2,-100,0.00%,3HX NS-1,-100,0,They missed double,-,
306,2024.09.25,306,EPBot1,EPBot3,EPBot2,EPBot4,4SX S -2,-500,0.00%,3D EW+1,-130,-9,We overbid - doubled,-,
307,2024.09.25,307,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,4H NS,420,0,Par was bid,-,
308,2024.09.25,308,EPBot1,EPBot3,EPBot2,EPBot4,4S E +1,-650,0.00%,4S EW+1,-650,0,Par was bid,-,
309,2024.09.25,309,EPBot1,EPBot3,EPBot2,EPBot4,5DX S -1,-200,0.00%,7DX NS-3,-800,12,They missed small slam,-,
310,2024.09.25,310,EPBot1,EPBot3,EPBot2,EPBot4,5D S -1,-50,0.00%,7DX NS-4,-800,13,They missed small slam,+1,
311,2024.09.25,311,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,3S NS,140,10,We overbid - undoubled,+1,
312,2024.09.25,312,EPBot1,EPBot3,EPBot2,EPBot4,4H S -2,-100,0.00%,6N EW,-990,13,They missed small slam,+1,
313,2024.09.25,313,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-50,0.00%,4S NS+1,450,-11,We missed best contract,-1,
314,2024.09.25,314,EPBot1,EPBot3,EPBot2,EPBot4,3C W +2,-150,0.00%,3C EW+1,-130,-1,Par was bid,-1,
315,2024.09.25,315,EPBot1,EPBot3,EPBot2,EPBot4,5SX E =,-650,0.00%,7SX EW-3,500,-15,We missed grand slam,-1,
316,2024.09.25,316,EPBot1,EPBot3,EPBot2,EPBot4,4H S -3,-300,0.00%,3N EW+2,-460,4,They missed double,-,
317,2024.09.25,317,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,7DX EW-3,800,-4,We missed small slam,-,
318,2024.09.25,318,EPBot1,EPBot3,EPBot2,EPBot4,4S E +1,-450,0.00%,5S EW,-450,0,We missed sacrifice,-,
319,2024.09.25,319,EPBot1,EPBot3,EPBot2,EPBot4,4SX S -1,-200,0.00%,7SX NS-5,-1400,15,They missed grand slam,+1,
320,2024.09.25,320,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-50,0.00%,5HX NS-2,-300,6,They missed game,-,
321,2024.09.25,321,EPBot1,EPBot3,EPBot2,EPBot4,6S E =,-980,0.00%,7HX NS-4,-800,-5,We missed sacrifice,-,
322,2024.09.25,322,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,4SX EW-1,100,11,They missed sacrifice,-,
323,2024.09.25,323,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,4S NS+1,450,0,Par was bid,-,
324,2024.09.25,324,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,4HX NS-1,-200,13,They missed double,+1,
325,2024.09.25,325,EPBot1,EPBot3,EPBot2,EPBot4,5S S +1,680,0.00%,6S NS,1430,-13,We missed small slam,-,
326,2024.09.25,326,EPBot1,EPBot3,EPBot2,EPBot4,4H S +2,480,0.00%,5H NS,450,1,They missed sacrifice,+1,
327,2024.09.25,327,EPBot1,EPBot3,EPBot2,EPBot4,5H W -1,100,0.00%,4SX NS-1,-200,7,They overbid - undoubled,-,
328,2024.09.25,328,EPBot1,EPBot3,EPBot2,EPBot4,5S S =,450,0.00%,6DX EW-2,300,4,They missed sacrifice,-,
329,2024.09.25,329,EPBot1,EPBot3,EPBot2,EPBot4,6C E +1,-1390,0.00%,7N EW,-2220,13,They missed grand slam,-,
330,2024.09.25,330,EPBot1,EPBot3,EPBot2,EPBot4,6D E -1,100,0.00%,5HX NS-2,-500,12,They overbid - undoubled,-1,
331,2024.09.25,331,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,5SX NS-1,-100,11,They missed game,+1,
332,2024.09.25,332,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,4SX EW-1,100,11,We wrong-side contract,+1,
333,2024.09.25,333,EPBot1,EPBot3,EPBot2,EPBot4,5H E -1,100,0.00%,3N EW+2,-660,13,They missed game,-1,
334,2024.09.25,334,EPBot1,EPBot3,EPBot2,EPBot4,4H S +2,480,0.00%,7DX EW-4,800,-8,We missed small slam,-,
335,2024.09.25,335,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,4DX E-1,100,11,We overbid - undoubled,+2,
336,2024.09.25,336,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,5DX EW-1,200,6,They missed sacrifice,-,
337,2024.09.25,337,EPBot1,EPBot3,EPBot2,EPBot4,4H S -2,-100,0.00%,3N EW+2,-460,8,They missed double,+2,
338,2024.09.25,338,EPBot1,EPBot3,EPBot2,EPBot4,4S S -3,-300,0.00%,6N EW,-990,12,They missed small slam,-,
339,2024.09.25,339,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-50,0.00%,6HX NS-3,-500,10,They missed small slam,-,
340,2024.09.25,340,EPBot1,EPBot3,EPBot2,EPBot4,5H E -1,100,0.00%,4SX NS-1,-200,7,They overbid - undoubled,-,
341,2024.09.25,341,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,5DX EW-2,300,8,They missed sacrifice,-,
342,2024.09.25,342,EPBot1,EPBot3,EPBot2,EPBot4,5H E -2,200,0.00%,4S NS,420,-6,We missed double,-,
343,2024.09.25,343,EPBot1,EPBot3,EPBot2,EPBot4,5H E =,-650,0.00%,4SX NS-1,-200,-10,They overbid - undoubled,-1,
344,2024.09.25,344,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,5CX EW-1,100,8,They missed sacrifice,-,
345,2024.09.25,345,EPBot1,EPBot3,EPBot2,EPBot4,5S S +1,480,0.00%,7HX EW-3,800,-8,We missed small slam,-,
346,2024.09.25,346,EPBot1,EPBot3,EPBot2,EPBot4,5CX S -1,-200,0.00%,6SX NS-4,-1100,14,They missed small slam,+1,
347,2024.09.25,347,EPBot1,EPBot3,EPBot2,EPBot4,5H W =,-450,0.00%,6H EW,-980,11,They missed small slam,+1,
348,2024.09.25,348,EPBot1,EPBot3,EPBot2,EPBot4,4SX S -1,-200,0.00%,5SX NS-1,-200,0,They doubled making contract,-1,
349,2024.09.25,349,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,3S NS,140,11,We overbid - undoubled,+2,
350,2024.09.25,350,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,3SX NS-1,-100,11,They missed double,+2,
351,2024.09.25,351,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,4NX EW-3,500,3,They missed sacrifice,-,
352,2024.09.25,352,EPBot1,EPBot3,EPBot2,EPBot4,4H S -2,-100,0.00%,6HX NS-5,-1100,14,They missed small slam,+1,
353,2024.09.25,353,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,3S NS,140,7,We overbid - undoubled,+2,
354,2024.09.25,354,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-100,0.00%,4S EW+1,-450,8,They missed double,+1,
355,2024.09.25,355,EPBot1,EPBot3,EPBot2,EPBot4,4S E =,-620,0.00%,5H N,450,-14,We missed game,-1,
356,2024.09.25,356,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,7SX NS-4,-1100,18,They missed small slam,+2,
357,2024.09.25,357,EPBot1,EPBot3,EPBot2,EPBot4,5D E -2,100,0.00%,4D E,-130,6,They overbid - undoubled,+1,
358,2024.09.25,358,EPBot1,EPBot3,EPBot2,EPBot4,4S S -1,-50,0.00%,4SX NS-1,-100,2,They missed double,-,
359,2024.09.25,359,EPBot1,EPBot3,EPBot2,EPBot4,5H E =,-650,0.00%,5SX NS-1,-200,-10,We missed sacrifice,-,
360,2024.09.25,360,EPBot1,EPBot3,EPBot2,EPBot4,4SX S -2,-300,0.00%,5C EW,-400,3,We overbid - doubled,+2,
361,2024.09.25,361,EPBot1,EPBot3,EPBot2,EPBot4,4H S -2,-100,0.00%,5S EW,-650,11,They missed game,-,
362,2024.09.25,362,EPBot1,EPBot3,EPBot2,EPBot4,5H S -1,-100,0.00%,6HX NS-2,-500,9,They missed game,-,
363,2024.09.25,363,EPBot1,EPBot3,EPBot2,EPBot4,4H S +2,480,0.00%,6SX E-4,800,-8,We missed small slam,-,
364,2024.09.25,364,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-100,0.00%,3S EW,-140,1,They missed double,-,
365,2024.09.25,365,EPBot1,EPBot3,EPBot2,EPBot4,4S E =,-620,0.00%,5HX NS-2,-500,-3,We missed sacrifice,-,
366,2024.09.25,366,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,6SX NS-4,-800,15,They missed small slam,+2,
367,2024.09.25,367,EPBot1,EPBot3,EPBot2,EPBot4,4H S -2,-200,0.00%,6C E,-920,12,They missed small slam,+1,
368,2024.09.25,368,EPBot1,EPBot3,EPBot2,EPBot4,5C S +2,440,0.00%,7HX E-3,800,-8,We missed small slam,+1,
369,2024.09.25,369,EPBot1,EPBot3,EPBot2,EPBot4,4SX S =,590,0.00%,4SX N-2,-300,13,We wrong-side contract,+3,
370,2024.09.25,370,EPBot1,EPBot3,EPBot2,EPBot4,4S E +1,-450,0.00%,6S EW,-980,11,They missed small slam,+1,
371,2024.09.25,371,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,6CX EW-1,200,6,They missed game,-,
372,2024.09.25,372,EPBot1,EPBot3,EPBot2,EPBot4,4SX S -2,-500,0.00%,4SX NS-2,-500,0,Par was bid,-,
373,2024.09.25,373,EPBot1,EPBot3,EPBot2,EPBot4,4H S -2,-200,0.00%,3N EW+1,-430,6,They missed double,+2,
374,2024.09.25,374,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,4S N+1,450,0,We wrong-side contract,+1,
375,2024.09.25,375,EPBot1,EPBot3,EPBot2,EPBot4,4S S -2,-200,0.00%,4N EW,-630,10,They missed game,-,
376,2024.09.25,376,EPBot1,EPBot3,EPBot2,EPBot4,5S S +1,480,0.00%,5S N,450,1,We wrong-side contract,+2,
377,2024.09.25,377,EPBot1,EPBot3,EPBot2,EPBot4,4SX S =,590,0.00%,5SX NS-3,-500,14,They missed game,+2,
378,2024.09.25,378,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,3H NS,140,10,We overbid - undoubled,+1,
379,2024.09.25,379,EPBot1,EPBot3,EPBot2,EPBot4,5D E =,-400,0.00%,5SX NS-2,-300,-3,They overbid - undoubled,-1,
380,2024.09.25,380,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,4C EW,-130,13,They missed double,+1,
381,2024.09.25,381,EPBot1,EPBot3,EPBot2,EPBot4,4S E +2,-680,0.00%,7HX NS-2,-500,-5,We missed game,-,
382,2024.09.25,382,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,4HX NS-1,-100,11,They missed double,+1,
383,2024.09.25,383,EPBot1,EPBot3,EPBot2,EPBot4,5C E -2,100,0.00%,3NX EW-1,100,0,We missed double,-,
384,2024.09.25,384,EPBot1,EPBot3,EPBot2,EPBot4,5DX S -1,-100,0.00%,5SX EW-1,200,-7,They doubled making contract,-1,
385,2024.09.25,385,EPBot1,EPBot3,EPBot2,EPBot4,3SX S =,530,0.00%,6SX NS-4,-800,16,They missed small slam,+1,
386,2024.09.25,386,EPBot1,EPBot3,EPBot2,EPBot4,4H E =,-420,0.00%,3H EW,-140,-7,They overbid - undoubled,-1,
387,2024.09.25,387,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,4HX NS-1,-100,11,They missed double,+1,
388,2024.09.25,388,EPBot1,EPBot3,EPBot2,EPBot4,5SX E -1,200,0.00%,6SX EW-2,500,-7,We missed game,-,
389,2024.09.25,389,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,650,0.00%,6CX EW-3,500,4,They missed sacrifice,-,
390,2024.09.25,390,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,4SX NS-1,-100,11,They missed double,+1,
391,2024.09.25,391,EPBot1,EPBot3,EPBot2,EPBot4,4H S +2,680,0.00%,4H NS+1,650,1,Par was bid,+1,
392,2024.09.25,392,EPBot1,EPBot3,EPBot2,EPBot4,5CX S -2,-300,0.00%,3N E+2,-460,4,We overbid - doubled,+2,
393,2024.09.25,393,EPBot1,EPBot3,EPBot2,EPBot4,4SX S -2,-300,0.00%,6SX NS-5,-1100,13,They missed small slam,+1,
