../bba/Opps_Takeout_X_We_XX.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
159   S  2D-S                    4.AT96.97.AQ6543 JT7653.Q4.Q2.872 AK982.732.KT854. Q.KJ85.AJ63.KJT9 | 1S-X-XX-P-1N-P-2C-P-2D
160   S  4H-S                    4.5.Q654.AKQ9752 532.QT86.KT92.T8 QJ986.AKJ9742..4 AKT7.3.AJ873.J63 | 1H-X-XX-2D-2S-P-3N-P-4H
161   S  4S-S                    J9.J63.AKQ842.83 7643.K874.6.T962 AQT852.A9.J3.Q54 K.QT52.T975.AKJ7 | 1S-X-XX-2H-2S-P-4S
162   S  4S-S                    J.J942.AQT9874.Q 8765.65.K52.K962 AKQT943.Q83..754 2.AKT7.J63.AJT83 | 1S-X-XX-2C-4S
163   S  1N-S                    KT63.3.KT98.KJ96 752.QJ9842.4.T87 QJ4.KT765.A53.A4 A98.A.QJ762.Q532 | 1H-X-XX-P-1N
164   S  3N-S                    Q93.A9.AJ65.Q854 865.JT643.972.T9 KT4.KQ872.T3.AJ7 AJ72.5.KQ84.K632 | 1H-X-XX-P-1N-P-2N-P-3N
165   S  2D-N                    T52.7.AK874.KQ52 764.Q943.J32.JT7 AJ8.KJT8652.Q.93 KQ93.A.T965.A864 | 1H-X-XX-P-P-1S-2D
166   S  4H-S                    KQ86.4.82.AKJ752 T742.JT6.J97653. 3.AKQ98532.T.Q86 AJ95.7.AKQ4.T943 | 1H-X-XX-2D-4H
167   S  4S-S                    A6.KQT962.J63.72 743.3.T985.K8543 KQJT952.J54.4.AQ 8.A87.AKQ72.JT96 | 1S-X-XX-2C-4S
168   S  2DX-W                   A2.KT72.8752.KJ2 QT53.QJ8.T64.943 J98764.A3.9.AQ75 K.9654.AKQJ3.T86 | 1S-X-XX-P-P-2D-X
169   S  4H-S                    865.93.K985.AK52 J9732.Q765.32.93 Q4.AJT842.AQ6.64 AKT.K.JT74.QJT87 | 1H-X-XX-1S-2H-P-3H-P-4H
170   S  2N-S                    JT94.A.KQJ65.752 K5.876542.T72.J3 AQ3.KQJ93.93.864 8762.T.A84.AKQT9 | 1H-X-XX-P-1N-P-2D-P-2N
171   S  2CX-E                   AT.AQ86.QT8543.Q J9854.43.92.T432 K7632.972.A7.AJ5 Q.KJT5.KJ6.K9876 | 1S-X-XX-2C-X
172   S  4H-S                    AQJT5.T4.AT72.J6 9842.K853..T8532 7.AQ9762.J854.A9 K63.J.KQ963.KQ74 | 1H-X-XX-2C-2H-P-4H
173   S  1N-S                    6.QT63.A9763.AT9 AT9753.942.42.82 KJ842.K8.JT5.KJ3 Q.AJ75.KQ8.Q7654 | 1S-X-XX-P-1N
174   S  2S-N                    KJT743.94.A5.KT8 852.J8763.Q97.63 A.AKT52.J63.J754 Q96.Q.KT842.AQ92 | 1H-X-XX-P-1N-P-2S
175   S  4H-S                    Q7632.7.KJ52.AJ8 T84.JT854.4.QT75 9.AKQ632.Q93.643 AKJ5.9.AT876.K92 | 1H-X-XX-2C-2H-P-2S-P-3H-P-4H
176   S  4H-S                    A8642.2.Q83.KQ86 J5.8765.KT95.742 QT9.AKJT943.J.J3 K73.Q.A7642.AT95 | 1H-X-XX-2D-4H
177   S  4H-S                    Q53.9.AKQ5.K9876 T742.T86.T832.J3 J9.AQJ75432.9.A5 AK86.K.J764.QT42 | 1H-X-XX-1S-4H
178   S  2S-N                    AJT32..Q9762.QJ9 96.Q6432.A83.852 54.KJT9875.T4.AK KQ87.A.KJ5.T7643 | 1H-X-XX-P-P-2C-2S
179   S  3N-N                    T9.K54.KJT96.K97 Q542.T983.2.8643 AK8763.AQ6.Q75.2 J.J72.A843.AQJT5 | 1S-X-XX-2H-3H=1=-P-3N | Strength cue bid
180   S  2DX-E                   KT.A943.AJ73.T74 J8743.52.T865.Q3 AQ652.Q76.2.K652 9.KJT8.KQ94.AJ98 | 1S-X-XX-2D-P-P-X
181   S  3N-S                    A52.AT.T64.KT653 863.976543.K9.82 QT4.KQJ82.AJ2.97 KJ97..Q8753.AQJ4 | 1H-X-XX-P-1N-P-2C-P-3N
182   S  4H-S                    AKQ642.54.JT754. T8.KT862.82.T743 3.AQJ973.3.AJ652 J975..AKQ96.KQ98 | 1H-X-XX-2C-X-P-2S-P-3H-P-4H
183   S  4H-S                    AQJ75.T6.KJ84.Q7 T94.742.T762.T62 8.AKQJ983.A5.843 K632.5.Q93.AKJ95 | 1H-X-XX-2D-4H
184   S  4S-S                    Q9.987652.KJ.AKT T642.K3.632.7643 KJ8753.4.A84.QJ2 A.AQJT.QT975.985 | 1S-X-XX-2C-2S-P-4S
185   S  4S-S                    A9.A76.83.AJ7643 T74.Q85.T76542.2 KQ86532.KT42..KT J.J93.AKQJ9.Q985 | 1S-X-XX-2D-4S
186   S  4S-S                    T7.QJ4.T82.AKT52 J954.832.Q963.73 KQ8632.A97.KJ4.4 A.KT65.A75.QJ986 | 1S-X-XX-2D-2S-P-3S-P-4S
187   S  3N-S                    A3.932.A763.AQ43 T9872.865.84.976 KQJ65.AQ7.T2.T52 4.KJT4.KQJ95.KJ8 | 1S-X-XX-P-1N-P-3N
188   S  4H-S                    Q872.Q7.A832.A72 T543.8432.94.QT5 K.AKJ965.J6.9863 AJ96.T.KQT75.KJ4 | 1H-X-XX-1S-2H-P-4H
189   S  4S-S                    A3.J93.KT43.K732 954.T42.Q872.T65 KQJT876.AK87.J.8 2.Q65.A965.AQJ94 | 1S-X-XX-2D-4S
190   S  4S-S                    KT.J72.QT64.A953 95.T6.853.KQ8742 AQJ76432.K853.J. 8.AQ94.AK972.JT6 | 1S-X-XX-2C-4S
191   S  4HX-E                   QJ.4.A763.AT9853 86432.JT9652.92. AT975.AQ8.Q4.J74 K.K73.KJT85.KQ62 | 1S-X-XX-2H-2N-P-3N-4H-X
192   S  3H-S                    85.KT.A95.KT9863 AT72.9765.J732.4 Q94.AQJ843.Q.J52 KJ63.2.KT864.AQ7 | 1H-X-XX-1S-2H-P-3H
193   S  4S-S                    K3.J6.K64.QJT986 9654.T432.952.74 AQT872.AQ85.T8.A J.K97.AQJ73.K532 | 1S-X-XX-2H-3S-P-4S
194   S  2H-S                    43.652.J96.AKQ94 J9875.87.Q3.6532 AKT62.KQ94.872.T Q.AJT3.AKT54.J87 | 1S-X-XX-2C-2H
195   S  2D-S                    A92.63.AT2.QT872 J874.KT984.4.J53 Q6.AQ752.J9853.K KT53.J.KQ76.A964 | 1H-X-XX-1S-2D
196   S  4H-S                    KJ76.93.A984.Q85 QT2.J875.J2.9432 983.KQT642.65.AK A54.A.KQT73.JT76 | 1H-X-XX-2C-2H-P-3H-P-4H
197   S  4H-S                    K7432.72.K75.AJ8 Q98.KT96.93.9654 6.AQ8543.AT82.72 AJT5.J.QJ64.KQT3 | 1H-X-XX-2C-2H-P-4H
198   S  3H-S                    T3.AKT5.QJ93.JT4 J9876.8.A842.965 KQ542.QJ76.T.K32 A.9432.K765.AQ87 | 1S-X-XX-2D-2H-P-3H
199   S  4H-S                    A7632.76.AK73.J4 85.854.T54.AT952 JT9.AKQJT32.62.3 KQ4.9.QJ98.KQ876 | 1H-X-XX-2C-4H
200   S  2N-S                    A7.Q3.A42.JT7632 KT654.J42.986.54 QJ932.KT95.QJ7.K 8.A876.KT53.AQ98 | 1S-X-XX-P-1N-P-2C-P-2H-P-2N
201   S  2CX-E                   Q7.A52.T864.KQ98 86543.J97.5.JT52 AKJ92.Q64.K92.63 T.KT83.AQJ73.A74 | 1S-X-XX-2C-P-P-X
202   S  4H-S                    QJT863.KJ.3.K832 52.832.QJ72.T964 74.AQT9754.AK9.J AK9.6.T8654.AQ75 | 1H-X-XX-2C-4H
203   S  4H-S                    K.JT6.QJ4.KQT962 QJT862.53.T75.J5 A9543.AK974.62.4 7.Q82.AK983.A873 | 1S-X-XX-P-1N-P-2N-P-4H
204   S  3N-N                    Q94.Q6.KJ73.KT63 K8752.T9873.2.82 6.AK542.AT6.Q954 AJT3.J.Q9854.AJ7 | 1H-X-XX-1S-2C-P-2N-P-3N
205   S  4S-S                    8.K985.Q63.KQJ84 J743.QT2.9875.T2 AKQT962.J76.J.96 5.A43.AKT42.A753 | 1S-X-XX-2D-4S
206   S  4H-S                    AQ2.QT.K7643.742 T964.9742.QJ9.J8 75.AKJ8653.8.A63 KJ83..AT52.KQT95 | 1H-X-XX-1S-4H
207   S  5CX-E                   AKT753.K6.Q72.84 6.82.T963.QJ7632 842.AQT97543.J.A QJ9.J.AK854.KT95 | 1H-X-XX-2C-4H-P-P-5C-P-P-X
208   S  3N-S                    95.32.KQ85.KQ972 AT72.654.942.653 KQ8643.AKJT.T7.T J.Q987.AJ63.AJ84 | 1S-X-XX-P-P-2H-3C-P-3N
209   S  4S-S                    AT.J942.KQ5.8763 9543.865.87.QJ95 KQJ862.KT.T42.A4 7.AQ73.AJ963.KT2 | 1S-X-XX-2C-2S-P-3S-P-4S
210   S  3H-N                    KT.AKJ732.5.9543 98752.985.J3.QT8 QJ643..KQ976.KJ6 A.QT64.AT842.A72 | 1S-X-XX-P-1N-P-2H-P-2N-P-3H
211   S  4S-S                    Q7.Q64.KQ932.K32 J843.87.JT76.Q85 AKT952.KT53.4.T4 6.AJ92.A85.AJ976 | 1S-X-XX-2D-2H-P-3N-P-4S
212   S  4H-S                    JT98.Q4.AT86.A52 752.965.J5432.T8 AQ.AJT8732..KJ96 K643.K.KQ97.Q743 | 1H-X-XX-2D-3C-P-3N-P-4H
213   S  2H-S                    9863.J.AJ942.A42 KT75.T97653..J98 2.AKQ842.T865.K3 AQJ4..KQ73.QT765 | 1H-X-XX-1S-2H
214   S  4H-S                    AT832.T4.Q852.A3 94.9652.K943.J87 765.AKQJ73..QT65 KQJ.8.AJT76.K942 | 1H-X-XX-2D-2H-P-4H
215   S  4H-S                    T94.A7.AJ92.JT76 76.842.854.K9432 KQJ2.KQJT963.Q.8 A853.5.KT763.AQ5 | 1H-X-XX-2C-4H
216   S  3S-S                    52.K732.QJT5.A94 J9764.Q954.974.6 AKQT3.JT.62.QJT5 8.A86.AK83.K8732 | 1S-X-XX-2H-3C-P-3S
217   S  4S-S                    A.AQT62.T654.J32 T843.5.873.Q8754 KQJ9765.K98.92.A 2.J743.AKQJ.KT96 | 1S-X-XX-2C-4S
218   S  4S-S                    42.K73.AQJ983.94 QT98.T9654.5.Q62 AJ7653.Q2.K7.K85 K.AJ8.T642.AJT73 | 1S-X-XX-2H-2S-P-3S-P-4S
219   S  3N-N                    A7.AQ2.JT97.T532 QT983.543.6543.8 KJ654.T87.A.KQ96 2.KJ96.KQ82.AJ74 | 1S-X-XX-2D-3C-P-3N
220   S  1N-S                    A7.A762.8542.Q54 T9864.93.JT9.KJ3 KQJ32.QJT.K.T872 5.K854.AQ763.A96 | 1S-X-XX-P-1N
221   S  4S-N                    AQ872.82.QJ7.J83 J.9753.T98642.T9 K964.AKQJ64..Q74 T53.T.AK53.AK652 | 1H-X-XX-2D-3D=1=-P-3S-P-4S | Strength cue bid
222   S  2HX-E                   Q5.QJ65.97.KQT75 KJ872.8432.5432. AT963.T.KQJ.J984 4.AK97.AT86.A632 | 1S-X-XX-2H-P-P-X
223   S  4H-S                    QT84.QT.AJ52.JT6 763.976.84.K8743 J2.AKJ85432.KT.5 AK95..Q9763.AQ92 | 1H-X-XX-2C-4H
224   S  4S-S                    KQ.K8742.T4.AQT5 9873.963.7532.64 AJT652.Q.KQ6.732 4.AJT5.AJ98.KJ98 | 1S-X-XX-2D-2S-P-4S
225   S  4H-S                    K532.5.KQ9.A8753 JT9.T96.J8742.T9 Q87.AKQJ8743..42 A64.2.AT653.KQJ6 | 1H-X-XX-2D-4H
226   S  4H-S                    KQ6.KT.AJT7.T875 7542.9643.543.32 JT3.AQJ872.K9.J6 A98.5.Q862.AKQ94 | 1H-X-XX-1S-2H-P-4H
227   S  4S-S                    K7.KJT9753.K9.63 842.Q82.T854.954 AQJT653..Q3.KJ87 9.A64.AJ762.AQT2 | 1S-X-XX-2D-4S
228   S  2H-N                    5.KQJ98.Q97.QT63 T843.AT7.652.875 AKQJ976.54.84.K2 2.632.AKJT3.AJ94 | 1S-X-XX-P-P-2D-2H
229   S  4S-S                    KJ.KQJ5.Q98643.6 T762.A7632..J752 AQ8543..AT5.T984 9.T984.KJ72.AKQ3 | 1S-X-XX-2H-2S-P-4C=1=-P-4D-P-4S | Splinter
230   S  4S-S                    4.KQJT9.64.AT753 JT73.85.J852.K84 KQ98652.A63.QT.6 A.742.AK973.QJ92 | 1S-X-XX-2D-4S
231   S  4H-S                    KJ875.K9.J975.Q2 42.7432.QT.KT965 93.QJT865.AK62.J AQT6.A.843.A8743 | 1H-X-XX-2C-2H-P-3H-P-4H
232   S  2N-S                    AT.QT976.T8.KJ62 K8652.42.9752.43 QJ973.K83.K4.A75 4.AJ5.AQJ63.QT98 | 1S-X-XX-2D-2N
233   S  4H-S                    Q8.J753.AT9.KJ94 T542.9.Q864.QT63 AK9763.KQT8.32.8 J.A642.KJ75.A752 | 1S-X-XX-2C-3H-P-4H
234   S  2S-N                    AQ843.6.AJT4.983 972.JT842.863.A7 J.KQ9753.Q.QJ652 KT65.A.K9752.KT4 | 1H-X-XX-P-P-2D-2S
235   S  3N-N                    T9543.KT.KQ84.AJ K6.87643.7532.62 A8.AQJ52.T.98543 QJ72.9.AJ96.KQT7 | 1H-X-XX-2D-3C-P-3N
236   S  4S-S                    63.AKT.Q643.Q753 98.Q975.985.T942 AKQJT752.86.KT.6 4.J432.AJ72.AKJ8 | 1S-X-XX-2H-4S
237   S  2S-N                    QJT963.A3.KJ9.K7 82.T9854.T83.J65 K5.KQ762.Q7.QT94 A74.J.A6542.A832 | 1H-X-XX-P-1N-P-2S
238   S  4S-S                    63.Q7.QT8.AK7643 8542.AJT63.73.T8 AQJT97.84.K964.J K.K952.AJ52.Q952 | 1S-X-XX-2H-2S-P-4S
239   S  3N-S                    A4.KJ8.KT9874.96 98765.T542.5.Q85 KJT32.Q76.6.AKJ4 Q.A93.AQJ32.T732 | 1S-X-XX-2H-3C-P-3D-P-3N
240   S  4S-S                    K7.A875.QJT872.J J654.T32.3.KT875 AQT932.94.A64.Q6 8.KQJ6.K95.A9432 | 1S-X-XX-2C-2S-P-4S
241   S  3N-N                    Q5.A94.Q543.K763 JT943.76532.2.92 AK872.QT.KT87.QJ 6.KJ8.AJ96.AT854 | 1S-X-XX-2H-3D-P-3N
242   S  4H-S                    543.AT.96.AQ9853 J876.9762.K87.T4 Q9.KQJ853.AJ2.76 AKT2.4.QT543.KJ2 | 1H-X-XX-1S-2H-P-3H-P-4H
243   S  4H-S                    Q843.J5.AKT4.Q65 95.T642.765.T872 T72.AKQ873.QJ.K3 AKJ6.9.9832.AJ94 | 1H-X-XX-2C-3H-P-4H
244   S  2S-S                    T.K86432.QT3.KQJ 98764.J7.J2.T763 AKQJ32.T.876.A98 5.AQ95.AK954.542 | 1S-X-XX-2C-2S
245   S  4S-S                    K.AJ9862.KQ2.842 8632.T754.8.QT95 AQT9754..AJT43.7 J.KQ3.9765.AKJ63 | 1S-X-XX-2H-4S
246   S  2CX-W                   QJT4.Q2.A974.Q76 982.A9753.T82.52 K7.KJT864.63.AJT A653..KQJ5.K9843 | 1H-X-XX-P-P-2C-X
247   S  2N-S                    KQJ6.8.Q98652.K4 T5.JT9752.J4.Q83 987.AK643.T.AJ97 A432.Q.AK73.T652 | 1H-X-XX-P-1N-P-2D-P-2N
248   S  4S-N                    AKT84.98.T875.K3 62.AJT73.632.985 J75.KQ642.A4.QT4 Q93.5.KQJ9.AJ762 | 1H-X-XX-P-1N-P-2S-P-4S
249   S  4S-S                    76.J.AKT832.QJ82 J83.T98754.9.943 AKQT952.Q2.4.AT7 4.AK63.QJ765.K65 | 1S-X-XX-2H-4S
250   S  2CX-W                   KQJ3.T9.JT94.A98 987.8642.Q83.654 65.AKQJ753.A6.T2 AT42..K752.KQJ73 | 1H-X-XX-P-P-2C-X
251   S  4H-S                    J652.K4.A84.AK64 843.7632.52.8752 KQ.AJT985.QT96.T AT97.Q.KJ73.QJ93 | 1H-X-XX-2C-2H-P-4H
252   S  3N-S                    J7.A973.AJ97.T65 T6542.J.T853.J84 AKQ93.8642..AQ32 8.KQT5.KQ642.K97 | 1S-X-XX-2D-3C-P-3S-P-3N
253   S  2HX-E                   72.52.AKJT5.KT76 QJT95.T874.94.52 K8643.AJ93.6.A43 A.KQ6.Q8732.QJ98 | 1S-X-XX-2H-X
254   S  4S-S                    A2.Q875.9432.A74 K984.J96.T.T9853 QJT753.43.A75.KQ 6.AKT2.KQJ86.J62 | 1S-X-XX-2C-2S-P-3S-P-4S
255   S  4S-S                    A973.K2.T86.KJT8 52.QT753.J742.94 KJT6.A9864.Q.Q73 Q84.J.AK953.A652 | 1H-X-XX-2D-2S-P-4S
256   S  4S-S                    93.Q4.K32.AKJ532 T74.T987.T765.T9 AKQJ865.652.A.74 2.AKJ3.QJ984.Q86 | 1S-X-XX-2H-4S
257   S  2H-N                    Q7.KJT732.AKQ2.2 86542.964.543.76 AKT93..JT9.QJ984 J.AQ85.876.AKT53 | 1S-X-XX-P-1N-P-2H
258   S  3H-S                    8.QJT8.AKT97.765 T9542.K7.4.K9432 AQJ763.A532.865. K.964.QJ32.AQJT8 | 1S-X-XX-2C-2H-P-3H
259   S  4H-S                    6543.A.542.AKT42 Q972.QT83.T93.63 K.KJ97642.QJ8.Q5 AJT8.5.AK76.J987 | 1H-X-XX-1S-4H
260   S  4H-S                    AJ7542.9.Q75.KT8 Q8.J7652.T2.7642 6.AKQT84.KJ93.53 KT93.3.A864.AQJ9 | 1H-X-XX-2C-2H-P-2S-P-3H-P-4H
261   S  4H-S                    A763.Q2.K543.Q54 52.T976.QT.T8763 QJT.KJ8543.J6.KJ K984.A.A9872.A92 | 1H-X-XX-2C-2H-P-4H
262   S  4H-S                    KJ86.K4.97643.A8 A7543.T73.2.T752 2.AQJ9652.AJ.963 QT9.8.KQT85.KQJ4 | 1H-X-XX-1S-4H
263   S  3N-N                    J8.QJ82.JT7.AQ53 T5432.T974.A3.T8 AKQ76.3.Q9864.72 9.AK65.K52.KJ964 | 1S-X-XX-2H-3D-P-3N
264   S  4S-S                    J4.AT742.K765.A3 T765.86.82.T9654 AQ9832.K9.Q3.QJ7 K.QJ53.AJT94.K82 | 1S-X-XX-2C-2S-P-4S
265   S  4H-S                    AK4.72.J865.A962 T9872.T54.2.KJT4 J6.AQJ9863.K97.5 Q53.K.AQT43.Q873 | 1H-X-XX-1S-4H
266   S  4S-S                    98.AQ632.KT3.K65 QT76.54.52.JT432 KJ5432.K7.J86.A8 A.JT98.AQ974.Q97 | 1S-X-XX-2C-2S-P-4S
267   S  2N-S                    A3.T76.Q8753.KJ2 96542.Q984.6.543 KQJT7.K32.K92.Q9 8.AJ5.AJT4.AT876 | 1S-X-XX-2H-2N
268   S  4S-S                    T6.AJT954.54.AJ5 952.3.T96.986432 AKQJ743.K72.KJ8. 8.Q86.AQ732.KQT7 | 1S-X-XX-2C-3C=1=-P-3H-P-4S | Strength cue bid
269   S  4H-S                    Q9842.A9.K94.QJ3 53.JT72.T65.T875 JT.KQ8543.A87.A2 AK76.6.QJ32.K964 | 1H-X-XX-2C-2H-P-4H
270   S  4S-S                    Q8.T94.K85.AQT76 JT54.53.QT972.J9 K97632.AJ62.6.K3 A.KQ87.AJ43.8542 | 1S-X-XX-2D-2H-P-2N-P-3S-P-4S
271   S  4S-S                    AQ.Q9764.AT743.7 J432.53.Q9865.63 KT9876.J2..AQJT2 5.AKT8.KJ2.K9854 | 1S-X-XX-2D-3C-P-3N-P-4S
272   S  3N-S                    AJT6.K2.KJT.8652 9853.98764.432.J KQ.QJT53.Q85.KT3 742.A.A976.AQ974 | 1H-X-XX-1S-2N-P-3N
273   S  2S-S                    5.Q63.JT642.AKT8 98732.K754.3.963 AKQJT4.AT9.98.72 6.J82.AKQ75.QJ54 | 1S-X-XX-2H-2S
274   S  4S-N                    AJ83.Q2.KJT632.T 76.T854.75.J9654 KT94.AKJ976.A.83 Q52.3.Q984.AKQ72 | 1H-X-XX-2C-3C=1=-P-3S-P-4S | Strength cue bid
275   S  4S-S                    K9.T9842.KJ2.K96 A872.7.Q85.T5432 QJT653.A53.AT97. 4.KQJ6.643.AQJ87 | 1S-X-XX-2C-2S-P-3S-P-4S
276   S  2DX-W                   A63.K.AJT982.K84 842.T6532.74.732 JT9.AQJ9874..AT6 KQ75..KQ653.QJ95 | 1H-X-XX-P-P-2D-X
277   S  5H-S                    JT9653.95.AKQ8.2 2.T872.63.AT9653 K8.AKQJ63.T975.8 AQ74.4.J42.KQJ74 | 1H-X-XX-2C-2H-P-4H-5C-5H
278   S  4H-S                    KQ5.K4.76532.KQ9 JT84.J732.T.6543 A7.AT9865.98.AT2 9632.Q.AKQJ4.J87 | 1H-X-XX-1S-2H-P-4H
279   S  3C-N                    94.A3.T2.KQJ9853 T63.J7642.K985.6 QJ85.KT985.AQ3.4 AK72.Q.J764.AT72 | 1H-X-XX-2D-2S-P-3C
280   S  4S-S                    Q4.K975.AQ43.AT5 T875.864..Q97643 AK9632.T3.KT95.8 J.AQJ2.J8762.KJ2 | 2S-X-2N=1=-3C-P-P-3S-P-4S | Artificial
281   S  4S-S                    J8.QT8.AQ85.AT85 72.642.J9642.964 AKQT6543.953.T.Q 9.AKJ7.K73.KJ732 | 1S-X-XX-2D-4S
282   S  3N-S                    J4.Q8532.A4.KJ84 T8652.J96.92.T96 AKQ93.7.KJT3.Q52 7.AKT4.Q8765.A73 | 1S-X-XX-P-P-2D-2H-P-3N
283   S  2H-S                    KJ.J93.A632.J932 A864.T6.J9875.T7 T97532.A852..AK8 Q.KQ74.KQT4.Q654 | 1S-X-XX-2D-2H
284   S  4H-S                    KJ4.J2.J95.AK652 T65.T97.T876.T74 Q973.AKQ8654.K3. A82.3.AQ42.QJ983 | 1H-X-XX-2D-3D=1=-P-4C-P-4H | Strength cue bid
285   S  2N-S                    T52.Q3.Q6.KQJ853 K93.JT542.J83.72 AJ8.K9876.AT74.9 Q764.A.K952.AT64 | 1H-X-XX-P-1N-P-2C-P-2N
286   S  3N-S                    3.QJ95.AJ8.AT852 JT8542.84.976.96 AKQ76.T732.Q4.Q7 9.AK6.KT532.KJ43 | 1S-X-XX-P-1N-P-2N-P-3N
287   S  3H-S                    AQJ53.62.852.AJ2 6.JT87.QT963.985 K92.AK9543..T763 T874.Q.AKJ74.KQ4 | 2H-X-P-2N=1=-P-3C-3H | Lebensohl after double
288   S  4H-S                    A3.7.K965.KT8752 Q7652.953.J72.J3 84.AKQJT862.8.Q6 KJT9.4.AQT43.A94 | 1H-X-XX-1S-4H
289   S  2N-S                    98543.T7.AK864.K J7.QJ984.3.98652 QT2.AK632.T97.AT AK6.5.QJ52.QJ743 | 1H-X-XX-2C-2N
290   S  4H-S                    K73.A7.Q982.Q765 J95.Q32.T43.T843 A62.KJT9654.7.AJ QT84.8.AKJ65.K92 | 1H-X-XX-2C-4H
291   S  4S-S                    K4.AQ85.Q95.9865 QT92.J76.T2.QT32 AJ8653.T9.AJ74.J 7.K432.K863.AK74 | 1S-X-XX-2C-2S-P-4S
292   S  6D-N                    8..KQJT9652.AT98 J532.AJ52.84.532 AKQT964.QT643..7 7.K987.A73.KQJ64 | 1S-X-XX-2H-3H-P-4D-P-4S-P-6D
293   S  4H-S                    432.T3.AKJ82.Q52 QJ87.QJ7.953.J76 KT6.AK98652.7.T8 A95.4.QT64.AK943 | 1H-X-XX-1S-4H
294   S  3N-N                    QJ9.75.Q742.AJ93 82.JT932.J3.8764 AKT3.KQ864.K85.5 7654.A.AT96.KQT2 | 1H-X-XX-2C-3C=1=-P-3N | Strength cue bid
295   S  4H-N                    32.KT952.KQ7.K83 JT974.73.JT8.972 AQ865.A84.A95.T5 K.QJ6.6432.AQJ64 | 1S-X-XX-P-1N-P-2H-P-4H
296   S  4H-S                    QJ7632.J9.AQ.T62 K94.T32.98732.Q7 .AK87654.KJ4.J54 AT85.Q.T65.AK983 | 1H-X-XX-2D-4H
297   S  4S-S                    73.9743.A42.AQ98 T64.K65.QJT7.532 AKQJ952.JT.6.T74 8.AQ82.K9853.KJ6 | 1S-X-XX-2D-4S
298   S  2H-N                    96.AJ8742.J2.A94 Q5432.T9.T4.T752 AJT87.Q.A9876.Q3 K.K653.KQ53.KJ86 | 1S-X-2H
299   S  4H-S                    AKJ63.63.T54.QT2 984.J872.87.J876 QT.AKQT95.J62.K4 752.4.AKQ93.A953 | 1H-X-XX-2C-3H-P-4H
300   S  4S-S                    AK.KT8.T82.KT762 T632.96543.94.J8 QJ9874.AQ.KJ6.94 5.J72.AQ753.AQ53 | 1S-X-XX-2H-2S-P-4S
301   S  4S-S                    4.AKJ42.AJ954.95 8632.T53.62.K743 AQJT975.6.T8.A82 K.Q987.KQ73.QJT6 | 1S-X-XX-2C-4S
302   S  3N-N                    K2.T.KJT4.AK9642 T83.86432.853.J5 Q965.AQJ975.Q.87 AJ74.K.A9762.QT3 | 1H-X-XX-P-P-2D-3D=1=-P-3S-P-3N | Strength cue bid
303   S  4S-S                    J4.K94.KQJ7.Q875 9853.J8732.9.964 AKQT62.A6.T52.J2 7.QT5.A8643.AKT3 | 1S-X-XX-2H-2S-P-4S
304   S  4S-S                    .KJ9872.A952.QJ6 T7542.T3.84.A743 AQJ9863.Q.Q73.52 K.A654.KJT6.KT98 | 1S-X-XX-2C-4S
305   S  2S-N                    AKT753.72.K5.732 QJ6.JT95.J94.954 2.AKQ643.T87.QJ8 984.8.AQ632.AKT6 | 1H-X-XX-P-P-2D-2S
306   S  4D-N                    KQ.Q853.KQT74.82 J9532.72.93.T963 AT864.AK4.852.J4 7.JT96.AJ6.AKQ75 | 1S-X-XX-2C-P-P-2D-P-3D-P-3S-P-4D
307   S  4H-S                    Q8.A7.Q7642.K953 T95.843.983.A764 A742.KQJT9652..J KJ63..AKJT5.QT82 | 1H-X-XX-2C-4H
308   S  4H-S                    Q63.Q3.A5432.A98 JT952.T94.T6.753 87.AKJ8765.K.KT6 AK4.2.QJ987.QJ42 | 1H-X-XX-1S-2S=1=-P-3N-P-4H | Strength cue bid
309   S  4H-S                    A953.K6.K42.T982 JT42.JT92.J865.3 8.AQ8743.Q7.KQ75 KQ76.5.AT93.AJ64 | 1H-X-XX-1S-2H-P-3H-P-4H
310   S  4H-S                    AT7.52.JT972.AQ9 86432.T983.K3.65 5.AQJ764.854.KJ7 KQJ9.K.AQ6.T8432 | 1H-X-XX-1S-2H-P-3H-P-4H
311   S  4S-S                    T8.AKJ762.QJT6.3 KJ75.T8.943.9765 Q96432.5.K72.AK8 A.Q943.A85.QJT42 | 1S-X-XX-2C-2S-P-4S
312   S  4S-S                    T7.KQJ54.KT6.Q76 Q643.T963.Q92.94 AKJ952..A854.532 8.A872.J73.AKJT8 | 1S-X-XX-2H-2S-P-4S
313   S  3H-N                    63.AKQ654.J4.T63 JT542.72.Q75.Q72 AK987.J.T982.A84 Q.T983.AK63.KJ95 | 1S-X-XX-P-1N-P-2H-P-2N-P-3H
314   S  3N-S                    K4.KJ72.K987532. T9732.984.Q4.J54 QJ865.AT6..AQT72 A.Q53.AJT6.K9863 | 1S-X-XX-P-1N-P-2D-P-3N
315   S  4H-S                    A8.Q2.QJ86.J9832 J75.T764.T5.A764 K432.AK9853.43.Q QT96.J.AK972.KT5 | 1H-X-XX-2C-2S-P-2N-P-4H
316   S  3N-S                    A8432.T8.3.AQT62 975.76432.J4.J84 6.AKJ95.A9762.K9 KQJT.Q.KQT85.753 | 1H-X-XX-P-P-2D-2S-P-3N
