..\bba\Invite_After_3_Bids.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
153   S  4H-S       450          AQT654.QT5.4.A64 932.842.AKJ7.J52 7.AK973.Q932.KQT KJ8.J6.T865.9873 | 1H-P-1S-P-2D-P-4H
154   S  3N-N       630          AJ732.87.AKT65.2 KT6.J96.74.K9843 5.AQ543.QJ2.AQJ5 Q984.KT2.983.T76 | 1H-P-1S-P-2C-P-2N-P-3N
155   S  3N-N       430          J62.QJ64.AKJT9.2 A83.T9852.763.Q3 KQ95.AK7.5.KJT94 T74.3.Q842.A8765 | 1C-P-1D-P-1S-P-2N-P-3N
156   S  2N-N       150          K8632.A.K432.Q32 J94.K973.Q7.AT74 Q75.QT842.AJ96.K AT.J65.T85.J9865 | 1H-P-1S-P-2D-P-2N
157   S  3N-N       600          AJ86.KJT64.T9.K8 9743.32.A75.J642 KT.Q8.KJ863.AT53 Q52.A975.Q42.Q97 | 1D-P-1H-P-2C-P-2N-P-3N
158   S  3N-N       400          A9.KT52.QT962.K8 Q74.QJ84.A3.9542 T832.A7.K7.AQ763 KJ65.963.J854.JT | 1C-P-1D-P-1S-P-2N-P-3N
159   S  2N-N       150          QT5.AKJ97.Q854.8 A742.862.JT.AQ73 KJ86.53.A3.KJT94 93.QT4.K9762.652 | 1C-P-1H-P-1S-P-2N
160   S  3N-N       400          T8753.T.KQ6.AK62 KJ62.A84.95.J873 A9.KQ972.A743.T4 Q4.J653.JT82.Q95 | 1H-P-1S-P-2D-P-2N-P-3N
161   S  4H-N       420          J52.AQT752.KJ.J9 A4.983.T9753.K64 9863.K4.AQ4.AT85 KQT7.J6.862.Q732 | 1C-P-1H-P-1S-P-3H-P-4H
162   S  3N-N       600          JT92.AK643.76.A9 K754.9.J943.KT64 8.J87.AKQ52.QJ87 AQ63.QT52.T8.532 | 1D-P-1H-P-2C-P-2N-P-3N
163   S  2N-N       150          A4.K632.KJ985.J9 965.85.QT62.K764 KQ83.AJ9.3.QT852 JT72.QT74.A74.A3 | 1C-P-1D-P-1S-P-2N
164   S  4S-S      -100          AK74.T8752.J.A52 QT3.J94.Q942.874 J986.Q6.AT73.KQ6 52.AK3.K865.JT93 | 1D-P-1H-P-1S-P-4S
165   S  4H-S       620          KQJ87.J95.AJ92.3 T9.KQ8.KQ76.T972 A4.A7643.T3.KQJ8 6532.T2.854.A654 | 1H-P-1S-P-2C-P-4H
166   S  3N-S       400          Q7.KJ9875.763.AQ T95.632.AT.JT875 KJ42.A.KJ542.632 A863.QT4.Q98.K94 | 1D-P-1H-P-1S-P-3H-P-3N
167   S  4S-S       620          KQ52.Q74.KJT95.J A76.JT65.872.A72 T983.K2.AQ6.KQ43 J4.A983.43.T9865 | 1C-P-1D-P-1S-P-4S
168   S  3N-N       430          QT987.K987.Q4.KQ K542.52.A952.JT2 A.AJ4.KT873.A953 J63.QT63.J6.8764 | 1D-P-1S-P-2C-P-2N-P-3N
169   S  4S-N       450          KQ9652.AT2.53.K7 A87.J984.96.JT52 T4.Q3.AJ742.AQ96 J3.K765.KQT8.843 | 1D-P-1S-P-2C-P-3S-P-4S
170   S  3N-N       600          Q73.AJ82.QT762.K A652.765.AK3.643 KJT9.KQT.J.AT875 84.943.9854.QJ92 | 1C-P-1D-P-1S-P-2N-P-3N
171   S  3N-S       430          K7.AJT874.Q5.Q65 J986.K95.J976.KJ AQT3.Q.AKT42.T83 542.632.83.A9742 | 1D-P-1H-P-1S-P-3H-P-3N
172   S  4S-S      -100          K864.J5.AK743.J7 973.A632.98.AK82 AT52.KQ4.J6.QT94 QJ.T987.QT52.653 | 1C-P-1D-P-1S-P-4S
173   S  3N-N       600          9864.AKQ42.9.QJ3 KQ2.J765.Q532.42 AJ7.T.AJT87.KT96 T53.983.K64.A875 | 1D-P-1H-P-2C-P-2N-P-3N
174   S  2N-N       150          9.JT432.QJ.AKJ52 QJ53.Q95.AT93.T7 K872.A8.K7542.Q8 AT64.K76.86.9643 | 1D-P-1H-P-1S-P-2N
175   S  4H-N       650          76.AQJT863.Q7.QJ 832.742.AT85.T97 AKT4.5.K642.A852 QJ95.K9.J93.K643 | 1D-P-1H-P-1S-P-4H
176   S  3H-N       -50          AJT.AQT842.J6.43 542.K97.KT74.QT7 KQ96..Q982.AJ985 873.J653.A53.K62 | 1C-P-1H-P-1S-P-3H
177   S  4H-N       -50          J2.AKT6532.KJ.93 KT9.QJ.T932.K765 AQ86.7.Q874.AT42 7543.984.A65.QJ8 | 1D-P-1H-P-1S-P-4H
178   S  4H-N      -200          J.AQT642.J43.A94 AT965.J875.2.T52 KQ84.3.AK986.Q87 732.K9.QT75.KJ63 | 1D-P-1H-P-1S-P-3H-P-4H
179   S  4H-N       420          82.AKT983.743.KQ A974.J42.QT6.943 KJT6.Q7.AJ8.JT72 Q53.65.K952.A865 | 1C-P-1H-P-1S-P-3H-P-4H
180   S  4H-N       650          3.KQT543.AQJT5.4 A965.7.9742.K753 K874.J62.K6.AQ62 QJT2.A98.83.JT98 | 1C-P-1H-P-1S-P-3H-P-4H
181   S  3N-S       600          A4.AJT983.QT6.JT Q952.64.J943.K95 KJT3.K.K852.Q762 876.Q752.A7.A843 | 1D-P-1H-P-1S-P-3H-P-3N
182   S  3C-S       150          QT854.J42.7.AKQ4 J973.AQ63.KJ.875 A.K95.AT932.J932 K62.T87.Q8654.T6 | 1D-P-1S-P-2C-P-3C
183   S  3N-N       600          9.AQ84.QJ984.K82 J865.K72.K752.J5 AKQ2.JT3.63.AT64 T743.965.AT.Q973 | 1C-P-1D-P-1S-P-2N-P-3N
184   S  4S-N       420          AKT9752.K5.8.QT8 J4.J84.QJ94.AJ97 63.AQ963.AK52.63 Q8.T72.T763.K542 | 1H-P-1S-P-2D-P-4S
185   S  2N-N       150          AT982.Q4.Q9.A874 K4.KJT9.T65.JT62 Q63.A8753.KJ42.Q J75.62.A873.K953 | 1H-P-1S-P-2D-P-2N
186   S  2N-N      -100          AKQ964.86.K92.92 JT3.952.A765.AQ4 5.KQJ74.QJ8.K763 872.AT3.T43.JT85 | 1H-P-1S-P-2C-P-2N
187   S  3N-N       430          8.JT954.AKJ2.K84 7632.A8.987.A753 AKQ5.K7.Q643.T96 JT94.Q632.T5.QJ2 | 1D-P-1H-P-1S-P-2N-P-3N
188   S  3N-S       600          KQJ632.Q4.A5.T75 T7.872.QT984.A96 A.KT965.K632.K42 9854.AJ3.J7.QJ83 | 1H-P-1S-P-2D-P-3S-P-3N
189   S  4S-N      -100          KQT953.AT.Q96.J5 A86.K984.42.T832 2.Q532.AJT3.KQ76 J74.J76.K875.A94 | 1D-P-1S-P-2C-P-3S-P-4S
190   S  2D-S       130          Q82.AKQ62.J532.2 A9.98753.T4.KT98 J765.J.AKQ7.J754 KT43.T4.986.AQ63 | 1D-P-1H-P-1S-P-2D
191   S  4S-N      -100          QT763.AQJ32.K.T4 42.T865.A63.K952 A985.K.QJT82.QJ3 KJ.974.9754.A876 | 1D-P-1S-P-2S-P-3H=1=-P-3S-P-4S | Two way game tries
192   S  2C-S       150          Q3.AK632.75.K842 9742.Q974.AK6.T9 AJT.J.JT942.AQJ3 K865.T85.Q83.765 | 1D-P-1H-P-2C
193   S  3N-N       400          Q74.KJ72.Q8762.A 96.AT4.A954.9763 AKT5.Q83.J.QJT42 J832.965.KT3.K85 | 1C-P-1D-P-1S-P-2N-P-3N
194   S  3N-S       630          KQT93.2.T7532.AK 8765.AJT.KJ.9754 A4.KQ943.A8.Q862 J2.8765.Q964.JT3 | 1N-P-2H-P-2S-P-3D-P-3H-P-3N
195   S  3N-N       400          KQ954.AT63.QJ.98 J832.842.T4.QT63 6.QJ9.A9865.AK74 AT7.K75.K732.J52 | 1D-P-1S-P-2C-P-2N-P-3N
196   S  4S-S       620          A654.AQ932.5.QT6 92.J854.K962.AK5 QT83.KT.AQJ8.832 KJ7.76.T743.J974 | 1D-P-1H-P-1S-P-4S
197   S  3N-N       600          Q6.AJ853.AJ87.42 A975.764.653.Q53 KJT4.KT.QT2.AJ97 832.Q92.K94.KT86 | 1C-P-1H-P-1S-P-2N-P-3N
198   S  4H-N       450          5.AQ9752.J95.AJ8 KJT6.JT.873.K643 9843.K6.AKQ4.T95 AQ72.843.T62.Q72 | 1D-P-1H-P-1S-P-3H-P-4H
199   S  3N-N       600          K8643.53.AKQ6.74 J52.AJ2.9542.852 97.KQ987.73.AKQ6 AQT.T64.JT8.JT93 | 1H-P-1S-P-2C-P-2N-P-3N
200   S  3D-S       150          AQ632.AT.9762.QT T5.KQ65.KT8.K976 J.973.AQJ53.A532 K9874.J842.4.J84 | 1D-P-1S-P-2C-P-3D
201   S  2N-N       150          AQ983.74.AQ64.97 J764.T9.JT2.A432 2.AQJ52.K85.Q865 KT5.K863.973.KJT | 1H-P-1S-P-2C-P-2N
202   S  2C-S       130          Q5.J6.AJ876.A732 7432.AQ84.542.K8 AJT8.K73.QT.QT54 K96.T952.K93.J96 | 1C-P-1D-P-1S-P-2C
203   S  3N-N       430          A2.KQ963.QJ63.75 Q76.A75.942.K863 K953.T.AK7.AJT94 JT84.J842.T85.Q2 | 1C-P-1H-P-1S-P-2N-P-3N
204   S  3N-N       600          AQJ65.Q3.K843.85 T943.A97.T9.J762 8.KJ654.QJ7.AKT9 K72.T82.A652.Q43 | 1H-P-1S-P-2C-P-2N-P-3N
205   S  3N-N       630          AJT73.K5.J5.QJ64 K9864.93.8632.KT 5.AJ762.AQT4.A72 Q2.QT84.K97.9853 | 1H-P-1S-P-2D-P-2N-P-3N
206   S  4H-N       450          AT6.KJT8654..A53 J832.AQ.6543.864 K4.72.AQJ92.KJ97 Q975.93.KT87.QT2 | 1D-P-1H-P-2C-P-4H
207   S  3N-N      -100          Q96.AT965.K.KT85 T7.742.Q843.QJ97 AK43.K8.T762.A64 J852.QJ3.AJ95.32 | 1D-P-1H-P-1S-P-2N-P-3N
208   S  3N-S       430          QT932.5.KJ.AQ862 AJ75.Q972.A98.73 K6.AKJT8.7642.KJ 84.643.QT53.T954 | 1N-P-2H-P-2S-P-3C-P-3H-P-3N
209   S  3D-S       150          AQT96.85.KJ984.Q J52.QT97.Q2.KT72 4.AKJ3.T765.A965 K873.642.A3.J843 | 1D-P-1S-P-2C-P-3D
210   S  2N-N       150          53.AK863.QJ75.QT A86.T52.KT92.853 KQ97.Q4.A8.J9762 JT42.J97.643.AK4 | 1C-P-1H-P-1S-P-2N
211   S  3N-N       400          AJT98.KJ84.K4.64 K72.T65.Q872.K93 65.Q2.AJT63.AQ52 Q43.A973.95.JT87 | 1D-P-1S-P-2C-P-2N-P-3N
212   S  2N-N       150          J.KQ953.A9.QT965 Q74.AJ82.K4.J842 KT53.6.Q8652.AK3 A9862.T74.JT73.7 | 1D-P-1H-P-1S-P-2N
213   S  2N-N       150          J.QJ654.K84.KQ32 AT763.K93.765.65 Q985.7.AJ2.AJ987 K42.AT82.QT93.T4 | 1C-P-1H-P-1S-P-2N
214   S  2N-N       150          T52.AT742.KQJT.Q K97.KJ6.952.KJT3 AQ63.Q93.83.A876 J84.85.A764.9542 | 1C-P-1H-P-1S-P-2N
215   S  5C-S      -100          KQ965.A86..KT532 AJT8.K53.8762.Q6 2.QJ7.AKT95.A984 743.T942.QJ43.J7 | 1D-P-1S-P-2C-P-5C
216   S  4S-S       450          K852.KQ954.A72.4 J7.JT73.K986.T93 AQ93.6.J54.AK875 T64.A82.QT3.QJ62 | 1C-P-1H-P-1S-P-4S
217   S  2N-N       150          T93.AQJ94.7.AJT6 864.KT.A9642.983 AQ52.875.QJT8.K4 KJ7.632.K53.Q752 | 1D-P-1H-P-1S-P-2N
218   S  3N-N       630          T8.QJT74.7.AKQT4 Q753.6.96532.J62 A942.A83.AQJT4.9 KJ6.K952.K8.8753 | 1D-P-1H-P-1S-P-2N-P-3N
219   S  2N-N       150          Q75.AJT94.T.KQT5 T6.K85.KQ86.J863 K843.63.AJ75.A42 AJ92.Q72.9432.97 | 1D-P-1H-P-1S-P-2N
220   S  4S-N       620          AQ7632.AQT.4.754 84.32.Q9876.Q832 J.K865.JT53.AKJ9 KT95.J974.AK2.T6 | 1D-P-1S-P-2C-P-3S-P-4S
221   S  4S-N       650          KJ98542.A5.7.AT3 T3.K64.AJ54.Q965 A7.QJ983.Q832.KJ Q6.T72.KT96.8742 | 1H-P-1S-P-2D-P-4S
222   S  4H-N       450          K65.AKQ9752.5.32 J84.J86.Q76.Q984 QT3.3.AKT43.KJ65 A972.T4.J982.AT7 | 1D-P-1H-P-2C-P-4H
223   S  4H-S       650          KT754.AT96.T4.AJ Q82.42.A765.Q943 J.KQ53.KQ98.K762 A963.J87.J32.T85 | 1D-P-1S-P-2C-P-2N-P-3H-P-4H
224   S  4S-S       420          QT75.AQ982.K.J62 J4.J7.Q6432.KT54 K986.K43.AJ75.Q9 A32.T65.T98.A873 | 1D-P-1H-P-1S-P-4S
225   S  2N-N       150          K84.A9764.5.KQ96 T765.KJ5.J92.T42 Q2.T3.AQT84.A875 AJ93.Q82.K763.J3 | 1D-P-1H-P-2C-P-2N
226   S  6D-N      -200          2.87.AKJ7632.AT7 T973.A653.54.J96 AK65.T94.9.KQ842 QJ84.KQJ2.QT8.53 | 1C-P-2D-P-3N-P-6D
227   S  2N-N       150          KT.AJ743.KT97.J2 8654.QT62.32.KQ4 AJ97.K9.A54.T653 Q32.85.QJ86.A987 | 1C-P-1H-P-1S-P-2N
228   S  4S-N       620          AKT984.2.K82.Q87 Q2.QJ65.J95.J654 76.KT943.AQT4.KT J53.A87.763.A932 | 1H-P-1S-P-2D-P-3S-P-4S
229   S  4H-N       620          92.AJT875.A9.K87 KQ64.932.J863.52 AJT8.Q.KQT7.JT96 753.K64.542.AQ43 | 1D-P-1H-P-1S-P-3H-P-4H
230   S  3N-S       400          KQJ963.Q.632.A64 AT54.965.A54.972 7.AKT84.Q987.KT8 82.J732.KJT.QJ53 | 1H-P-1S-P-2D-P-3S-P-3N
231   S  4S-S       620          KJT3.AQ987.J83.J 97.652.942.A8543 A864.T4.KQT.KQT6 Q52.KJ3.A765.972 | 1C-P-1H-P-1S-P-4S
232   S  3N-N       400          53.AKJ53.K2.J962 K7.982.Q9764.Q74 AQT8.74.AJT8.K85 J9642.QT6.53.AT3 | 1D-P-1H-P-1S-P-2N-P-3N
233   S  4H-N       -50          J96.AQ8763.KQ.T6 Q532.KT.JT865.J2 AKT8.5.742.AK987 74.J942.A93.Q543 | 1C-P-1H-P-1S-P-3H-P-4H
234   S  3N-N       600          QJT42.J.A83.A942 65.K64.QJT9.KT87 AK.AQ987.7542.63 9873.T532.K6.QJ5 | 1H-P-1S-P-2D-P-2N-P-3N
235   S  3N-N       400          KT94.Q6542.Q3.KQ 876.A83.A987.954 A3.KT.KT542.A632 QJ52.J97.J6.JT87 | 1D-P-1H-P-2C-P-2N-P-3N
236   S  2N-N       150          J54.KT863.A.A953 T2.J54.K642.KT86 KQ63.A9.Q9753.J2 A987.Q72.JT8.Q74 | 1D-P-1H-P-1S-P-2N
237   S  4S-S       650          AT86.A7.K8764.J5 Q4.KJ43.952.A973 KJ92.Q95.A.KQT86 753.T862.QJT3.42 | 1C-P-1D-P-1S-P-4S
238   S  3N-N       400          632.AQJ54.Q.K962 AQJ9.T6.J52.QJT5 KT85.3.AK764.A83 74.K9872.T983.74 | 1D-P-1H-P-1S-P-2N-P-3N
239   S  3N-S       630          AK972..AT94.J862 T863.AJ94.Q53.94 Q4.Q8652.K6.AKQ7 J5.KT73.J872.T53 | 1N-P-2H-P-2S-P-3C-P-3H-P-3N
240   S  3N-S       -50          643.KQJT98.K85.K T8.763.T432.AQ94 AKJ2.5.AJ7.T7532 Q975.A42.Q96.J86 | 1C-P-1H-P-1S-P-3H-P-3N
241   S  3N-S       430          KQ8632.AK975..64 4.Q82.T7532.QT73 A5.J6.Q9864.AK85 JT97.T43.AKJ.J92 | 1D-P-1S-P-2C-P-3H-P-3N
242   S  2N-N       150          82.KQJT6.AQ862.8 AJ3.743.T74.J764 QT96.8.KJ5.AQT52 K754.A952.93.K93 | 1C-P-1H-P-1S-P-2N
243   S  3N-S       430          AT6543.A72.9.A42 QJ2.T943.853.Q97 8.Q86.AKQJ4.KJ63 K97.KJ5.T762.T85 | 1D-P-1S-P-2C-P-3S-P-3N
244   S  4S-N       650          KT76542.A8.3.AJ9 QJ9.976.AQ84.752 A8.KJT43.JT97.K6 3.Q52.K652.QT843 | 1H-P-1S-P-2D-P-4S
245   S  2N-N       150          AJ7.KT953.8.A952 T4.Q76.9753.K643 9852.AJ4.AQT6.J8 KQ63.82.KJ42.QT7 | 1D-P-1H-P-1S-P-2N
246   S  2N-N       150          J.J9632.AK97.K65 K943.A75.J654.83 AQ85.QT8.Q.QT742 T762.K4.T832.AJ9 | 1C-P-1H-P-1S-P-2N
247   S  3N-N       630          AJT75.K762.A8.82 Q92.84.QJ62.AQ75 K.AQT.KT973.K964 8643.J953.54.JT3 | 1D-P-1S-P-2C-P-2N-P-3N
248   S  2N-N       150          KJT82.Q532.AQT.3 Q765.K76.62.J985 A9.J9.J9754.AQT6 43.AT84.K83.K742 | 1D-P-1S-P-2C-P-2N
249   S  4S-N       420          QJ6542.AQ.84.K42 97.KT63.KJT5.QJ5 A.J74.A9763.A863 KT83.9852.Q2.T97 | 1D-P-1S-P-2C-P-3S-P-4S
250   S  2N-N       150          KJT.AJ864.K.9832 32.K52.AJ32.JT74 A876.Q9.Q8765.A6 Q954.T73.T94.KQ5 | 1D-P-1H-P-1S-P-2N
251   S  4H-N       450          7.AKJ6432.T72.KJ K632.Q8.J54.T632 JT84.T.AK983.AQ4 AQ95.975.Q6.9875 | 1D-P-1H-P-1S-P-4H
252   S  4S-N      -200          K986532.AQ.Q2.J5 Q7.J6532.97.AT62 J.KT9.AKT85.K874 AT4.874.J643.Q93 | 1D-P-1S-P-2C-P-4S
253   S  4S-S       620          AKJ6.AT853.53.86 942.K2.Q9864.QT5 T873.J96.AK.AJ92 Q5.Q74.JT72.K743 | 1C-P-1H-P-1S-P-4S
254   S  3N-N       400          Q5.JT842.A2.AJ72 AT94.Q7.87543.84 KJ83.A65.KT.Q965 762.K93.QJ96.KT3 | 1C-P-1H-P-1S-P-2N-P-3N
255   S  3N-N       630          KJ.A9654.74.AT64 853.QJ3.T86.KQ93 AT76.K82.AQJ53.J Q942.T7.K92.8752 | 1D-P-1H-P-1S-P-2N-P-3N
256   S  4H-N       450          KJ7.AQ7543.95.Q5 A983.J2.Q43.K964 QT42.T8.AK86.AJ8 65.K96.JT72.T732 | 1D-P-1H-P-1S-P-3H-P-4H
257   S  4H-S       450          AQ765.Q82.QJ84.J K842.J53.K3.KT75 93.AKT97.T5.AQ94 JT.64.A9762.8632 | 1H-P-1S-P-2C-P-4H
258   S  3C-S       110          T97.KT.AKT543.Q3 865.A7654.Q8.T52 AJ42.932.6.AK974 KQ3.QJ8.J972.J86 | 1C-P-2N-P-3C
259   S  2N-N       150          J.AJ963.K832.K97 T532.852.AQT4.A3 AK97.K7.J76.JT42 Q864.QT4.95.Q865 | 1C-P-1H-P-1S-P-2N
260   S  4S-N       650          QJT73.AQ854.9.K4 64.KT62.AKT3.985 A985.J.Q8652.AQ3 K2.973.J74.JT762 | 1D-P-1S-P-2S-P-4S
261   S  2N-N       150          K6.T974.AKQT4.62 A74.82.9652.KQJT QJT5.A53.J3.A987 9832.KQJ6.87.543 | 1C-P-1D-P-1S-P-2N
262   S  3C-S       -50          AT.A74.QT9854.Q7 976.KT93.62.AK93 Q842.QJ.AK3.6542 KJ53.8652.J7.JT8 | 1C-P-2N-P-3C
263   S  4S-S      -100          J962.AT973.K96.A AQ.J54.7542.J852 K853.Q82.Q8.KQT4 T74.K6.AJT3.9763 | 1C-P-1H-P-1S-P-4S
264   S  3N-N       400          J4.KQ942.KT.KT82 QT87.AJ3.652.J95 A532.87.AJ984.A3 K96.T65.Q73.Q764 | 1D-P-1H-P-1S-P-2N-P-3N
265   S  3C-S       130          AKJ97.J.753.QJ72 Q854.Q975.K6.KT5 6.K62.AJ942.A843 T32.AT843.QT8.96 | 1D-P-1S-P-2C-P-3C
266   S  2D-S       130          K54.KJT85.AJ83.T AT83.63.Q42.K654 J972.A2.K975.AJ8 Q6.Q974.T6.Q9732 | 1D-P-1H-P-1S-P-2D
267   S  2N-N       120          A9643.QJ54.Q6.K8 Q872.T76.A3.7642 5.AK2.T9542.AJT3 KJT.983.KJ87.Q95 | 1D-P-1S-P-2C-P-2N
268   S  2N-N       150          KJ.KQ.QJT87.9852 T76.A9752.642.K6 A432.T6.K95.AJT3 Q985.J843.A3.Q74 | 1C-P-1D-P-1S-P-2N
269   S  3N-N       630          J976.KJT83.A4.KT 853.A42.987.J954 AKQ.7.KT653.A632 T42.Q965.QJ2.Q87 | 1D-P-1H-P-2C-P-2N-P-3N
270   S  4S-N       -50          AKT842.852.T.AJ9 763.K964.A542.43 QJ.QJ.KQJ98.Q762 95.AT73.763.KT85 | 1D-P-1S-P-2C-P-3S-P-4S
271   S  3N-S       600          KJ.KQ6532.Q65.J5 T842.J4.KJT3.976 A973.8.A982.AT84 Q65.AT97.74.KQ32 | 1D-P-1H-P-1S-P-3H-P-3N
272   S  2N-N       150          A6.KJT96.A742.52 KJ2.872.Q83.A986 Q987.AQ.KT9.JT74 T543.543.J65.KQ3 | 1C-P-1H-P-1S-P-2N
273   S  4H-N       -50          54.QJ9876.Q8.AK4 A76.T53.JT75.JT8 KQJ8.4.AK932.632 T932.AK2.64.Q975 | 1D-P-1H-P-1S-P-3H-P-4H
274   S  3N-N       630          QJ6.J872.AKJ53.4 T84.T643.96.KQJ2 A953.A5.Q42.AT75 K72.KQ9.T87.9863 | 1C-P-1D-P-1S-P-2N-P-3N
275   S  3N-S       400          AKJT95.6.873.A85 642.AJ5.KT96.QJ2 .KQT32.AQJ2.KT74 Q873.9874.54.963 | 1H-P-1S-P-2C-P-3S-P-3N
276   S  4S-N       620          KQ9752.KQ7.Q2.74 AJ4.86.9765.K953 3.AT9.AJT84.AQJ8 T86.J5432.K3.T62 | 1D-P-1S-P-2C-P-3S-P-4S
277   S  4S-S       650          K942.AQJT9.Q43.9 85.K86.JT76.Q842 AQJ7.4.A852.JT53 T63.7532.K9.AK76 | 1D-P-1H-P-1S-P-3C=1=-P-3D=2=-P-4S | Splinter | Cue bid, a !D stopper
278   S  3N-S       400          QT9875.AJ.75.KQT AJ42.K972.98.432 3.Q54.KQT42.AJ87 K6.T863.AJ63.965 | 1D-P-1S-P-2C-P-3S-P-3N
279   S  3N-N       600          AQ5.AQ652.T.9862 8643.943.Q863.AJ J972.T.AKJ72.KQ3 KT.KJ87.954.T754 | 1D-P-1H-P-1S-P-2N-P-3N
280   S  4S-S       450          KQJT85.J3.AJ.T52 62.Q865.Q82.KJ87 A9.AKT92.KT73.Q9 743.74.9654.A643 | 1N-P-2H-P-2S-P-4S
281   S  4H-N       420          4.AQJT62.6.AJ974 A953.98.Q983.Q82 KQ72.K7.KJT42.53 JT86.543.A75.KT6 | 1D-P-1H-P-1S-P-3H-P-4H
282   S  3C-S       150          AK874.Q863..QJ85 QJ3.KJT9.JT53.43 9.7542.AK98.AK76 T652.A.Q7642.T92 | 1D-P-1S-P-2C-P-3C
283   S  4H-N       420          A86.AT9763.J9.K8 J32.J4.AT752.JT4 Q975.K2.K84.A532 KT4.Q85.Q63.Q976 | 1C-P-1H-P-1S-P-3H-P-4H
284   S  4S-S       650          K632.KQ986.KJ54. 84.JT52.T6.Q8432 AT75.A.AQ7.JT765 QJ9.743.9832.AK9 | 1C-P-1H-P-1S-P-4S
285   S  4H-N       620          KJ7.KQ9643.K98.8 T43.82.7652.A952 AQ92.T5.JT.KQJ74 865.AJ7.AQ43.T63 | 1C-P-1H-P-1S-P-3H-P-4H
286   S  3C-S       110          A9.87.KJ8642.KJ8 JT54.KQT4.Q3.Q75 K863.J53.AT.AT94 Q72.A962.975.632 | 1C-P-2N-P-3C
287   S  3N-N       600          .AKJT9.A852.9654 QJ83.632.T963.KQ K654.Q8.KJ4.A873 AT972.754.Q7.JT2 | 1C-P-1H-P-1S-P-2N-P-3N
288   S  3N-N       400          KQT97.AQ54.73.J6 852.J8.9852.KQ93 4.972.AKQJ6.A852 AJ63.KT63.T4.T74 | 1D-P-1S-P-2C-P-2N-P-3N
289   S  2D-S       130          AQ.A8642.9742.Q9 K743.QJ3.653.A63 T965.97.AKQT.KJ2 J82.KT5.J8.T8754 | 1D-P-1H-P-1S-P-2D
290   S  3N-N       600          A6542.43.K5.AJ32 QT83.K987.A63.97 J.AQT62.QT42.KQT K97.J5.J987.8654 | 1H-P-1S-P-2D-P-2N-P-3N
291   S  2N-N       150          86.AKT97.KQ942.9 AK52.83.875.JT82 QJ43.Q6.JT.AQ653 T97.J542.A63.K74 | 1C-P-1H-P-1S-P-2N
292   S  2N-N       150          Q4.QJ962.A6.K953 J953.AT7.T93.QJ6 A762.K5.KQ52.874 KT8.843.J874.AT2 | 1D-P-1H-P-1S-P-2N
293   S  4H-S       650          AJ9863.A53.K3.75 72.T84.J872.KQJT Q.KQJ92.AT95.963 KT54.76.Q64.A842 | 1H-P-1S-P-2D-P-4H
294   S  3N-N       430          T4.AJ6.AQJ542.43 KQ93.Q75.86.T972 J765.T43.K7.AKQ5 A82.K982.T93.J86 | 1C-P-2D-P-2S-P-3N
295   S  3N-N       600          AQJT7.7.KJ753.J5 K953.Q63.AT86.86 842.AKT92.4.AQ32 6.J854.Q92.KT974 | 1H-P-1S-P-2C-P-2N-P-3N
296   S  2N-N       150          AKT63.5.QJ432.Q2 Q7.T843.K876.653 J85.KJ972.T.AK74 942.AQ6.A95.JT98 | 1H-P-1S-P-2C-P-2N
297   S  3C-S       130          AQT74.T5.K5.QJT3 J82.Q9432.A3.852 96.KJ.J8642.AK96 K53.A876.QT97.74 | 1D-P-1S-P-2C-P-3C
298   S  4S-N      -100          Q87654.A6.J4.KQ7 A92.JT843.983.92 T.K975.KQT2.AT83 KJ3.Q2.A765.J654 | 1D-P-1S-P-2C-P-3S-P-4S
299   S  3N-N       400          JT.AK987.9632.A8 Q875.Q52.J7.QT97 K642.64.AK85.K63 A93.JT3.QT4.J542 | 1D-P-1H-P-1S-P-2N-P-3N
300   S  3N-N       600          KJT3.KJT85.74.A7 Q982.Q942.A65.52 5.A76.KQT93.KJ64 A764.3.J82.QT983 | 1D-P-1H-P-2C-P-2N-P-3N
301   S  3N-S       600          AKQ764.9.QT4.J94 J983.QJ54.K96.A3 5.AKT86.A82.QT65 T2.732.J753.K872 | 1H-P-1S-P-2C-P-3S-P-3N
302   S  3D-S       150          AK854.75.Q972.K9 T976.K962.A5.A73 J.AQ8.KJ643.J862 Q32.JT43.T8.QT54 | 1D-P-1S-P-2C-P-3D
303   S  3N-N       600          Q753.AKT97.T43.K KJT2.654.KJ2.853 964.J.AQ976.AQ94 A8.Q832.85.JT762 | 1D-P-1H-P-2C-P-2N-P-3N
304   S  4H-N       450          6.KT98532.AT4.AJ AT98.J4.Q92.K832 QJ73.AQ6.K873.64 K542.7.J65.QT975 | 1D-P-1H-P-1S-P-4H
305   S  3D-S       130          KQJ76.Q.A965.975 A52.AJ52.8732.QT T.KT94.KQJ4.AJ62 9843.8763.T.K843 | 1D-P-1S-P-2C-P-3D
306   S  4H-N       650          6.AQT83.K97643.K Q843.9.A52.T8652 AJ52.652.QJ.A743 KT97.KJ74.T8.QJ9 | 1C-P-2D-P-3N-P-4H
