..\bba\Open_In_Fourth_Seat.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
156   W  2C-S       110          KJT3.J4.973.AQ54 9852.KQ9.QJ2.632 A6.A876.T85.KJT8 Q74.T532.AK64.97 | P-P-P-1C-P-1S-P-1N-P-2C
157   W  2N-N       120          KJ5.T32.A53.K865 AQT.QJ85.J2.J432 843.A976.K876.AT 9762.K4.QT94.Q97 | P-P-P-1D-P-2N
158   W  -W                      AJ42.Q64.983.K92 873.T95.AK7.JT74 K96.AK83.J52.853 QT5.J72.QT64.AQ6 | P
159   W  2D-N        90          74.KQ5.AQ852.752 AKT5.976.T963.T8 J96.A42.J4.AJ643 Q832.JT83.K7.KQ9 | P-P-P-1C-P-1D-P-1N-P-2D
160   W  4H-S       450          AQ72.T942..KQ865 JT.KJ8.AJT7.JT73 K983.AQ765.K432. 654.3.Q9865.A942 | P-1C-P-1H-P-2H-P-2S=1=-P-3C=2=-P-4H | Cue bid, a !S stopper | Cue bid, a !C stopper
161   W  1N-N        90          75.K8732.AQT7.T4 J843.J94.K8.KJ86 AKT2.5.952.A9732 Q96.AQT6.J643.Q5 | P-P-P-1C-P-1H-P-1S-P-1N
162   W  3S-N       140          KQJ4.JT4.A743.84 87.AK73.K982.652 AT95.98.J6.AQT73 632.Q652.QT5.KJ9 | P-P-P-1C-P-1S-X=1=-2S-P-3S | Two suit takeout double
163   W  2C-S        90          64.K6.A8632.T976 QJ8.AJ32.K54.542 AT752.Q87.9.AJ83 K93.T954.QJT7.KQ | P-P-P-1S-P-1N-P-2C
164   W  4H-S      -100          T95.J32.A8.KQJ62 K73.A96.643.AT98 AJ86.KT874.KJ2.4 Q42.Q5.QT975.753 | P-P-1C-1H-P-2C=1=-P-4C=2=-P-4H | Limit raise or better in !H | Splinter
165   W  1N-S        90          A94.Q532.QJT5.J2 T85.AT87.K82.T64 J76.K64.A63.A953 KQ32.J9.974.KQ87 | P-P-P-1C-P-1H-P-1N
166   W  -W                      J9.864.QJ62.AQ73 QT82.KQ9.T853.K4 6543.AJ3.A9.JT52 AK7.T752.K74.986 | P
167   W  1N-N      -100          842.KQ54.QJ5.J85 Q6.J932.T83.AK32 A953.T.AK942.T76 KJT7.A876.76.Q94 | P-P-P-1D-P-1H-P-1S-P-1N
168   W  2C-S        90          K85.AJ942.J4.J82 T73.KT73.KT98.KQ AQ.65.AQ763.9543 J9642.Q8.52.AT76 | P-P-P-1D-P-1H-P-2C
169   W  1N-S       120          AKQ.JT2.J853.953 863.Q743.KT.KQJ4 T72.A85.A4.A8762 J954.K96.Q9762.T | P-P-P-1C-P-1D-P-1N
170   W  4H-N       620          T75.AQT74.KT.Q92 KQ4.653.Q542.K86 AJ.J98.AJ763.J73 98632.K2.98.AT54 | P-1H-P-1N=1=-P-2C-P-4H | Forcing 1NT
171   W  1N-S        90          A5.J542.Q95.J843 KT94.AT83.J82.Q9 Q87.K6.AK743.T62 J632.Q97.T6.AK75 | P-P-P-1D-P-1H-P-1N
172   W  3S-S       140          652.KJ9.KJ53.K86 Q8.A543.842.Q975 JT973.Q762.A7.A4 AK4.T8.QT96.JT32 | P-P-P-1S-P-2C=1=-P-2S-P-3S | Reverse drury
173   W  2C-S       110          97.KQ9.Q853.AT72 QJ54.T53.AJ94.K6 A832.A62.K2.9543 KT6.J874.T76.QJ8 | P-P-P-1C-P-1D-P-1S-P-2C
174   W  2N-S       120          Q52.AT83.A63.JT2 A876.J95.Q954.Q9 J3.62.KJT2.AK643 KT94.KQ74.87.875 | P-P-P-1C-P-1H-P-1N-P-2N
175   W  1N-S      -100          AKT8.8632.T96.32 642.JT5.A842.AQT 953.A74.K7.KJ754 QJ7.KQ9.QJ53.986 | P-P-P-1C-P-1H-P-1N
176   W  2D-S       -50          J53.T75.Q3.KQJ43 KQT.83.KT94.T975 A82.A642.A8752.8 9764.KQJ9.J6.A62 | P-P-P-1D-P-1N-P-2D
177   W  1N-N        90          JT5.A873.QJT9.T7 Q7.KT42.752.A865 A432.J5.A3.QJ943 K986.Q96.K864.K2 | P-P-P-1C-P-1H-P-1S-P-1N
178   W  1N-S        90          K6532.Q72.K3.T65 AJ98.K98.QT7.843 74.JT3.AJ54.AQ72 QT.A654.9862.KJ9 | P-P-P-1D-P-1S-P-1N
179   W  -W                      JT.KQ953.Q653.98 9862.A4.KJT.Q642 Q54.T87.A92.AJ73 AK73.J62.874.KT5 | P
180   W  2H-S       140          KT2.KJ6.J753.Q42 Q75.853.T86.AK96 A83.AT972.Q9.J53 J964.Q4.AK42.T87 | P-P-P-1H-P-2C=1=-P-2H | Reverse drury
181   W  1N-E        50          K3.QJ4.Q8532.QJ6 A62.832.T6.K7432 J9875.AKT.K4.985 QT4.9765.AJ97.AT | 1D-P-1N
182   W  3H-S       140          AQ96..T942.AJT52 J5.A84.KJ73.Q976 K87.KJT972.A5.84 T432.Q653.Q86.K3 | P-1C-P-1H-P-1S-X=1=-3H | Two suit takeout double
183   W  1N-N      -100          KT7.QT9.8743.J98 QJ86.K75.K52.QT2 542.AJ62.T6.AK63 A93.843.AQJ9.754 | P-P-P-1C-P-1N
184   W  1N-N        90          2.KT53.KJ9.KJ853 K865.AQ94.32.Q97 AT74.86.QT65.A42 QJ93.J72.A874.T6 | P-1C-P-1S-P-1N
185   W  1N-N        90          6.QT642.QJ4.KT86 QJ74.K53.986.A95 K983.AJ9.AT72.42 AT52.87.K53.QJ73 | P-P-P-1D-P-1H-P-1S-P-1N
186   W  2S-W       100          5.AT5.KJ62.T7654 AJ96.Q874.T97.A9 KT72.J62.A84.KJ2 Q843.K93.Q53.Q83 | P-P-1D-P-1S-P-2S
187   W  1N-N       -50          52.QJ96.KJT3.642 K76.753.Q962.AQ5 AQ93.KT8.84.K983 JT84.A42.A75.JT7 | P-P-P-1C-P-1H-P-1S-P-1N
188   W  1N-N       120          J97.Q54.AJ763.K8 T852.A82.K95.Q75 A3.JT96.Q4.AJ642 KQ64.K73.T82.T93 | P-P-P-1C-P-1D-P-1H-P-1N
189   W  1N-S        90          KJ6.QT72.J7642.J T42.J95.KQ3.K752 A83.843.A8.AT863 Q975.AK6.T95.Q94 | P-P-P-1C-P-1D-P-1N
190   W  2S-S       110          Q4.J9864.AKT.987 K98.AK5.6532.JT2 AJT65.32.Q84.A43 732.QT7.J97.KQ65 | P-P-P-1S-P-2H-P-2S
191   W  2D-S        90          Q52.Q82.K96.JT95 J74.J943.A8.KQ86 AK96.K75.QT753.4 T83.AT6.J42.A732 | P-P-P-1D-P-1N-P-2D
192   W  2S-S       140          A942.9842.QJ.Q52 K83.KJ6.K53.8763 JT76.AT.A9742.KT Q5.Q753.T86.AJ94 | P-P-P-1D-P-1H-P-1S-P-2S
193   W  3H-W        50          9754.KQ4.J.JT864 KT.9652.AK96.953 Q632.AT.8754.AQ2 AJ8.J873.QT32.K7 | P-P-P-1D-P-1S-P-2S-P-P-X-P-3H
194   W  1N-N        90          82.KJ.J732.KJ753 KJ4.9432.A65.Q82 AT63.AQ875.Q9.64 Q975.T6.KT84.AT9 | P-P-P-1H-P-1N
195   W  2H-E       100          A52.J65.KT974.75 763.AQT7.J632.A2 KJ9.K42.A5.JT943 QT84.983.Q8.KQ86 | P-P-1D-2C-X-P-2H
196   W  2S-W      -110          Q7.Q943.Q843.QT3 T953.K762.A5.A75 KJ6.AJT.KT2.8642 A842.85.J976.KJ9 | P-P-1C-X-1S-X-2S
197   W  2C-S      -100          J875.Q8643.65.AK 9432.KJ.KJ82.Q96 QT.AT.AQ974.8752 AK6.9752.T3.JT43 | P-P-P-1D-P-1H-P-2C
198   W  -W                      Q64.J72.A985.JT8 KJ2.A853.32.Q962 AT3.K96.KJT7.754 9875.QT4.Q64.AK3 | P
199   W  3S-N      -100          QT53.J92.AK4.932 87.KQT3.QT63.K65 AK64.754.72.A874 J92.A86.J985.QJT | P-P-P-1C-P-1S-P-2S-P-3S
200   W  2H-E      -110          K63.8642.QJ.QJ86 AJ74.AQ53.65.932 QT95.T.AT8432.AT 82.KJ97.K97.K754 | P-P-1C-2D-X-P-2H
201   W  1N-S       -50          A96.QT95.6.J8653 KJ54.874.KQT.Q42 87.KJ6.J5432.AK9 QT32.A32.A987.T7 | P-P-P-1D-P-1H-P-1N
202   W  2N-S       120          AK863.Q83.Q.8653 Q7.J652.JT87.AK2 T2.AT9.AK32.JT74 J954.K74.9654.Q9 | P-P-P-1D-P-1S-P-1N-P-2S-P-2N
203   W  2C-S       110          9743.KT3.Q632.A2 AJ65.A742.J54.T8 Q2.86.AK9.K96543 KT8.QJ95.T87.QJ7 | P-P-P-1C-P-1S-P-2C
204   W  1N-S        90          KQ92.9864.43.AQ2 64.752.KQ62.KJ83 T73.AQ.AJ875.976 AJ85.KJT3.T9.T54 | P-P-P-1D-P-1H-P-1N
205   W  2N-S       120          A82.AK42.762.942 QT63.QT73.Q.J875 K7.96.AT843.KQT3 J954.J85.KJ95.A6 | P-1C-P-1D-P-1H-P-2N
206   W  2H-W        50          J73.A.QJ952.8764 KT95.KQT7.K87.32 A82.6543.A3.KJ95 Q64.J982.T64.AQT | P-P-P-1C-P-1D-X=1=-P-1S-2D-P-P-2H | Two suit takeout double
207   W  2H-S       110          T73.T42.AT85.KJ2 J842.975.KQ.A963 AK9.AJ863.632.T5 Q65.KQ.J974.Q874 | P-P-P-1H-P-2H
208   W  1N-N        90          72.53.AKQ43.7532 QT93.862.J5.AKT9 A54.AJT94.T9.QJ8 KJ86.KQ7.8762.64 | P-P-P-1H-P-1N
209   W  3C-S       110          K32.K4.KT6.75432 QT76.QJ96.Q85.K6 J4.AT82.A94.QJ98 A985.753.J732.AT | P-P-P-1C-P-3C
210   W  2H-N       140          863.KQT2.AT3.JT9 KQJ4.843.K74.742 T9.AJ76.J965.AQ8 A752.95.Q82.K653 | P-P-P-1D-P-1H-P-2H
211   W  1N-S       120          AK87.J4.Q642.JT6 J53.T97.AJT3.973 Q64.AK865.87.K54 T92.Q32.K95.AQ82 | P-P-P-1H-P-1S-P-1N
212   W  -W                      K54.A5.KJ63.T972 762.T973.Q82.AJ5 T93.KJ6.AT54.K84 AQJ8.Q842.97.Q63 | P
213   W  1N-S       120          Q875.T2.A64.AJ83 T94.AQ93.J9.QT62 AK6.J654.KT32.74 J32.K87.Q875.K95 | P-P-P-1D-P-1S-P-1N
214   W  4H-N       420          J9.QJ642.K654.A2 K74.973.JT2.KT73 Q853.AT5.AQ9.965 AT62.K8.873.QJ84 | P-1H-P-1S-P-2D-P-4H
215   W  2H-S       170          AJT4.J97.A73.972 K752.4.K85.JT863 Q3.AQ8532.964.A5 986.KT6.QJT2.KQ4 | P-P-P-1H-P-2C=1=-P-2D=2=-P-2H | Reverse drury | Artificial
216   W  1N-S        90          JT92.96.A754.AJT Q8.J75.KQT6.Q532 A75.A8432.82.K76 K643.KQT.J93.984 | P-P-P-1H-P-1S-P-1N
217   W  1N-S        90          Q543.Q92.KT84.A6 J62.T763.AQ97.QJ AK8.J4.652.K9742 T97.AK85.J3.T853 | P-P-P-1C-P-1S-P-1N
218   W  -W                      K97.AT75.J82.T84 AQT8.QJ32.Q3.752 J653.94.AK76.K63 42.K86.T954.AQJ9 | P
219   W  1NX-S      180          Q3.T87.A765.A874 8654.KQ3.QT94.32 T97.AJ4.KJ3.K965 AKJ2.9652.82.QJT | P-P-P-1C-P-1D-P-1N-X
220   W  1N-S        90          QT8.Q972.K.QT852 K754.K3.J532.A73 A93.T54.AT84.KJ4 J62.AJ86.Q976.96 | P-P-P-1D-P-1H-P-1N
221   W  -W                      KQJ.72.KT954.Q94 852.T8653.A.KT63 AT43.J9.Q872.A82 976.AKQ4.J63.J75 | P
222   W  1N-N        90          75.J94.AJT4.K843 KQ8.K3.8653.Q975 JT32.AT85.Q9.AJT A964.Q762.K72.62 | P-P-P-1C-P-1D-P-1H-P-1N
223   W  1N-N       120          T82.K75.A8742.K2 Q954.Q98.Q9.Q643 AK7.JT63.K53.J87 J63.A42.JT6.AT95 | P-P-P-1C-P-1D-P-1H-P-1N
224   W  1N-N        90          952.KQ74.QJ.Q842 JT6.A532.A52.J76 A874.J8.KT87.A95 KQ3.T96.9643.KT3 | P-P-P-1D-P-1H-P-1S-P-1N
225   W  4S-N       420          A6543.7.A853.Q93 J8.J832.K72.AJ82 Q972.AK95.64.KT7 KT.QT64.QJT9.654 | P-1S-P-2N=1=-P-4S | Jacoby 2NT
226   W  1N-N        90          K94.AKT53.T4.654 J65.J94.J92.AKJT AQT7.876.AQ86.83 832.Q2.K753.Q972 | P-P-P-1D-P-1H-P-1S-P-1N
227   W  1N-S        90          QJ73.JT7.A.J9876 A92.Q95.QJT6.543 KT8.AK86.8542.Q2 654.432.K973.AKT | P-P-P-1D-P-1S-P-1N
228   W  1N-N        90          Q7.QJT53.K5.J832 K962.962.Q972.A9 AT83.84.A864.KT7 J54.AK7.JT3.Q654 | P-P-P-1D-P-1H-P-1S-P-1N
229   W  3C-S       130          J2.AT72.QT85.K54 K965.J96.AK72.86 A84.83.93.AQJT72 QT73.KQ54.J64.93 | P-P-P-1C-P-1H-X=1=-2C-2S-3C | Two suit takeout double
230   W  1N-N        90          JT8.K82.J96.A643 Q42.QT76.KT8.Q85 AK3.93.A743.JT72 9765.AJ54.Q52.K9 | P-P-P-1D-P-1N
231   W  2N-N       120          KT75.2.AQT4.QT53 963.QJ98.K32.972 82.AK7543.J65.A4 AQJ4.T6.987.KJ86 | P-P-P-1H-P-1S-P-2H-P-2N
232   W  1N-N       120          A86.J.9754.AJ964 QT5.T76.AQ83.753 K94.AQ843.T6.KT2 J732.K952.KJ2.Q8 | P-P-P-1H-P-1N
233   W  3H-E       100          74.Q62.Q84.QT853 JT93.T754.AK2.K4 K652.K8.J97.AJ76 AQ8.AJ93.T653.92 | 1D-P-1H-X-2H-3C-3H
234   W  1SXX-W   -1120          KJ.7532.T9.KQ764 762.KJT4.K2.AT82 A853.96.AQ873.93 QT94.AQ8.J654.J5 | P-P-1C-1D-1S-X-XX=1= | Support double redouble
235   W  2S-S       110          J98.K2.T763.AJ64 Q3.AQJ8.J952.T32 K7654.T654.A.K98 AT2.973.KQ84.Q75 | P-P-P-1S-P-2C=1=-P-2S | Reverse drury
236   W  2S-N       140          96542.7.J65.KQJ8 QJ.Q854.QT3.A973 A873.AJT3.K42.62 KT.K962.A987.T54 | P-P-P-1D-P-1S-P-2S
237   W  4H-N       650          T875.AQJ74.A97.9 J94.95.KQT8.JT54 AQ2.T86.32.AQ763 K63.K32.J654.K82 | P-1H-P-2C-P-2N-P-4H
238   W  2H-E        50          7.KJ42.875.AQ872 AJ42.A83.QT32.64 KT865.75.AKJ4.53 Q93.QT96.96.KJT9 | P-P-1D-1S-X-P-2H
239   W  -W                      A42.K54.Q743.QT7 JT53.J9.JT5.A852 987.AT86.K62.KJ3 KQ6.Q732.A98.964 | P
240   W  1N-N       120          KT5.KQ83.QJ9.843 A83.T972.T32.AQ6 J742.A5.A75.KT75 Q96.J64.K864.J92 | P-P-P-1C-P-1H-P-1S-P-1N
241   W  2S-E      -110          984.K64.KJ3.9754 KJ53.73.Q985.AT8 T2.AJT9.AT64.K62 AQ76.Q852.72.QJ3 | P-P-P-1D-P-1N-P-P-X-P-2S
242   W  2S-N       110          AK74.T6.QT532.T2 Q92.53.K974.QJ86 J853.AK974.J.K43 T6.QJ82.A86.A975 | P-P-P-1H-P-1S-P-2S
243   W  -W                      T743.A932.K4.Q54 KQJ.874.8753.KJ3 9865.J5.AQ96.A82 A2.KQT6.JT2.T976 | P
244   W  4S-N      -100          AK853.9732.9.KJ6 J2.AK5.JT72.QT43 T76.84.AK54.A982 Q94.QJT6.Q863.75 | P-1S-P-1N=1=-P-2H-P-3S-P-4S | Forcing 1NT
245   W  -W                      Q.763.KQJ97.KT84 A543.T94.T83.AQ9 K8762.AK5.654.32 JT9.QJ82.A2.J765 | P
246   W  2N-S       120          AJ876.A7.8753.Q5 Q4.KJ64.J642.J98 T3.QT92.AQ.A7432 K952.853.KT9.KT6 | P-P-P-1C-P-1S-P-1N-P-2S-P-2N
247   W  -W                      J975.K642.J4.QJ8 A3.QJT8.A962.T94 KT86.75.K753.A32 Q42.A93.QT8.K765 | P
248   W  3D-S       130          T9.AQ82.T74.AJ94 QJ72.KJ74.93.T32 654.96.AKJ862.K8 AK83.T53.Q5.Q765 | P-P-P-1D-P-1H-P-2D-P-3D
249   W  1N-S        90          K954.T95.Q5.K842 AT7.QJ62.J973.Q7 J6.743.AKT62.AT3 Q832.AK8.84.J965 | P-P-P-1D-P-1S-P-1N
250   W  3N-S      -100          AKJ53.QJ54.74.52 T8.A82.QT85.KT96 97.K73.KJ93.AJ84 Q642.T96.A62.Q73 | P-1S-P-1N=1=-P-2H-P-3N | Forcing 1NT
251   W  2C-S        90          964.T542.AK73.98 KJT2.KQ3.9865.Q2 Q75.A98.J.AJT743 A83.J76.QT42.K65 | P-P-P-1C-P-1H-P-2C
252   W  1N-N        90          Q86.AQ5.JT4.J983 T432.J6.AK32.752 K9.T832.986.AKQ4 AJ75.K974.Q75.T6 | P-P-P-1C-P-1N
253   W  2S-S       110          T.Q65.KT863.KQJ8 KQ6.T743.AJ92.74 985432.A8.Q4.A32 AJ7.KJ92.75.T965 | P-1D-P-1S-P-2C-P-2S
254   W  2S-N       110          AKQJ.J9.873.6543 T42.T63.QJ95.AJT 753.AK42.KT4.Q87 986.Q875.A62.K92 | P-P-P-1C-P-1S-P-1N-P-2C-P-2S
255   W  2S-N       140          QJT74.K964.K3.Q5 852.J87.Q86.AK62 A96.Q3.AJ542.T43 K3.AT52.T97.J987 | P-P-P-1D-P-1S-P-1N-P-2H-P-2S
256   W  1N-S        90          9653.A2.753.AQ63 JT4.QT76.KQ6.954 K72.KJ43.AT98.J8 AQ8.985.J42.KT72 | P-P-P-1D-P-1S-P-1N
257   W  1S-W      -110          QT8.AJ84.J64.T96 6543.Q92.92.AKQ3 A9.KT.KQ853.8542 KJ72.7653.AT7.J7 | P-P-P-1D-P-1H-X=1=-P=2=-1S | Two suit takeout double | Max 2 !H
258   W  2H-E      -110          KJT6.J5.K87.K754 985.Q8643.T6.AT6 Q743.A9.AQ953.32 A2.KT72.J42.QJ98 | P-P-2H
259   W  1N-S        90          KJ98.J92.KQ92.32 Q763.T43.A73.KT7 52.AK8.654.AJ654 AT4.Q765.JT8.Q98 | P-P-P-1C-P-1S-P-1N
260   W  1N-S       120          JT3.AK82.K54.632 K942.J754.Q9.J85 Q7.T96.A7632.AQ7 A865.Q3.JT8.KT94 | P-P-P-1D-P-1H-P-1N
261   W  2C-S      -100          72.QJ73.JT4.K832 AQ53.T985.Q7.QJ5 J84.6.AK986.AT76 KT96.AK42.532.94 | P-P-P-1D-P-1H-P-2C
262   W  1N-N       -50          J73.876.A432.Q98 865.KT5.KJ96.AT7 AQ92.AJ4.7.J5432 KT4.Q932.QT85.K6 | P-P-P-1C-P-1D-P-1S-P-1N
263   W  2N-N       120          643.K6.J865.AQJT QT75.AJ.K72.8642 A98.QT975.AQT.73 KJ2.8432.943.K95 | P-P-P-1H-P-2N
264   W  3S-N       170          AKJ94.QT82.653.7 Q82.63.KT94.KQ42 653.AK94.A8.T986 T7.J75.QJ72.AJ53 | P-1S-P-1N=1=-P-2H-P-3S | Forcing 1NT
265   W  1N-N        90          K7.AT7.K74.T7632 QJ92.KQJ6.962.Q4 A654.983.AQ53.J9 T83.542.JT8.AK85 | P-P-P-1D-P-1N
266   W  2S-W       100          J7.QJT7.Q82.AT94 AT83.K3.976.KJ52 642.A82.AK53.763 KQ95.9654.JT4.Q8 | P-P-P-1D-P-1H-X=1=-XX=2=-1S-1N-P-P-2S | Two suit takeout double | Support double redouble
267   W  2S-N       110          J765.KQ4.Q92.K64 Q94.AT3.763.9753 A832.652.AT5.AT8 KT.J987.KJ84.QJ2 | P-P-P-1C-P-1S-P-2S
268   W  1N-S        90          AK63.765.A74.865 QT9.Q943.92.QJT7 854.K82.KJT3.A42 J72.AJT.Q865.K93 | P-1C-P-1D-P-1S-P-1N
269   W  3H-S       140          A6.T975.T952.AK3 J93.82.KQ76.QT72 8742.AQ43.AJ.954 KQT5.KJ6.843.J86 | P-1D-P-1H-P-2H-P-3H
270   W  2H-W      -110          K.T32.J7653.K862 7654.AKJ5.K8.T73 AJ83.87.AQ94.J94 QT92.Q964.T2.AQ5 | P-P-1C-P-1H-P-2H
271   W  1N-S        90          JT7.JT972.AJ4.Q5 K854.864.KQ72.J6 Q9.AK3.983.K8432 A632.Q5.T65.AT97 | P-P-P-1C-P-1H-P-1N
272   W  1N-N        90          T8.Q9.KJ95.QJ864 Q962.AJ3.876.K75 KJ54.KT865.A4.93 A73.742.QT32.AT2 | P-P-P-1H-P-1N
273   W  2H-N       110          QT6.A842.J76.QJ6 AK83.T95.Q854.T2 94.KQ76.K3.A9854 J752.J3.AT92.K73 | P-P-P-1C-P-1H-P-2H
274   W  1N-S        90          Q98.JT75.QT4.QJ2 AJ5.Q643.K9.T943 762.K8.AJ73.A876 KT43.A92.8652.K5 | P-P-P-1D-P-1H-P-1N
275   W  1N-N       120          K98.QJ93.KJT5.76 A53.752.Q86.KQ52 T642.AK8.A2.JT93 QJ7.T64.9743.A84 | P-P-P-1C-P-1H-P-1S-P-1N
276   W  2S-S      -100          2.KJT8.JT53.A874 J4.Q962.AK8.T532 AQT983.A75.742.6 K765.43.Q96.KQJ9 | P-P-P-2S
277   W  1N-S      -100          864.KT643.A52.42 T732.J97.KQ.KQT7 A5.Q2.JT93.AJ986 KQJ9.A85.8764.53 | P-P-P-1C-P-1H-P-1N
278   W  2D-N        90          AJ7.K87.QJ763.T5 T95.9653.K4.A932 K43.A42.T8.KJ764 Q862.QJT.A952.Q8 | P-P-P-1C-P-1D-P-1N-P-2D
279   W  2S-N       110          AJT92.J63.KJ5.T8 KQ86.Q974.T64.A3 74.K2.A973.KQ962 53.AT85.Q82.J754 | P-P-P-1C-P-1S-P-1N-P-2S
280   W  4SX-S      590          QJ8.3.Q853.AQT32 632.K842.AJ74.K7 KT975.AJT6.KT.65 A4.Q975.962.J984 | P-1C-P-1S-P-1N-X-P-2H-2S-P-4S-X
281   W  1N-S       -50          KQ93.942.JT73.Q8 J75.QJ53.K4.A974 A42.76.A952.K532 T86.AKT8.Q86.JT6 | P-P-P-1D-P-1S-P-1N
282   W  1N-N        90          Q82.T32.AJ92.J62 JT7.A985.84.AT98 A953.K64.QT3.K75 K64.QJ7.K765.Q43 | P-P-P-1C-P-1D-P-1S-P-1N
283   W  1N-N       120          T92.82.AK74.KT87 Q3.K954.Q985.J93 K754.AJT6.T63.A6 AJ86.Q73.J2.Q542 | P-P-P-1D-P-1N
284   W  2C-S       110          KJ54.J8752.T8.A6 T82.K943.AJ65.Q3 A9.A6.932.KJ9542 Q763.QT.KQ74.T87 | P-P-P-1C-P-1H-P-2C
285   W  1N-S        90          J83.J72.AK64.T64 KT62.A54.985.Q93 Q74.K93.32.AK875 A95.QT86.QJT7.J2 | P-P-P-1C-P-1D-P-1N
286   W  2N-S       120          K952..AT982.K952 A3.AT32.Q765.J63 J64.KJ65.K4.AT74 QT87.Q9874.J3.Q8 | P-1D-P-1H-P-1S-P-2N
287   W  1N-S       120          AJ84.92.A74.Q943 Q62.A43.QJ98.JT8 KT5.QT765.KT.A62 973.KJ8.6532.K75 | P-P-P-1H-P-1S-P-1N
288   W  -W                      A73.Q2.A9732.974 Q982.KT9.JT6.Q86 T54.J874.K.AK532 KJ6.A653.Q854.JT | P
289   W  2C-S       -50          J65.A9853.4.J732 942.QJT2.KJ93.A5 873.K.AQ876.KT64 AKQT.764.T52.Q98 | P-P-P-1D-P-1H-P-2C
290   W  2N-S       120          J832.AQ94.T642.A QT7.62.Q98.K9832 AK4.T53.AJ7.7654 965.KJ87.K53.QJT | P-1D-P-2N
291   W  2N-N       -50          T5.KQ652.JT9.KQT QJ2.A83.Q763.752 AK963.T4.A85.843 874.J97.K42.AJ96 | P-P-P-1S-P-2H-P-2S-P-2N
292   W  2S-N      -100          JT92.Q64.KJ9.J73 Q84.KJ2.T54.A852 A763.987.AQ76.QT K5.AT53.832.K964 | P-P-P-1D-P-1S-P-2S
293   W  1N-S       120          KJ65.QT5.A53.J93 42.7432.T87.AK84 A87.AK86.J64.T62 QT93.J9.KQ92.Q75 | P-P-P-1C-P-1S-P-1N
294   W  4S-N       420          AJT75.AT9.T7.Q65 K42.KQ84.Q63.T94 986.52.AKJ9.A732 Q3.J763.8542.KJ8 | P-1S-P-1N=1=-P-2C-P-4S | Forcing 1NT
295   W  2N-E       100          764.Q93.AJ952.52 QJ3.J74.Q86.KQ83 T82.AK82.K73.JT7 AK95.T65.T4.A964 | 1C-P-2N
296   W  2S-S       110          KQ5.QT65.T84.K74 JT.A73.K653.T652 A8732.J8.AJ97.J3 964.K942.Q2.AQ98 | P-P-P-1S-P-2C=1=-P-2S | Reverse drury
297   W  2D-S        90          AQ543.J62.542.T7 KJT6.QT43.KQ.952 72.K9.AJ973.A843 98.A875.T86.KQJ6 | P-P-P-1D-P-1S-P-2C-P-2D
298   W  1N-S       120          AJ93.K764.63.QT2 KQT7.Q83.K85.654 86.AT9.AT42.KJ93 542.J52.QJ97.A87 | P-P-P-1D-P-1H-P-1N
299   W  2D-N       -50          J82.Q73.JT972.KQ T93.J52.AKQ4.854 AQ7.AT86.63.J972 K654.K94.85.AT63 | P-P-P-1C-P-1D-P-1H-X=1=-2D | Two suit takeout double
300   W  2H-N      -100          KJ862.KJ32.J62.T T4.AQT8.Q53.J852 73.964.K87.AKQ43 AQ95.75.AT94.976 | P-P-P-1C-P-1S-P-1N-P-2H
301   W  2H-N       110          Q42.QT96.K73.QT3 7653.J82.Q6.AK64 K98.A753.AJ98.72 AJT.K4.T542.J985 | P-P-P-1D-P-1H-P-2H
302   W  2D-S       110          Q87.963.A763.KT3 543.AQ74.J8.Q985 KT6.T2.KQT54.A64 AJ92.KJ85.92.J72 | P-P-P-1D-P-1N-P-2D
303   W  2N-N       120          K97.KT8.J876.A65 Q86.Q652.Q2.J932 J543.AJ9.K953.K7 AT2.743.AT4.QT84 | P-P-P-1D-P-2N
304   W  4S-N       450          KJ875.743.AT54.Q T3.KQJ9.J987.KT5 AQ92.T5.6.AJ9843 64.A862.KQ32.762 | P-P-P-1C-P-1S-P-2S-P-4S
305   W  4H-N       420          A65.AJT52.Q32.T9 T973.KQ7.AJT6.87 K4.986.54.AKQ532 QJ82.43.K987.J64 | P-1H-P-1N=1=-P-2D-P-4H | Forcing 1NT
306   W  2N-N       120          Q7.AQT43.QJT5.T4 JT4.982.K843.A63 K853.KJ6.A2.9875 A962.75.976.KQJ2 | P-P-P-1C-P-1H-P-1S-P-2N
307   W  1N-S       -50          JT8.T854.Q954.K6 Q762.QJ32.63.AQ4 K93.A76.A82.JT93 A54.K9.KJT7.8752 | P-P-P-1C-P-1H-P-1N
308   W  1N-S      -100          Q984.865.A983.J3 AJ6.T74.KQ75.865 K3.KQ3.T42.AT972 T752.AJ92.J6.KQ4 | P-P-P-1C-P-1S-P-1N
309   W  -W                      963.J83.AJT87.A7 KQ5.974.Q95.Q432 A72.AQT5.632.J86 JT84.K62.K4.KT95 | P
310   W  2S-E      -110          J4.J75.KQJ5.T863 K982.A63.AT6.952 AQ3.T84.9432.AJ4 T765.KQ92.87.KQ7 | P-P-1C-P-1H-P-1S-P-2S
311   W  2S-S       110          J85.QT93.Q8.A962 A3.A75.T732.J873 KT764.J86.AK9.54 Q92.K42.J654.KQT | P-P-P-1S-P-2S
