..\bba\Open_In_Fourth_15.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
158   W  1N-N       120          765.T63.KJ54.AK3 JT93.Q74.AQT.J72 AK8.AJ85.873.986 Q42.K92.962.QT54 | P-P-P-1C-P-1D-P-1H-P-1N
159   W  2N-N       120          KT2.J6.A532.K852 874.K73.987.AJ43 AQ6.AT982.64.Q96 J953.Q54.KQJT.T7 | P-P-P-1H-P-2N
160   W  1N-N        90          974.Q97.Q85.AJ53 Q82.A52.764.K842 T653.KJ64.AKT.97 AKJ.T83.J932.QT6 | P-P-P-1D-P-1N
161   W  1N-S       -50          86.AJT2.QT9.T862 AJT5.985.J5.KJ97 KQ3.743.AK872.43 9742.KQ6.643.AQ5 | P-P-P-1D-P-1H-P-1N
162   W  -W                      QJ8.T76.AQ832.Q2 K92.K953.95.K954 AT75.Q2.JT7.AT76 643.AJ84.K64.J83 | P
163   W  3H-W      -140          Q932.Q72.J852.J2 A4.AK64.T96.9765 765.T8.KQ73.AK84 KJT8.J953.A4.QT3 | P-P-1C-P-1H-P-2H-X-P-2S-P-P-3H
164   W  1N-S       120          QJT5.T32.876.AK5 AK2.J85.Q942.J62 764.AQ4.A53.Q873 983.K976.KJT.T94 | P-P-P-1C-P-1S-P-1N
165   W  1N-S      -100          J3.KT75.KT876.76 T986.A6.QJ4.KJ43 A52.432.A52.A952 KQ74.QJ98.93.QT8 | P-P-P-1C-P-1D-P-1N
166   W  1N-N        90          QJ7.9862.KQ9.J76 AK9.QT73.T863.Q4 6543.AK4.52.AT92 T82.J5.AJ74.K853 | P-P-P-1C-P-1H-P-1S-P-1N
167   W  2N-S       120          Q532.AQ7.K7643.7 JT4.852.AQ2.9862 A97.K643.T8.AJT3 K86.JT9.J95.KQ54 | P-1D-P-1H-P-1S-P-2N
168   W  1N-N       120          A8.9764.AQJ73.54 J53.KQT2.865.QJ2 9642.J3.KT2.AK93 KQT7.A85.94.T876 | P-1D-P-1S-P-1N
169   W  1N-S       -50          T952.Q93.J3.KQ92 643.J752.KT.AJ84 KJ8.A4.A8765.763 AQ7.KT86.Q942.T5 | P-P-P-1D-P-1S-P-1N
170   W  2C-S       110          J875.AQ.QJ6.J765 AK4.J854.9875.T8 T62.KT6.AT2.KQ93 Q93.9732.K43.A42 | P-P-P-1C-P-1S-P-1N-P-2C
171   W  1N-S        90          KQ984.8.654.KJ93 62.Q962.AJ8.Q876 AJ3.KT743.732.A5 T75.AJ5.KQT9.T42 | P-P-P-1H-P-1S-P-1N
172   W  3C-S       110          AQ96.J.J93.QJ973 KJ73.9874.Q64.K4 854.KQ62.KT2.AT8 T2.AT53.A875.652 | P-P-P-1C-P-1S-P-1N-P-2C-P-2S-P-3C
173   W  1N-S      -100          KQJ85.T87.75.J43 T97.653.AQT2.AT8 A42.AJ4.983.K962 63.KQ92.KJ64.Q75 | P-P-P-1C-P-1S-P-1N
174   W  1N-N        90          J.A764.K54.KT432 762.QJ3.J87.AJ76 KT953.K95.AT62.5 AQ84.T82.Q93.Q98 | P-1C-P-1S-P-1N
175   W  2H-W      -110          952.J82.K763.K72 Q873.K65.95.AQ53 K64.A74.A842.JT6 AJT.QT93.QJT.984 | P-P-P-1D-P-1N-X-P-2H
176   W  2H-W       100          873.A874.Q85.KT9 K965.K652.63.AJ3 AJ4.Q.AJT4.76542 QT2.JT93.K972.Q8 | P-P-1C-P-1H-P-2H
177   W  1N-S       120          63.QT74.A9.KQ762 QT84.AK8.Q42.T54 AKJ5.92.KT865.98 972.J653.J73.AJ3 | P-1C-P-1D-P-1H-P-1N
178   W  2D-S       130          642.KJT9.KQ754.Q Q93.753.J9.AT643 AK7.864.AT62.J95 JT85.AQ2.83.K872 | P-P-P-1D-P-1H-P-1N-P-2D
179   W  1N-S       -50          Q6.T982.42.AK752 AK75.J64.T763.63 932.KQ5.AK95.984 JT84.A73.QJ8.QJT | P-P-P-1D-P-1H-P-1N
180   W  3H-N       140          A3.JT762.K83.KT5 KQ94.K94.T964.92 JT6.Q85.AJ5.A874 8752.A3.Q72.QJ63 | P-1H-P-1N=1=-P-2C-P-3H | Forcing 1NT
181   W  2S-N       110          AJT62.QJ96.QT.42 KQ3.K8.9872.JT85 974.AT43.AJ6.K93 85.752.K543.AQ76 | P-P-P-1C-P-1S-P-1N-P-2H-P-2S
182   W  1N-N        90          654.AJT76.A3.T95 KJ73.532.KQ52.J2 AT98.8.874.AK743 Q2.KQ94.JT96.Q86 | P-P-P-1C-P-1H-P-1S-P-1N
183   W  1N-N        90          753.874.AJT42.KT A642.32.K83.Q876 KJ8.KJT6.976.A95 QT9.AQ95.Q5.J432 | P-P-P-1C-P-1D-P-1H-P-1N
184   W  2S-S       -50          3.T8742.KQJ9.KQ4 K2.A93.AT75.8632 AT8764.65.42.AJ9 QJ95.KQJ.863.T75 | P-1H-P-1S-P-2D-P-2S
185   W  1N-S       120          AK84.K.J964.T432 J3.8762.QT75.K87 Q76.AT93.832.AQ9 T952.QJ54.AK.J65 | P-P-P-1C-P-1S-P-1N
186   W  -W                      8.AK42.QJ752.J62 A643.JT5.A984.Q9 KJT7.963.KT6.A54 Q952.Q87.3.KT873 | P
187   W  3H-S       170          54.Q4.AT82.KQ764 AJ62.KT7.J964.85 QT3.AJ9532.7.AJ3 K987.86.KQ53.T92 | P-P-P-1H-P-2N-P-3H
188   W  1N-N        90          T3.AKT6.A8.T9632 762.Q92.KT74.KQ8 A9854.J7.J952.A5 KQJ.8543.Q63.J74 | P-1C-P-1S-P-1N
189   W  3D-N      -200          J84.AT6.Q743.Q83 Q3.QJ74.KJT5.T65 AKT7.92.962.KJ92 9652.K853.A8.A74 | 1C-P-1H-P-2H-P-P-X-P-3D
190   W  3DX-E      100          Q86.AK974.52.QT8 T95.QT63.QJT4.K7 AJ73.J5.A83.J543 K42.82.K976.A962 | P-1H-P-1S-X=1=-XX=2=-2D-P-P-2S-3D-X | Two suit takeout double | Support double redouble
191   W  3S-E        50          86.T9742.83.KQJ3 KQ43.K83.QJT6.65 AJ2.5.AK72.T8742 T975.AQJ6.954.A9 | 1D-P-1S-P-2S-P-3S
192   W  2C-S       110          J842.K95.J9.AQ63 QT3.74.AT852.T42 K76.AJT2.74.KJ87 A95.Q863.KQ63.95 | P-P-P-1C-P-1S-P-1N-P-2C
193   W  3N-N       -50          AQ3.7.KT94.Q8654 J94.JT4.632.AK93 KT5.KQ965.A75.T7 8762.A832.QJ8.J2 | P-1C-P-1H-P-1N-P-2D=1=-P-3D-P-3N | New Minor Forcing
194   W  4SX-N     -500          KT754.KJ.T65.764 86.T98.AKQ9.J983 QJ2.A7532.J72.A5 A93.Q64.843.KQT2 | P-P-P-1H-P-1S-X=1=-XX=2=-2C-2S-P-P-3C-4S-P-P-X | Two suit takeout double | Support double redouble
195   W  2N-S       120          KT2.T932.Q65.AQ8 AJ76.Q84.T932.94 984.KJ6.AKJ.7653 Q53.A75.874.KJT2 | P-P-P-1C-P-1H-P-1N-P-2N
196   W  1N-N       120          K73.K53.KQ52.T53 JT8.QT76.A8.K982 964.AJ92.JT7.AQ4 AQ52.84.9643.J76 | P-P-P-1C-P-1D-P-1H-P-1N
197   W  1N-N        90          J82.K62.75.AQT64 K64.J75.QJ9.J872 AT75.984.AK63.95 Q93.AQT3.T842.K3 | P-P-P-1D-P-1N
198   W  2H-N      -100          Q7.T742.9732.AJ3 T543.AK3.Q4.Q852 AJ86.Q965.A65.74 K92.J8.KJT8.KT96 | P-P-P-1D-P-1H-P-2H
199   W  2D-S        90          Q75.K97.65.KQT97 9432.AQJ4.Q2.865 AK6.62.KJT97.J43 JT8.T853.A843.A2 | P-P-P-1D-P-1N-P-2D
200   W  -W                      KJ76.T8.J92.AQ93 T42.Q742.AKQ7.T7 A953.K95.654.KJ4 Q8.AJ63.T83.8652 | P
201   W  3D-S       -50          J5.Q75.T9876.AQ5 AQ2.JT98.Q4.J632 8643.A642.A32.K8 KT97.K3.KJ5.T974 | P-P-P-1D-P-3D
202   W  1N-S       120          KJT4.42.KJT6.QT6 62.Q875.A5.J8732 973.AJT6.874.AK5 AQ85.K93.Q932.94 | P-P-P-1C-P-1S-P-1N
203   W  1N-S        90          AK3.J8642.T97.75 J862.T3.AJ2.QJ43 QT9.K95.K83.AT62 754.AQ7.Q654.K98 | P-P-P-1C-P-1H-P-1N
204   W  1N-N      -100          T9.J83.AK765.J95 AQ6.QT94.94.QT76 K873.752.JT.AK84 J542.AK6.Q832.32 | P-P-P-1C-P-1D-P-1S-P-1N
205   W  2N-N       120          KT93.AJ98.K5.762 75.KT6.J987.QT83 QJ8.43.A643.AJ54 A642.Q752.QT2.K9 | P-1C-P-2C=1=-P-2N | Inverted minors
206   W  1N-S        90          A74.7532.QJT.J73 J53.AJT8.A74.T95 KT6.94.983.AKQ62 Q982.KQ6.K652.84 | P-P-P-1C-P-1H-P-1N
207   W  1N-N      -100          98.T652.K64.A642 K42.AQ9.QT52.753 A753.K84.A983.98 QJT6.J73.J7.KQJT | P-P-P-1D-P-1H-P-1S-P-1N
208   W  1N-W       100          J32.KQ96.752.Q76 AQ54.A7.T986.942 876.543.KQ4.AKT8 KT9.JT82.AJ3.J53 | P-P-P-1C-P-1H-X=1=-XX=2=-1N | Two suit takeout double | Support double redouble
209   W  1N-S        90          QT.Q852.QJ.QJT95 9752.KJ.AK9.6432 AJ8.AT9.T8532.K8 K643.7643.764.A7 | P-P-P-1D-P-1H-P-1N
210   W  1N-N        90          Q82.5.A975.KT943 JT4.KJ8.J86.A876 A753.AT762.K4.52 K96.Q943.QT32.QJ | P-P-P-1H-P-1N
211   W  2H-N       140          KQT9.K873.J53.93 J85.A6.KT98.T764 A42.JT94.42.AK82 763.Q52.AQ76.QJ5 | P-P-P-1C-P-1H-P-2H
212   W  1N-S      -100          9543.A32.K86.972 AJ.QT7.QJT4.T843 T76.KJ94.A732.KJ KQ82.865.95.AQ65 | P-P-P-1D-P-1S-P-1N
213   W  1N-S       120          K752.A985.83.K62 QT4.Q73.Q96.A754 A98.KT4.AT52.J98 J63.J62.KJ74.QT3 | P-P-P-1D-P-1H-P-1N
214   W  1N-N        90          T4.K863.A9.KT764 QJ5.AJT5.T653.85 A862.972.Q742.AJ K973.Q4.KJ8.Q932 | P-1C-P-1S-P-1N
215   W  2N-N       120          Q32.Q82.QJ6.A432 986.J954.K742.K7 J74.AT7.A953.QJ8 AKT5.K63.T8.T965 | P-P-P-1D-P-2N
216   W  4S-N       -50          Q7653.AT8.KQ3.87 T82.Q653.AJ98.T3 KJ9.97.64.AKJ952 A4.KJ42.T752.Q64 | P-1S-P-1N=1=-P-2D-P-4S | Forcing 1NT
217   W  2S-E       100          Q2.QJ75.KT98.T94 KT54.T62.Q43.KJ3 J73.A94.J6.AQ872 A986.K83.A752.65 | 1D-P-1S-P-2S
218   W  1N-N        90          932.Q86.KQT65.K7 KQT5.A4.J72.JT53 AJ7.J972.A3.Q642 864.KT53.984.A98 | P-P-P-1C-P-1D-P-1H-P-1N
219   W  3H-N       140          QT3.9742.K763.AQ K954.K3.QT4.K653 A87.AQT8.J9.JT82 J62.J65.A852.974 | P-P-P-1C-P-1H-P-2H-P-3H
220   W  4HX-N     -200          QJ3.97643.Q6.A96 A98.T2.KJT9.K843 7654.AJ85.A72.Q2 KT2.KQ.8543.JT75 | P-P-P-1D-P-1H-P-2H-P-P-X-P-3C-4H-P-P-X
221   W  3C-S       110          T754.KJ8.5.KQJ84 A82.Q65.KQ43.T97 QJ9.AT74.J86.A62 K63.932.AT972.53 | P-P-P-1C-P-1S-P-1N-P-2C-P-2S-P-3C
222   W  -W                      963.AK87.Q764.J6 T54.QJT9.A85.A43 AKJ8.54.K93.T987 Q72.632.JT2.KQ52 | P
223   W  1N-S        90          A5.AT96.9865.QT9 Q942.QJ.J72.K652 J73.K82.AT3.A743 KT86.7543.KQ4.J8 | P-P-P-1C-P-1H-P-1N
224   W  1N-N       120          J8.K96.AQ98.J863 AQ9.T874.K64.Q94 KT43.AJ52.T3.K72 7652.Q3.J752.AT5 | P-P-P-1C-P-1D-P-1H-P-1N
225   W  3H-S       140          52.Q62.J954.AKJ8 KQ94.A8.T763.T75 AT7.KJ943.A2.942 J863.T75.KQ8.Q63 | P-P-P-1H-P-2C=1=-P-2H-P-3H | Reverse drury
226   W  1N-W       -90          QJ.QT72.T84.QJ92 T542.AK4.A65.T73 K963.9853.J97.AK A87.J6.KQ32.8654 | P-P-1C-P-1D-P-1S-P-1N
227   W  1N-S       120          J54.KQ85.QJ8.Q87 A962.J64.652.A96 QT3.AT9.K97.KT52 K87.732.AT43.J43 | P-P-P-1C-P-1H-P-1N
228   W  2D-S       130          63.QJ82.K53.KQT6 AK42.K964.82.J43 J95.A5.AQJT76.85 QT87.T73.94.A972 | P-P-P-1D-P-1H-P-2D
229   W  3S-N       140          KQ762.QJ8.T97.K9 T83.943.AK86.T86 AJ9.A65.Q52.J432 54.KT72.J43.AQ75 | P-P-P-1C-P-1S-P-1N-P-2S-P-3S
230   W  1N-S        90          QJT7.AJ4.T3.J432 K85.KQ96.J72.T75 632.T83.KQ96.AK6 A94.752.A854.Q98 | P-P-P-1D-P-1S-P-1N
231   W  3S-N       140          AQ654.J32.96.K96 J82.Q94.AJT8.T72 973.K86.KQ73.A53 KT.AT75.542.QJ84 | P-P-P-1D-P-1S-P-1N-P-2S-P-3S
232   W  2C-S        90          T43.AKQ96.76.J75 A976.J72.KJ2.T84 K52.5.AT985.KQ62 QJ8.T843.Q43.A93 | P-P-P-1D-P-1H-P-2C
233   W  1N-N        90          J86.K54.J432.AJ6 K32.A98.Q97.T732 AT95.632.AK6.854 Q74.QJT7.T85.KQ9 | P-P-P-1C-P-1D-P-1S-P-1N
234   W  2S-E       100          QJ.J852.A862.872 5432.QT6.Q95.AJ5 AK8.73.T743.KQ93 T976.AK94.KJ.T64 | 1C-P-1S-P-2S
235   W  2H-N       110          AJ2.A643.865.642 T73.J72.AT9.KJ85 Q96.KT95.K73.A73 K854.Q8.QJ42.QT9 | P-P-P-1C-P-1H-P-2H
236   W  1N-S        90          K73.JT72.Q3.QJT7 AQJ8.864.K84.543 954.KQ3.AT92.K62 T62.A95.J765.A98 | P-P-P-1D-P-1H-P-1N
237   W  1N-S      -100          AQ2.86543.875.95 JT83.K2.K96.A862 965.AJ.AT32.QJT7 K74.QT97.QJ4.K43 | P-P-P-1D-P-1H-P-1N
238   W  2H-S       140          QT5.654.J53.AK75 J87.QT2.KQ74.T84 K62.AJ983.A82.93 A943.K7.T96.QJ62 | P-P-P-1H-P-2C=1=-P-2H | Reverse drury
239   W  1N-N        90          J52.JT5.AK5.J873 A6.A984.QJT7.542 Q43.K73.9842.AK9 KT987.Q62.63.QT6 | P-P-P-1D-P-1N
240   W  3D-W       100          A85.T863.K8.8432 QT3.94.AQ95.QJ97 KJ42.A752.T74.K5 976.KQJ.J632.AT6 | P-P-P-1D-P-1H-P-2H-P-P-X-P-3D
241   W  1N-S        90          752.KT7.AQ85.642 AJT6.Q653.63.Q75 K43.J84.942.AKJ3 Q98.A92.KJT7.T98 | P-P-P-1C-P-1D-P-1N
242   W  2C-S        90          32.J9.KJ985.KT65 AQ84.T862.Q62.QJ KJ75.K74.A3.8742 T96.AQ53.T74.A93 | P-P-P-1C-P-1D-P-1S-P-2C
243   W  1N-S        90          8762.J42.A95.AJ2 QT53.Q85.KJ82.Q3 AJ4.AK96.T7.7654 K9.T73.Q643.KT98 | P-P-P-1C-P-1S-P-1N
244   W  2D-S      -100          QT9.AJT.83.J9842 865.K742.J5.AKT7 AK43.96.AT764.53 J72.Q853.KQ92.Q6 | P-P-P-1D-P-1N-P-2D
245   W  2N-N      -100          862.A963.AQJT.62 95.J75.K762.KJ95 AKJ7.KT4.983.T83 QT43.Q82.54.AQ74 | P-1D-P-1S-P-1N-P-2N
246   W  1N-S       -50          K43.JT963.9863.Q A986.Q8.J42.A864 QT5.A2.KT5.KT975 J72.K754.AQ7.J32 | P-P-P-1C-P-1H-P-1N
247   W  1N-S       120          A4.J765.KJ96.Q42 QT72.KT92.74.J97 K98.Q84.AT5.K853 J653.A3.Q832.AT6 | P-P-P-1C-P-1H-P-1N
248   W  1N-N        90          K96.A.Q985.JT983 QJ8.QJ6.J432.K64 7543.K9752.A7.A5 AT2.T843.KT6.Q72 | P-P-P-1H-P-1N
249   W  1N-N        90          975.QJ7.KQ86.K96 JT4.853.A43.AQ75 AK63.K92.95.JT83 Q82.AT64.JT72.42 | P-P-P-1C-P-1D-P-1S-P-1N
250   W  1N-N       120          Q43.A943.J6.KJ52 952.Q62.Q93.A974 AT86.KT8.A8752.3 KJ7.J75.KT4.QT86 | P-P-P-1D-P-1H-P-1S-P-1N
251   W  2N-N       120          963.KJ7.KT.KJT98 K42.T965.Q98.Q32 A85.432.A7542.A4 QJT7.AQ8.J63.765 | P-P-P-1D-P-2C-P-2D-P-2N
252   W  1N-N        90          KT5.98.KQJ74.T93 Q96.J76.852.AK74 J42.AQ432.AT.J62 A873.KT5.963.Q85 | P-P-P-1H-P-1N
253   W  1N-S      -100          Q6.K843.Q95.QJ96 KT742.975.2.A874 A83.QJ6.AJ843.T3 J95.AT2.KT76.K52 | P-P-P-1D-P-1H-P-1N
254   W  1N-S        90          AQJT.Q865.543.T8 652.A72.AJ9.9632 973.KT4.K862.AQ7 K84.J93.QT7.KJ54 | P-P-P-1D-P-1H-P-1N
255   W  3H-S       170          Q98.Q873.73.AJ83 K65.96.KQ92.Q952 AT42.AK542.864.7 J73.JT.AJT5.KT64 | P-P-P-1H-P-2C=1=-P-2H-P-P-X-P-3C-3H | Reverse drury
256   W  2D-S       110          953.KQJ42.72.KT3 K864.765.95.AJ72 Q72.A9.AQT863.98 AJT.T83.KJ4.Q654 | P-P-P-1D-P-1H-P-2D
257   W  1N-S        90          J763.KT7.A86.762 KQ52.Q964.Q73.Q5 A84.82.T52.AKJ93 T9.AJ53.KJ94.T84 | P-P-P-1C-P-1S-P-1N
258   W  1N-N        90          QT2.QJ52.KQ8.T85 J3.983.AJ52.KJ62 8654.AK4.97.A974 AK97.T76.T643.Q3 | P-P-P-1C-P-1H-P-1S-P-1N
259   W  1N-S       120          QJ5.AQJ3.JT52.84 762.T98.KQ6.KT52 T93.K62.A94.AJ76 AK84.754.873.Q93 | P-P-P-1C-P-1H-P-1N
260   W  1N-S        90          A852.K65.J732.75 QJ64.Q8.AT84.962 T97.AJT2.K.AT843 K3.9743.Q965.KQJ | P-P-P-1C-P-1S-P-1N
261   W  1N-S       120          QJT.T65.AK94.T43 K42.K987.63.KQ98 865.A43.QJ8.AJ52 A973.QJ2.T752.76 | P-P-P-1C-P-1D-P-1N
262   W  2C-S        90          63.K97.J942.AQJ9 Q72.Q65.KQ5.T643 AT98.A843.T6.K82 KJ54.JT2.A873.75 | P-P-P-1C-P-1D-P-1H-P-2C
263   W  3C-S       110          KJ5.JT75.T72.KJ6 A987.K86.QJ65.32 QT4.Q9.A8.AT9874 632.A432.K943.Q5 | P-P-P-1C-P-1H-X=1=-2C-2D-3C | Two suit takeout double
264   W  3D-N       110          Q43.52.KJ542.KQ7 AJT2.KQT7.T9.953 K97.A93.873.AJT6 865.J864.AQ6.842 | P-P-P-1C-P-1D-X=1=-P-1S-2D-P-P-2H-P-P-3D | Two suit takeout double
265   W  1N-S        90          KJ93.J4.A87.9862 Q5.T732.K652.AT3 642.AK95.94.KQ75 AT87.Q86.QJT3.J4 | P-P-P-1C-P-1S-P-1N
266   W  3C-S      -200          KQ.984.Q32.98753 JT92.T62.AJ94.KJ A64.J75.K65.AT42 8753.AKQ3.T87.Q6 | P-P-P-1C-P-3C
267   W  2S-N       110          K65.Q765.Q753.KJ A73.K943.AT9.865 QJ82.A8.84.A9732 T94.JT2.KJ62.QT4 | P-P-1C-P-1D-P-1H-X=1=-P-1N-P-2C-P-2S | Two suit takeout double
268   W  1N-S        90          AK984.J6.983.874 QJ3.T532.JT.KQJ9 T75.KQ7.AK64.T63 62.A984.Q752.A52 | P-P-P-1D-P-1S-P-1N
269   W  -W                      84.QJ83.QJ832.K9 QJ5.K642.AT4.842 A963.75.965.AQJT KT72.AT9.K7.7653 | P
270   W  3C-S      -100          Q432.A83.KQT.864 KJ76.J7.8642.J92 A98.T964.AJ5.KT3 T5.KQ52.973.AQ75 | P-P-P-1C-P-1S-P-1N-X-P-P-2H-P-3C
271   W  1N-S      -100          JT7.KT65.J92.QJ9 KQ4.742.KT87.K43 A32.83.A543.AT87 9865.AQJ9.Q6.652 | P-P-P-1D-P-1H-P-1N
272   W  2N-S       120          8653.6.AQT84.KQ2 AQT2.K83.J965.J9 K94.AJ42..AT8754 J7.QT975.K732.63 | P-1D-P-1H-P-1S-P-2N
273   W  2H-S       -50          QT643.T.AQT5.942 J75.Q64.J976.AK7 AK9.J98532.K.J63 82.AK7.8432.QT85 | P-P-P-1H-P-1S-P-2H
274   W  2H-N      -100          J86.AJ92.752.984 Q75.KQ8.JT93.K62 K42.T653.AK.QT75 AT93.74.Q864.AJ3 | P-P-P-1C-P-1H-P-2H
275   W  1N-E       -90          93.Q985.AJT2.J73 AQ8.T72.Q53.Q962 KJ76.63.K986.A85 T542.AKJ4.74.KT4 | 1C-P-1N
276   W  1N-S        90          J92.AK32.Q52.842 AT5.JT65.T96.QJ6 864.8.AJ83.AKT53 KQ73.Q974.K74.97 | P-P-P-1C-P-1H-P-1N
277   W  4H-N      -100          J84.KQT95.AJ3.T9 KQ6.A64.8762.Q64 975.J83.KT94.AKJ AT32.72.Q5.87532 | P-P-P-1D-P-1H-P-1N-P-2H-P-3H-P-4H
278   W  1N-N        90          75.T763.AK96.KT8 KT96.Q95.852.AQ2 AJ82.AJ4.73.J765 Q43.K82.QJT4.943 | P-P-P-1C-P-1H-P-1S-P-1N
279   W  2N-S       120          Q75.AT965.AT72.T 9864.KQ2.J8.KQ64 KJT.J7.K6543.A53 A32.843.Q9.J9872 | P-1H-P-1N=1=-P-2D-P-2N | Forcing 1NT
280   W  1N-S       120          K983.J7.A964.Q73 Q52.KQ96.KT2.T64 AJT.543.83.AK985 764.AT82.QJ75.J2 | P-P-P-1C-P-1S-P-1N
281   W  2N-N       120          4.A432.K976.AT43 J8632.986.A4.J82 AK7.J7.JT52.K976 QT95.KQT5.Q83.Q5 | P-1D-P-2D=1=-P-2N | Inverted minors
282   W  -W                      Q432.J986.T2.A98 J5.KQ5.AJ73.6543 AT76.AT4.Q96.JT7 K98.732.K854.KQ2 | P
283   W  1N-E       100          AK4.QJ96.J97.T96 Q73.T43.Q432.Q75 T85.A87.A865.KJ4 J962.K52.KT.A832 | 1C-P-1D-P-1S-P-1N
284   W  3S-S       140          K82.98.Q872.AQ63 QJ4.AQT.JT3.T954 AT953.K763.K9.82 76.J542.A654.KJ7 | P-P-P-1S-P-2C=1=-P-2S-P-3S | Reverse drury
285   W  1N-S        90          A764.7643.JT.KJ5 98.AQ95.K43.9864 Q32.T8.A652.AQT7 KJT5.KJ2.Q987.32 | P-P-P-1D-P-1H-P-1N
286   W  2N-S       120          AJ3.K7542.QJ94.8 KT87.AJ6.53.9742 Q94.T.K62.AKT653 652.Q983.AT87.QJ | P-1H-P-1N=1=-P-2D-P-2N | Forcing 1NT
287   W  2S-N       140          87543.KJ7.63.AQ5 QJT.T53.K72.JT42 K92.986.AQ95.K76 A6.AQ42.JT84.983 | P-P-P-1D-P-1S-P-1N-X-P-2C-2S
288   W  1N-N        90          72.Q98.T42.AQJ65 AQ94.52.Q95.K743 JT3.AK64.A873.T9 K865.JT73.KJ6.82 | P-P-P-1D-P-1N
289   W  -W                      K4.J642.65.AJT87 JT.KQ83.Q987.K42 A9876.AT.432.Q65 Q532.975.AKJT.93 | P
290   W  2H-E       100          JT7.T65.AK76.K32 K952.A9843.82.85 A63.J72.JT4.AQT7 Q84.KQ.Q953.J964 | P-P-2H
291   W  1N-N        90          K5.K964.75.KQ954 8643.AQT.KJ64.JT AQJT.732.A983.32 972.J85.QT2.A876 | P-1C-P-1S-P-1N
292   W  2H-S       170          K643.Q98.KQJ5.T7 J72.KJ62.T86.KQJ AT9.AT753.A.9853 Q85.4.97432.A642 | P-P-P-1H-P-2C=1=-P-2D=2=-P-2H | Reverse drury | Artificial
293   W  2N-N       120          T63.73.K972.AKJ3 9872.K854.J54.QT AJ4.AQJ92.63.974 KQ5.T6.AQT8.8652 | P-P-P-1H-P-2N
294   W  3H-N       -50          J82.A532.J83.AJT AQ4.T86.974.K972 973.KQ94.AK52.86 KT65.J7.QT6.Q543 | P-P-P-1D-P-1H-P-2H-P-3H
295   W  1N-N       120          AK9.82.J7653.QJ2 Q73.KJ43.Q8.T874 JT54.AQT6.T4.A95 862.975.AK92.K63 | P-P-P-1C-P-1D-P-1H-P-1N
296   W  2N-S       120          K32.9.KQ843.QJT7 Q54.AJ43.J752.K3 AT98.KT75.T9.A92 J76.Q862.A6.8654 | P-1D-P-1H-P-2C-P-2N
297   W  3C-S       110          743.T.AKJ8.QT764 QT8.J987.Q95.KJ9 A652.AK32.42.853 KJ9.Q654.T763.A2 | P-P-P-1C-P-2C=1=-P-2N-P-3C | Inverted minors
298   W  1N-S        90          J964.A95.Q.Q8532 Q875.K2.JT83.AT9 KT2.JT83.AK94.J4 A3.Q764.7652.K76 | P-P-P-1D-P-1S-P-1N
299   W  2H-S       140          JT742.K76.A72.J4 Q95.AJ.KJ54.T862 A63.Q8432.Q8.A73 K8.T95.T963.KQ95 | P-P-P-1H-P-2C=1=-P-2H | Reverse drury
300   W  1N-N      -100          T.K9854.K875.Q85 Q952.A3.QJT2.J62 K864.762.A4.AT74 AJ73.QJT.963.K93 | P-P-P-1C-P-1H-P-1S-P-1N
301   W  2H-N       110          AKT4.T654.JT2.72 J963.K2.K765.K94 Q75.AJ83.A8.J653 82.Q97.Q943.AQT8 | P-P-P-1C-P-1H-P-2H
302   W  2C-S       110          J65.J8762.A98.A7 KT72.AQ5.T75.QT3 A84.K4.KJ.J96542 Q93.T93.Q6432.K8 | P-P-P-1C-P-1H-P-2C
303   W  3S-E       100          82.85.QJ93.KQT62 A763.KJ6.KT52.87 JT9.AQT94.7.AJ95 KQ54.732.A864.43 | P-P-1D-1H-X-P-1S-X-P-2C-2S-P-P-3C-P-P-3S
304   W  1N-N        90          T83.K9.KJ754.K74 Q96.AJ62.96.QT96 A752.QT754.A3.J5 KJ4.83.QT82.A832 | P-P-P-1H-P-1N
305   W  2N-N       -50          5.JT84.J98.AKQ75 KT3.32.AQ65.T982 A9762.AQ97.T72.6 QJ84.K65.K43.J43 | P-P-P-1S-P-2N
306   W  1N-S       120          AQ7.865.AJ64.T83 KT8.KQ97.Q52.976 643.AJT.T97.AQJ5 J952.432.K83.K42 | P-P-P-1C-P-1D-P-1N
307   W  2C-W       200          873.K84.AQ63.762 KT65.AQJ3.T74.83 J42.976.K95.AKJ4 AQ9.T52.J82.QT95 | P-P-P-1C-P-1D-X=1=-P-2C | Two suit takeout double
308   W  1N-N        90          K76.52.A84.KT862 Q2.KJ86.K975.J94 A985.T743.JT2.AQ JT43.AQ9.Q63.753 | P-P-P-1D-P-1N
309   W  2N-S       120          T875.AJ86.5.AQ75 AJ3.QT92.J92.862 K94.K5.AQ874.T93 Q62.743.KT63.KJ4 | P-1C-P-1D-P-1H-P-2N
310   W  1N-S       120          K4.KQT9.K5.T9872 832.AJ32.92.KQ43 QJ96.65.A8764.A6 AT75.874.QJT3.J5 | P-1C-P-1D-P-1H-P-1N
