ID,Date,Board,North,South,East,West,Result,Score,IMPs,OptimumResult,ParScore,VsPar,DDBidding,DDPlay
203,2024.09.06,203,GIB61,GIB61,EPBot2,EPBot4,"3H S -1",-50,0.00%,"4S EW+1",-450,9,"They missed game",-
204,2024.09.06,204,GIB61,GIB61,EPBot2,EPBot4,"4S S =",620,0.00%,"5DX EW-3",500,3,"They missed sacrifice",-
205,2024.09.06,205,GIB61,GIB61,EPBot2,EPBot4,"4H S =",620,0.00%,"4H NS",620,0,"Par was bid",-
206,2024.09.06,206,GIB61,GIB61,EPBot2,EPBot4,"2H S +1",140,0.00%,"3H NS",140,0,"They missed sacrifice",-
207,2024.09.06,207,GIB61,GIB61,EPBot2,EPBot4,"4H S -1",-100,0.00%,"3SX EW-1",100,-5,"We overbid - undoubled",-
208,2024.09.06,208,GIB61,GIB61,EPBot2,EPBot4,"4S N =",420,0.00%,"4S NS",420,0,"Par was bid",-
209,2024.09.06,209,GIB61,GIB61,EPBot2,EPBot4,"3H S -2",-100,0.00%,"4S EW",-420,8,"They missed game",-
210,2024.09.06,210,GIB61,GIB61,EPBot2,EPBot4,"4S S =",620,0.00%,"4S NS",620,0,"Par was bid",-
211,2024.09.06,211,GIB61,GIB61,EPBot2,EPBot4,"4H S =",420,0.00%,"3N NS+2",460,-1,"We missed best contract",-
212,2024.09.06,212,GIB61,GIB61,EPBot2,EPBot4,"4H S -1",-100,0.00%,"4CX EW-2",500,-12,"We overbid - undoubled",-
213,2024.09.06,213,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
214,2024.09.06,214,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
215,2024.09.06,215,GIB61,GIB61,EPBot2,EPBot4,"4S S +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
216,2024.09.06,216,GIB61,GIB61,EPBot2,EPBot4,"3C W =",-110,0.00%,"3C EW",-110,0,"Par was bid",-
217,2024.09.06,217,GIB61,GIB61,EPBot2,EPBot4,"4S S +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
218,2024.09.06,218,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
219,2024.09.06,219,GIB61,GIB61,EPBot2,EPBot4,"2S S +2",170,0.00%,"4S NS",420,-6,"We missed game",-
220,2024.09.06,220,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
221,2024.09.06,221,GIB61,GIB61,EPBot2,EPBot4,"4S S +1",650,0.00%,"3N NS+2",660,0,"We missed best contract",-
222,2024.09.06,222,GIB61,GIB61,EPBot2,EPBot4,"4H S +2",480,0.00%,"6H NS",980,-11,"We missed small slam",-
223,2024.09.06,223,GIB61,GIB61,EPBot2,EPBot4,"4H N +2",680,0.00%,"6N NS",1440,-13,"We missed small slam",-
224,2024.09.06,224,GIB61,GIB61,EPBot2,EPBot4,"4S S +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
225,2024.09.06,225,GIB61,GIB61,EPBot2,EPBot4,"3D W -1",50,0.00%,"4DX E-1",100,-2,"We missed partial",-
226,2024.09.06,226,GIB61,GIB61,EPBot2,EPBot4,"3H S =",140,0.00%,"3H NS",140,0,"Par was bid",-
227,2024.09.06,227,GIB61,GIB61,EPBot2,EPBot4,"6S S +1",1010,0.00%,"7N NS",1520,-11,"We missed grand slam",-
228,2024.09.06,228,GIB61,GIB61,EPBot2,EPBot4,"2S S +2",170,0.00%,"4S NS",620,-10,"We missed game",-
229,2024.09.06,229,GIB61,GIB61,EPBot2,EPBot4,"6S S =",1430,0.00%,"6S NS",1430,0,"Par was bid",-
230,2024.09.06,230,GIB61,GIB61,EPBot2,EPBot4,"4S S =",420,0.00%,"4S NS",420,0,"Par was bid",-
231,2024.09.06,231,GIB61,GIB61,EPBot2,EPBot4,"4H S +2",680,0.00%,"7CX EW-5",1400,-12,"We missed small slam",-
232,2024.09.06,232,GIB61,GIB61,EPBot2,EPBot4,"6S S =",980,0.00%,"6N NS",990,0,"We missed best contract",-
233,2024.09.06,233,GIB61,GIB61,EPBot2,EPBot4,"6D S =",920,0.00%,"6S NS",980,-2,"We missed best contract",-
234,2024.09.06,234,GIB61,GIB61,EPBot2,EPBot4,"2S S +1",140,0.00%,"1S NS+2",140,0,"Par was bid",-
235,2024.09.06,235,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",450,0.00%,"3N NS+2",460,0,"We missed best contract",-
236,2024.09.06,236,GIB61,GIB61,EPBot2,EPBot4,"4S S +2",680,0.00%,"6N NS",1440,-13,"We missed small slam",-
237,2024.09.06,237,GIB61,GIB61,EPBot2,EPBot4,"3DX E -2",500,0.00%,"3S NS",140,8,"They overbid - doubled",-
238,2024.09.06,238,GIB61,GIB61,EPBot2,EPBot4,"4S S -2",-100,0.00%,"3HX EW-1",100,-5,"We overbid - undoubled",-
239,2024.09.06,239,GIB61,GIB61,EPBot2,EPBot4,"3D E =",-110,0.00%,"2S EW+1",-140,1,"They missed best contract",-
240,2024.09.06,240,GIB61,GIB61,EPBot2,EPBot4,"2S S +2",170,0.00%,"3N NS+1",430,-6,"We missed game",-
241,2024.09.06,241,GIB61,GIB61,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS",420,0,"Par was bid",-
242,2024.09.06,242,GIB61,GIB61,EPBot2,EPBot4,"3D W =",-110,0.00%,"3SX EW-1",100,-5,"We missed partial",-
243,2024.09.06,243,GIB61,GIB61,EPBot2,EPBot4,"2S S +1",140,0.00%,"2S NS+1",140,0,"Par was bid",-
244,2024.09.06,244,GIB61,GIB61,EPBot2,EPBot4,"4H S =",620,0.00%,"4H NS",620,0,"Par was bid",-
245,2024.09.06,245,GIB61,GIB61,EPBot2,EPBot4,"4H S =",620,0.00%,"4H NS",620,0,"Par was bid",-
246,2024.09.06,246,GIB61,GIB61,EPBot2,EPBot4,"4H S -1",-50,0.00%,"1H NS+2",140,-5,"We overbid - undoubled",-
247,2024.09.06,247,GIB61,GIB61,EPBot2,EPBot4,"4S S =",620,0.00%,"4S NS",620,0,"Par was bid",-
248,2024.09.06,248,GIB61,GIB61,EPBot2,EPBot4,"4S S +1",450,0.00%,"6S N",980,-11,"We missed small slam",-
249,2024.09.06,249,GIB61,GIB61,EPBot2,EPBot4,"2H S =",110,0.00%,"5HX NS-3",-500,12,"They missed game",-
250,2024.09.06,250,GIB61,GIB61,EPBot2,EPBot4,"3N S +4",720,0.00%,"7N NS",2220,-17,"We missed grand slam",-
251,2024.09.06,251,GIB61,GIB61,EPBot2,EPBot4,"3S S -1",-50,0.00%,"3SX NS-1",-100,2,"They missed double",-
252,2024.09.06,252,GIB61,GIB61,EPBot2,EPBot4,"3S S +1",170,0.00%,"5CX EW-3",500,-8,"We missed game",-
253,2024.09.06,253,GIB61,GIB61,EPBot2,EPBot4,"4H S =",620,0.00%,"4H NS",620,0,"Par was bid",-
254,2024.09.06,254,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
255,2024.09.06,255,GIB61,GIB61,EPBot2,EPBot4,"6H S -1",-100,0.00%,"3N NS+2",660,-13,"We overbid - undoubled",-
256,2024.09.06,256,GIB61,GIB61,EPBot2,EPBot4,"4H S =",420,0.00%,"3N NS+1",430,0,"We missed best contract",-
257,2024.09.06,257,GIB61,GIB61,EPBot2,EPBot4,"4S S +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
258,2024.09.06,258,GIB61,GIB61,EPBot2,EPBot4,"2S S +1",140,0.00%,"3S NS",140,0,"They missed sacrifice",-
259,2024.09.06,259,GIB61,GIB61,EPBot2,EPBot4,"4S N -1",-50,0.00%,"4SX NS-1",-100,2,"They missed double",-
260,2024.09.06,260,GIB61,GIB61,EPBot2,EPBot4,"4SX S -3",-800,0.00%,"4H EW",-620,-5,"We overbid - doubled",-
261,2024.09.06,261,GIB61,GIB61,EPBot2,EPBot4,"3H S +1",170,0.00%,"4SX E-3",500,-8,"We missed game",-
262,2024.09.06,262,GIB61,GIB61,EPBot2,EPBot4,"4H N +1",450,0.00%,"3N NS+2",460,0,"We missed best contract",-
263,2024.09.06,263,GIB61,GIB61,EPBot2,EPBot4,"4S S =",620,0.00%,"3N NS+2",660,-1,"We missed best contract",-
264,2024.09.06,264,GIB61,GIB61,EPBot2,EPBot4,"3C E =",-110,0.00%,"2S EW+1",-140,1,"They missed best contract",-
265,2024.09.06,265,GIB61,GIB61,EPBot2,EPBot4,"6H S =",980,0.00%,"6N NS",990,0,"We missed best contract",-
266,2024.09.06,266,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",650,0.00%,"4H S+1",650,0,"Par was bid",-
267,2024.09.06,267,GIB61,GIB61,EPBot2,EPBot4,"2H S +1",140,0.00%,"3H NS",140,0,"They missed sacrifice",-
268,2024.09.06,268,GIB61,GIB61,EPBot2,EPBot4,"4S S +2",680,0.00%,"6S NS",1430,-13,"We missed small slam",-
269,2024.09.06,269,GIB61,GIB61,EPBot2,EPBot4,"4H S -2",-200,0.00%,"2S EW+1",-140,-2,"We overbid - undoubled",-
270,2024.09.06,270,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
271,2024.09.06,271,GIB61,GIB61,EPBot2,EPBot4,"3H S -1",-100,0.00%,"2S EW",-110,0,"They missed double",-
272,2024.09.06,272,GIB61,GIB61,EPBot2,EPBot4,"4S S +2",480,0.00%,"6N NS",990,-11,"We missed small slam",-
273,2024.09.06,273,GIB61,GIB61,EPBot2,EPBot4,"2S S -2",-100,0.00%,"4H EW+1",-450,8,"They missed game",-
274,2024.09.06,274,GIB61,GIB61,EPBot2,EPBot4,"6H S =",1430,0.00%,"6SX EW-4",800,12,"They missed sacrifice",-
275,2024.09.06,275,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
276,2024.09.06,276,GIB61,GIB61,EPBot2,EPBot4,"3D E -1",100,0.00%,"2S NS+1",140,-1,"We missed double",-
277,2024.09.06,277,GIB61,GIB61,EPBot2,EPBot4,"3HX W -3",500,0.00%,"1N NS+1",120,9,"They overbid - doubled",-
278,2024.09.06,278,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",450,0.00%,"3N NS+2",460,0,"We missed best contract",-
279,2024.09.06,279,GIB61,GIB61,EPBot2,EPBot4,"6H S =",1430,0.00%,"6N NS",1440,0,"We missed best contract",-
280,2024.09.06,280,GIB61,GIB61,EPBot2,EPBot4,"4S S +2",480,0.00%,"6S NS",980,-11,"We missed small slam",-
281,2024.09.06,281,GIB61,GIB61,EPBot2,EPBot4,"4H S +2",480,0.00%,"6H NS",980,-11,"We missed small slam",-
282,2024.09.06,282,GIB61,GIB61,EPBot2,EPBot4,"4S S +2",680,0.00%,"7DX EW-5",1400,-12,"We missed small slam",-
283,2024.09.06,283,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",450,0.00%,"3N NS+2",460,0,"We missed best contract",-
284,2024.09.06,284,GIB61,GIB61,EPBot2,EPBot4,"6NX S =",1680,0.00%,"6N NS",1440,6,"They doubled making contract",-
285,2024.09.06,285,GIB61,GIB61,EPBot2,EPBot4,"4H S =",620,0.00%,"4SX EW-2",500,3,"They missed sacrifice",-
286,2024.09.06,286,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",450,0.00%,"3N NS+2",460,0,"We missed best contract",-
287,2024.09.06,287,GIB61,GIB61,EPBot2,EPBot4,"3N S -3",-300,0.00%,"4DX EW-1",100,-9,"We overbid - undoubled",-
288,2024.09.06,288,GIB61,GIB61,EPBot2,EPBot4,"4S S +3",510,0.00%,"7S NS",1510,-14,"We missed grand slam",-
289,2024.09.06,289,GIB61,GIB61,EPBot2,EPBot4,"2H S +1",140,0.00%,"4SX EW-1",100,1,"They missed partial",-
290,2024.09.06,290,GIB61,GIB61,EPBot2,EPBot4,"6H S +1",1460,0.00%,"7H NS",2210,-13,"We missed grand slam",-
291,2024.09.06,291,GIB61,GIB61,EPBot2,EPBot4,"4S S =",420,0.00%,"4S NS",420,0,"Par was bid",-
292,2024.09.06,292,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
293,2024.09.06,293,GIB61,GIB61,EPBot2,EPBot4,"3N S +1",630,0.00%,"4H NS+1",650,-1,"We missed best contract",-
294,2024.09.06,294,GIB61,GIB61,EPBot2,EPBot4,"4S S -3",-150,0.00%,"3C EW+1",-130,-1,"We overbid - undoubled",-
295,2024.09.06,295,GIB61,GIB61,EPBot2,EPBot4,"6H S =",1430,0.00%,"6N NS",1440,0,"We missed best contract",-
296,2024.09.06,296,GIB61,GIB61,EPBot2,EPBot4,"4S S +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
297,2024.09.06,297,GIB61,GIB61,EPBot2,EPBot4,"4S S =",420,0.00%,"4S NS",420,0,"Par was bid",-
298,2024.09.06,298,GIB61,GIB61,EPBot2,EPBot4,"4H S -1",-100,0.00%,"3H NS",140,-6,"We overbid - undoubled",-
299,2024.09.06,299,GIB61,GIB61,EPBot2,EPBot4,"4S S +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
300,2024.09.06,300,GIB61,GIB61,EPBot2,EPBot4,"2S E +1",-140,0.00%,"2S EW+1",-140,0,"Par was bid",-
301,2024.09.06,301,GIB61,GIB61,EPBot2,EPBot4,"4H S +2",680,0.00%,"6H NS",1430,-13,"We missed small slam",-
302,2024.09.06,302,GIB61,GIB61,EPBot2,EPBot4,"4S S +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
303,2024.09.06,303,GIB61,GIB61,EPBot2,EPBot4,"4H N +2",680,0.00%,"7CX EW-5",1100,-9,"We missed small slam",-
304,2024.09.06,304,GIB61,GIB61,EPBot2,EPBot4,"4S S =",420,0.00%,"4S NS",420,0,"Par was bid",-
305,2024.09.06,305,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
306,2024.09.06,306,GIB61,GIB61,EPBot2,EPBot4,"5S S +1",680,0.00%,"7DX EW-5",1100,-9,"We missed small slam",-
307,2024.09.06,307,GIB61,GIB61,EPBot2,EPBot4,"4H S +2",480,0.00%,"6H NS",980,-11,"We missed small slam",-
308,2024.09.06,308,GIB61,GIB61,EPBot2,EPBot4,"3N W -5",500,0.00%,"3H NS",140,8,"They overbid - undoubled",-
309,2024.09.06,309,GIB61,GIB61,EPBot2,EPBot4,"2H S =",110,0.00%,"2S EW",-110,6,"They missed partial",-
310,2024.09.06,310,GIB61,GIB61,EPBot2,EPBot4,"3D E -1",100,0.00%,"2H NS+1",140,-1,"We missed double",-
311,2024.09.06,311,GIB61,GIB61,EPBot2,EPBot4,"4S S +3",710,0.00%,"7N NS",2220,-17,"We missed grand slam",-
312,2024.09.06,312,GIB61,GIB61,EPBot2,EPBot4,"4S S +1",450,0.00%,"6HX EW-2",300,4,"They missed sacrifice",-
313,2024.09.06,313,GIB61,GIB61,EPBot2,EPBot4,"4S N +2",480,0.00%,"6S NS",980,-11,"We missed small slam",-
314,2024.09.06,314,GIB61,GIB61,EPBot2,EPBot4,"4H S -1",-100,0.00%,"3N NS",600,-12,"We overbid - undoubled",-
315,2024.09.06,315,GIB61,GIB61,EPBot2,EPBot4,"4S S -2",-100,0.00%,"4SX NS-2",-300,5,"They missed double",-
316,2024.09.06,316,GIB61,GIB61,EPBot2,EPBot4,"4S S =",620,0.00%,"4S NS",620,0,"Par was bid",-
317,2024.09.06,317,GIB61,GIB61,EPBot2,EPBot4,"4S S -2",-200,0.00%,"4DX EW-1",200,-9,"We overbid - undoubled",-
318,2024.09.06,318,GIB61,GIB61,EPBot2,EPBot4,"6S S =",980,0.00%,"6N S",990,0,"We missed best contract",-
319,2024.09.06,319,GIB61,GIB61,EPBot2,EPBot4,"4S S +1",650,0.00%,"4S S+1",650,0,"Par was bid",-
320,2024.09.06,320,GIB61,GIB61,EPBot2,EPBot4,"4S S -1",-50,0.00%,"2S NS+1",140,-5,"We overbid - undoubled",-
321,2024.09.06,321,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",450,0.00%,"3N NS+2",460,0,"We missed best contract",-
322,2024.09.06,322,GIB61,GIB61,EPBot2,EPBot4,"2H S +2",170,0.00%,"4H NS",620,-10,"We missed game",-
323,2024.09.06,323,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
324,2024.09.06,324,GIB61,GIB61,EPBot2,EPBot4,"4S S =",620,0.00%,"4S NS",620,0,"Par was bid",-
325,2024.09.06,325,GIB61,GIB61,EPBot2,EPBot4,"4H S =",620,0.00%,"5CX EW-3",500,3,"They missed sacrifice",-
326,2024.09.06,326,GIB61,GIB61,EPBot2,EPBot4,"2H S +1",140,0.00%,"2H NS+1",140,0,"Par was bid",-
327,2024.09.06,327,GIB61,GIB61,EPBot2,EPBot4,"3S E =",-140,0.00%,"3S EW",-140,0,"Par was bid",-
328,2024.09.06,328,GIB61,GIB61,EPBot2,EPBot4,"4S N +1",450,0.00%,"5N NS",460,0,"We missed best contract",-
329,2024.09.06,329,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",450,0.00%,"3N NS+2",460,0,"We missed best contract",-
330,2024.09.06,330,GIB61,GIB61,EPBot2,EPBot4,"4S S =",620,0.00%,"4S NS",620,0,"Par was bid",-
331,2024.09.06,331,GIB61,GIB61,EPBot2,EPBot4,"2H S +2",170,0.00%,"4H NS",420,-6,"We missed game",-
332,2024.09.06,332,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",650,0.00%,"3N NS+2",660,0,"We missed best contract",-
333,2024.09.06,333,GIB61,GIB61,EPBot2,EPBot4,"4S S +1",650,0.00%,"4S NS+1",650,0,"Par was bid",-
334,2024.09.06,334,GIB61,GIB61,EPBot2,EPBot4,"3H E +1",-170,0.00%,"4H EW",-420,6,"They missed game",-
335,2024.09.06,335,GIB61,GIB61,EPBot2,EPBot4,"2H S +2",170,0.00%,"4H NS",620,-10,"We missed game",-
336,2024.09.06,336,GIB61,GIB61,EPBot2,EPBot4,"4S S +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
337,2024.09.06,337,GIB61,GIB61,EPBot2,EPBot4,"6SX S =",1210,0.00%,"6N NS",990,6,"They doubled making contract",-
338,2024.09.06,338,GIB61,GIB61,EPBot2,EPBot4,"5H N +1",680,0.00%,"6N NS",1440,-13,"We missed small slam",-
339,2024.09.06,339,GIB61,GIB61,EPBot2,EPBot4,"2H S +2",170,0.00%,"4H NS",420,-6,"We missed game",-
340,2024.09.06,340,GIB61,GIB61,EPBot2,EPBot4,"4S S +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
341,2024.09.06,341,GIB61,GIB61,EPBot2,EPBot4,"4H S +2",680,0.00%,"6SX EW-6",1400,-12,"We missed small slam",-
342,2024.09.06,342,GIB61,GIB61,EPBot2,EPBot4,"4H S =",420,0.00%,"4H NS",420,0,"Par was bid",-
343,2024.09.06,343,GIB61,GIB61,EPBot2,EPBot4,"2S S -1",-100,0.00%,"2S N",110,-5,"We wrong-side contract",-
344,2024.09.06,344,GIB61,GIB61,EPBot2,EPBot4,"6H S +1",1010,0.00%,"7N NS",1520,-11,"We missed grand slam",-
345,2024.09.06,345,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
346,2024.09.06,346,GIB61,GIB61,EPBot2,EPBot4,"4H S +2",680,0.00%,"7CX EW-5",1400,-12,"We missed small slam",-
347,2024.09.06,347,GIB61,GIB61,EPBot2,EPBot4,"4H S +2",480,0.00%,"6N NS",990,-11,"We missed small slam",-
348,2024.09.06,348,GIB61,GIB61,EPBot2,EPBot4,"6D E -2",100,0.00%,"5HX NS-1",-200,7,"They overbid - undoubled",-
349,2024.09.06,349,GIB61,GIB61,EPBot2,EPBot4,"3C E -2",200,0.00%,"1S NS+2",140,2,"They overbid - undoubled",-
350,2024.09.06,350,GIB61,GIB61,EPBot2,EPBot4,"2S S +1",140,0.00%,"3N NS",400,-6,"We missed game",-
351,2024.09.06,351,GIB61,GIB61,EPBot2,EPBot4,"6S S -1",-100,0.00%,"4S NS+1",650,-13,"We overbid - undoubled",-
352,2024.09.06,352,GIB61,GIB61,EPBot2,EPBot4,"2S S =",110,0.00%,"2S NS",110,0,"Par was bid",-
353,2024.09.06,353,GIB61,GIB61,EPBot2,EPBot4,"4S S =",420,0.00%,"4S NS",420,0,"Par was bid",-
354,2024.09.06,354,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
355,2024.09.06,355,GIB61,GIB61,EPBot2,EPBot4,"4H S -1",-50,0.00%,"3H NS",140,-5,"We overbid - undoubled",-
356,2024.09.06,356,GIB61,GIB61,EPBot2,EPBot4,"2H S +2",170,0.00%,"4H NS",620,-10,"We missed game",-
357,2024.09.06,357,GIB61,GIB61,EPBot2,EPBot4,"3S S +1",170,0.00%,"4S NS",620,-10,"We missed game",-
358,2024.09.06,358,GIB61,GIB61,EPBot2,EPBot4,"4S S +2",480,0.00%,"6S NS",980,-11,"We missed small slam",-
359,2024.09.06,359,GIB61,GIB61,EPBot2,EPBot4,"4S S =",620,0.00%,"4S NS",620,0,"Par was bid",-
360,2024.09.06,360,GIB61,GIB61,EPBot2,EPBot4,"6S S =",980,0.00%,"6N NS",990,0,"We missed best contract",-
361,2024.09.06,361,GIB61,GIB61,EPBot2,EPBot4,"4S N -1",-50,0.00%,"2S NS+1",140,-5,"We overbid - undoubled",-
362,2024.09.06,362,GIB61,GIB61,EPBot2,EPBot4,"4H N -1",-100,0.00%,"4DX EW-1",200,-7,"We overbid - undoubled",-
363,2024.09.06,363,GIB61,GIB61,EPBot2,EPBot4,"2H S +3",200,0.00%,"4H NS+1",450,-6,"We missed game",-
364,2024.09.06,364,GIB61,GIB61,EPBot2,EPBot4,"4H S +2",680,0.00%,"7CX EW-5",1100,-9,"We missed small slam",-
365,2024.09.06,365,GIB61,GIB61,EPBot2,EPBot4,"4HX S -2",-500,0.00%,"2S EW+1",-140,-8,"We overbid - doubled",-
366,2024.09.06,366,GIB61,GIB61,EPBot2,EPBot4,"2H S +1",140,0.00%,"3H NS",140,0,"They missed sacrifice",-
367,2024.09.06,367,GIB61,GIB61,EPBot2,EPBot4,"6H S =",1430,0.00%,"6H NS",1430,0,"Par was bid",-
368,2024.09.06,368,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
369,2024.09.06,369,GIB61,GIB61,EPBot2,EPBot4,"6H S =",980,0.00%,"6N NS",990,0,"We missed best contract",-
370,2024.09.06,370,GIB61,GIB61,EPBot2,EPBot4,"4S S +1",650,0.00%,"4S NS+1",650,0,"Par was bid",-
371,2024.09.06,371,GIB61,GIB61,EPBot2,EPBot4,"3H S =",140,0.00%,"4H N",420,-7,"We missed game",-
372,2024.09.06,372,GIB61,GIB61,EPBot2,EPBot4,"6H S =",1430,0.00%,"6N NS",1440,0,"We missed best contract",-
373,2024.09.06,373,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
374,2024.09.06,374,GIB61,GIB61,EPBot2,EPBot4,"4S S =",420,0.00%,"4S NS",420,0,"Par was bid",-
375,2024.09.06,375,GIB61,GIB61,EPBot2,EPBot4,"4S S =",620,0.00%,"4S NS",620,0,"Par was bid",-
376,2024.09.06,376,GIB61,GIB61,EPBot2,EPBot4,"2S S =",110,0.00%,"3SX NS-1",-100,5,"They missed partial",-
377,2024.09.06,377,GIB61,GIB61,EPBot2,EPBot4,"4SX S -3",-500,0.00%,"5H EW",-650,4,"They missed game",-
378,2024.09.06,378,GIB61,GIB61,EPBot2,EPBot4,"4H S =",620,0.00%,"4H NS",620,0,"Par was bid",-
379,2024.09.06,379,GIB61,GIB61,EPBot2,EPBot4,"4H S =",420,0.00%,"3N NS+1",430,0,"We missed best contract",-
380,2024.09.06,380,GIB61,GIB61,EPBot2,EPBot4,"4S S =",620,0.00%,"4S NS",620,0,"Par was bid",-
381,2024.09.06,381,GIB61,GIB61,EPBot2,EPBot4,"4H S -2",-200,0.00%,"2N N",120,-8,"We overbid - undoubled",-
382,2024.09.06,382,GIB61,GIB61,EPBot2,EPBot4,"4HX S -1",-100,0.00%,"4HX NS-1",-100,0,"Par was bid",-
383,2024.09.06,383,GIB61,GIB61,EPBot2,EPBot4,"2S S +1",140,0.00%,"2S NS+1",140,0,"Par was bid",-
384,2024.09.06,384,GIB61,GIB61,EPBot2,EPBot4,"6S S =",980,0.00%,"6S NS",980,0,"Par was bid",-
385,2024.09.06,385,GIB61,GIB61,EPBot2,EPBot4,"3S S =",140,0.00%,"4SX NS-1",-100,6,"They missed game",-
386,2024.09.06,386,GIB61,GIB61,EPBot2,EPBot4,"4H S =",620,0.00%,"4SX W-3",500,3,"They missed sacrifice",-
387,2024.09.06,387,GIB61,GIB61,EPBot2,EPBot4,"4S S +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
388,2024.09.06,388,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
389,2024.09.06,389,GIB61,GIB61,EPBot2,EPBot4,"4S S +1",650,0.00%,"4S NS+1",650,0,"Par was bid",-
390,2024.09.06,390,GIB61,GIB61,EPBot2,EPBot4,"4H S -1",-50,0.00%,"3N N",400,-10,"We overbid - undoubled",-
391,2024.09.06,391,GIB61,GIB61,EPBot2,EPBot4,"4S E -1",100,0.00%,"3S EW",-140,6,"They overbid - undoubled",-
392,2024.09.06,392,GIB61,GIB61,EPBot2,EPBot4,"4S S +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
393,2024.09.06,393,GIB61,GIB61,EPBot2,EPBot4,"4S S +1",450,0.00%,"6S N",980,-11,"We missed small slam",-
394,2024.09.06,394,GIB61,GIB61,EPBot2,EPBot4,"4H S -1",-100,0.00%,"3N NS+1",630,-12,"We missed game",-
395,2024.09.06,395,GIB61,GIB61,EPBot2,EPBot4,"6S S =",980,0.00%,"6N NS",990,0,"We missed best contract",-
396,2024.09.06,396,GIB61,GIB61,EPBot2,EPBot4,"4S S +1",650,0.00%,"4S NS+1",650,0,"Par was bid",-
397,2024.09.06,397,GIB61,GIB61,EPBot2,EPBot4,"4H S =",620,0.00%,"4SX EW-2",500,3,"They missed sacrifice",-
398,2024.09.06,398,GIB61,GIB61,EPBot2,EPBot4,"4H S +2",480,0.00%,"6N NS",990,-11,"We missed small slam",-
399,2024.09.06,399,GIB61,GIB61,EPBot2,EPBot4,"4H S =",620,0.00%,"4SX EW-2",300,8,"They missed sacrifice",-
400,2024.09.06,400,GIB61,GIB61,EPBot2,EPBot4,"2S S -1",-50,0.00%,"3H EW",-140,3,"They missed partial",-
401,2024.09.06,401,GIB61,GIB61,EPBot2,EPBot4,"4S S -2",-100,0.00%,"4D EW",-130,1,"They missed double",-
402,2024.09.06,402,GIB61,GIB61,EPBot2,EPBot4,"4H S +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
403,2024.09.06,403,GIB61,GIB61,EPBot2,EPBot4,"4S S =",420,0.00%,"4S NS",420,0,"Par was bid",-
404,2024.09.06,404,GIB61,GIB61,EPBot2,EPBot4,"4S E -1",100,0.00%,"4HX NS-2",-500,12,"They overbid - undoubled",-
405,2024.09.06,405,GIB61,GIB61,EPBot2,EPBot4,"4S S +1",650,0.00%,"4S NS+1",650,0,"Par was bid",-
