#,Date,Board,North,South,East,West,**South** Result,**South** Score, IMPs  or MPs,Par Result, **South**  Par Score,Vs. Par,DD Bidding,DD Play,
218,2024.09.06,218,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,650,0.00%,4H NS+1,650,0,00,-,
219,2024.09.06,219,EPBot1,EPBot3,EPBot2,EPBot4,3S N +1,170,0.00%,4S NS,420,-6,02,-,
220,2024.09.06,220,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,650,0.00%,4H NS+1,650,0,00,-,
221,2024.09.06,221,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,3N NS+2,660,0,05,-,
222,2024.09.06,222,EPBot1,EPBot3,EPBot2,EPBot4,4H N +2,480,0.00%,6H NS,980,-11,03,-,
223,2024.09.06,223,EPBot1,EPBot3,EPBot2,EPBot4,4H S +2,680,0.00%,6N NS,1440,-13,03,-,
224,2024.09.06,224,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,4S NS+1,450,0,00,-,
225,2024.09.06,225,EPBot1,EPBot3,EPBot2,EPBot4,3S N =,140,0.00%,4DX E-1,100,1,19,-,
226,2024.09.06,226,EPBot1,EPBot3,EPBot2,EPBot4,3H N =,140,0.00%,3H NS,140,0,00,-,
227,2024.09.06,227,EPBot1,EPBot3,EPBot2,EPBot4,6S S +1,1010,0.00%,7N NS,1520,-11,04,-,
228,2024.09.06,228,EPBot1,EPBot3,EPBot2,EPBot4,4S N =,620,0.00%,4S NS,620,0,00,-,
229,2024.09.06,229,EPBot1,EPBot3,EPBot2,EPBot4,4S N +2,680,0.00%,6S NS,1430,-13,03,-,
230,2024.09.06,230,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,4S NS,420,0,00,-,
231,2024.09.06,231,EPBot1,EPBot3,EPBot2,EPBot4,3H N +3,230,0.00%,7CX EW-5,1400,-15,03,-,
232,2024.09.06,232,EPBot1,EPBot3,EPBot2,EPBot4,6S S =,980,0.00%,6N NS,990,0,05,-,
233,2024.09.06,233,EPBot1,EPBot3,EPBot2,EPBot4,6S S =,980,0.00%,6S NS,980,0,00,-,
234,2024.09.06,234,EPBot1,EPBot3,EPBot2,EPBot4,3S N =,140,0.00%,1S NS+2,140,0,00,-,
235,2024.09.06,235,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,3N NS+2,460,0,05,-,
236,2024.09.06,236,EPBot1,EPBot3,EPBot2,EPBot4,5S N +1,680,0.00%,6N NS,1440,-13,03,-,
237,2024.09.06,237,EPBot1,EPBot3,EPBot2,EPBot4,3D E -2,200,0.00%,3S NS,140,2,17,-,
238,2024.09.06,238,EPBot1,EPBot3,EPBot2,EPBot4,4S N -2,-100,0.00%,3HX EW-1,100,-5,06,-,
239,2024.09.06,239,EPBot1,EPBot3,EPBot2,EPBot4,3D E =,-110,0.00%,2S EW+1,-140,1,16,-,
240,2024.09.06,240,EPBot1,EPBot3,EPBot2,EPBot4,2S S +2,170,0.00%,3N NS+1,430,-6,02,-,
241,2024.09.06,241,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,4H NS,420,0,00,-,
242,2024.09.06,242,EPBot1,EPBot3,EPBot2,EPBot4,3H N =,140,0.00%,3SX EW-1,100,1,19,-,
243,2024.09.06,243,EPBot1,EPBot3,EPBot2,EPBot4,2S S +1,140,0.00%,2S NS+1,140,0,00,-,
244,2024.09.06,244,EPBot1,EPBot3,EPBot2,EPBot4,3H N +1,170,0.00%,4H NS,620,-10,02,-,
245,2024.09.06,245,EPBot1,EPBot3,EPBot2,EPBot4,4H N =,620,0.00%,4H NS,620,0,00,-,
246,2024.09.06,246,EPBot1,EPBot3,EPBot2,EPBot4,6HX S -3,-500,0.00%,1H NS+2,140,-12,07,-,
247,2024.09.06,247,EPBot1,EPBot3,EPBot2,EPBot4,4S N =,620,0.00%,4S NS,620,0,00,-,
248,2024.09.06,248,EPBot1,EPBot3,EPBot2,EPBot4,4S N +2,480,0.00%,6S N,980,-11,03,-,
249,2024.09.06,249,EPBot1,EPBot3,EPBot2,EPBot4,3H N -1,-50,0.00%,5HX NS-3,-500,10,13,-,
250,2024.09.06,250,EPBot1,EPBot3,EPBot2,EPBot4,7C S =,2140,0.00%,7N NS,2220,-2,05,-,
251,2024.09.06,251,EPBot1,EPBot3,EPBot2,EPBot4,4SX S -2,-300,0.00%,3SX NS-1,-100,-5,07,-,
252,2024.09.06,252,EPBot1,EPBot3,EPBot2,EPBot4,3S N +1,170,0.00%,5CX EW-3,500,-8,02,-,
253,2024.09.06,253,EPBot1,EPBot3,EPBot2,EPBot4,4H N =,620,0.00%,4H NS,620,0,00,-,
254,2024.09.06,254,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,4H NS+1,450,0,00,-,
255,2024.09.06,255,EPBot1,EPBot3,EPBot2,EPBot4,6H S -1,-100,0.00%,3N NS+2,660,-13,06,-,
256,2024.09.06,256,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,3N NS+1,430,0,05,-,
257,2024.09.06,257,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,450,0.00%,4H NS+1,450,0,00,-,
258,2024.09.06,258,EPBot1,EPBot3,EPBot2,EPBot4,3S S =,140,0.00%,3S NS,140,0,00,-,
259,2024.09.06,259,EPBot1,EPBot3,EPBot2,EPBot4,4S S -1,-50,0.00%,4SX NS-1,-100,2,21,-,
260,2024.09.06,260,EPBot1,EPBot3,EPBot2,EPBot4,4H E =,-620,0.00%,4H EW,-620,0,00,-,
261,2024.09.06,261,EPBot1,EPBot3,EPBot2,EPBot4,3H N =,140,0.00%,4SX E-3,500,-8,02,-,
262,2024.09.06,262,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,3N NS+2,460,0,05,-,
263,2024.09.06,263,EPBot1,EPBot3,EPBot2,EPBot4,4S N =,620,0.00%,3N NS+2,660,-1,05,-,
264,2024.09.06,264,EPBot1,EPBot3,EPBot2,EPBot4,3H S -3,-150,0.00%,2S EW+1,-140,0,06,-,
265,2024.09.06,265,EPBot1,EPBot3,EPBot2,EPBot4,6C N =,920,0.00%,6N NS,990,-2,05,-,
266,2024.09.06,266,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,650,0.00%,4H S+1,650,0,00,-,
267,2024.09.06,267,EPBot1,EPBot3,EPBot2,EPBot4,3H N =,140,0.00%,3H NS,140,0,00,-,
268,2024.09.06,268,EPBot1,EPBot3,EPBot2,EPBot4,4S N +2,680,0.00%,6S NS,1430,-13,03,-,
269,2024.09.06,269,EPBot1,EPBot3,EPBot2,EPBot4,3C E =,-110,0.00%,2S EW+1,-140,1,16,-,
270,2024.09.06,270,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,4H NS+1,450,0,00,-,
271,2024.09.06,271,EPBot1,EPBot3,EPBot2,EPBot4,3H N -1,-100,0.00%,2S EW,-110,0,21,-,
272,2024.09.06,272,EPBot1,EPBot3,EPBot2,EPBot4,6S N =,980,0.00%,6N NS,990,0,05,-,
273,2024.09.06,273,EPBot1,EPBot3,EPBot2,EPBot4,2S S -2,-100,0.00%,4H EW+1,-450,8,13,-,
274,2024.09.06,274,EPBot1,EPBot3,EPBot2,EPBot4,4SX E -2,300,0.00%,6SX EW-4,800,-11,03,-,
275,2024.09.06,275,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,450,0.00%,4H NS+1,450,0,00,-,
276,2024.09.06,276,EPBot1,EPBot3,EPBot2,EPBot4,4DX E -2,500,0.00%,2S NS+1,140,8,18,-,
277,2024.09.06,277,EPBot1,EPBot3,EPBot2,EPBot4,4S S -2,-200,0.00%,1N NS+1,120,-8,06,-,
278,2024.09.06,278,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,3N NS+2,460,0,05,-,
279,2024.09.06,279,EPBot1,EPBot3,EPBot2,EPBot4,5H S +1,680,0.00%,6N NS,1440,-13,03,-,
280,2024.09.06,280,EPBot1,EPBot3,EPBot2,EPBot4,6S N =,980,0.00%,6S NS,980,0,00,-,
281,2024.09.06,281,EPBot1,EPBot3,EPBot2,EPBot4,4H N +2,480,0.00%,6H NS,980,-11,03,-,
282,2024.09.06,282,EPBot1,EPBot3,EPBot2,EPBot4,4S S +2,680,0.00%,7DX EW-5,1400,-12,03,-,
283,2024.09.06,283,EPBot1,EPBot3,EPBot2,EPBot4,6H N -1,-50,0.00%,3N NS+2,460,-11,06,-,
284,2024.09.06,284,EPBot1,EPBot3,EPBot2,EPBot4,6HX S =,1660,0.00%,6N NS,1440,6,22,-,
285,2024.09.06,285,EPBot1,EPBot3,EPBot2,EPBot4,2H S +2,170,0.00%,4SX EW-2,500,-8,02,-,
286,2024.09.06,286,EPBot1,EPBot3,EPBot2,EPBot4,6H N -1,-50,0.00%,3N NS+2,460,-11,06,-,
287,2024.09.06,287,EPBot1,EPBot3,EPBot2,EPBot4,4S S -1,-100,0.00%,4DX EW-1,100,-5,06,-,
288,2024.09.06,288,EPBot1,EPBot3,EPBot2,EPBot4,6S N +1,1010,0.00%,7S NS,1510,-11,04,-,
289,2024.09.06,289,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-50,0.00%,4SX EW-1,100,-4,06,-,
290,2024.09.06,290,EPBot1,EPBot3,EPBot2,EPBot4,6H N +1,1460,0.00%,7H NS,2210,-13,04,-,
291,2024.09.06,291,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,4S NS,420,0,00,-,
292,2024.09.06,292,EPBot1,EPBot3,EPBot2,EPBot4,3S E -2,200,0.00%,4H NS+1,650,-10,02,-,
293,2024.09.06,293,EPBot1,EPBot3,EPBot2,EPBot4,6D N -2,-200,0.00%,4H NS+1,650,-13,06,-,
294,2024.09.06,294,EPBot1,EPBot3,EPBot2,EPBot4,4S S -3,-150,0.00%,3C EW+1,-130,-1,06,-,
295,2024.09.06,295,EPBot1,EPBot3,EPBot2,EPBot4,5H N +1,680,0.00%,6N NS,1440,-13,03,-,
296,2024.09.06,296,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,4S NS+1,450,0,00,-,
297,2024.09.06,297,EPBot1,EPBot3,EPBot2,EPBot4,4S N =,420,0.00%,4S NS,420,0,00,-,
298,2024.09.06,298,EPBot1,EPBot3,EPBot2,EPBot4,3H S =,140,0.00%,3H NS,140,0,00,-,
299,2024.09.06,299,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,450,0.00%,4S NS+1,450,0,00,-,
300,2024.09.06,300,EPBot1,EPBot3,EPBot2,EPBot4,3S E =,-140,0.00%,2S EW+1,-140,0,00,-,
301,2024.09.06,301,EPBot1,EPBot3,EPBot2,EPBot4,4H S +2,680,0.00%,6H NS,1430,-13,03,-,
302,2024.09.06,302,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,450,0.00%,4S NS+1,450,0,00,-,
303,2024.09.06,303,EPBot1,EPBot3,EPBot2,EPBot4,6H S =,1430,0.00%,7CX EW-5,1100,8,19,-,
304,2024.09.06,304,EPBot1,EPBot3,EPBot2,EPBot4,3S N +1,170,0.00%,4S NS,420,-6,02,-,
305,2024.09.06,305,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,450,0.00%,4H NS+1,450,0,00,-,
306,2024.09.06,306,EPBot1,EPBot3,EPBot2,EPBot4,4S S +2,680,0.00%,7DX EW-5,1100,-9,03,-,
307,2024.09.06,307,EPBot1,EPBot3,EPBot2,EPBot4,4H S +2,480,0.00%,6H NS,980,-11,03,-,
308,2024.09.06,308,EPBot1,EPBot3,EPBot2,EPBot4,3NX W -5,1400,0.00%,3H NS,140,15,18,-,
309,2024.09.06,309,EPBot1,EPBot3,EPBot2,EPBot4,4H N -2,-200,0.00%,2S EW,-110,-3,06,-,
310,2024.09.06,310,EPBot1,EPBot3,EPBot2,EPBot4,3H S =,140,0.00%,2H NS+1,140,0,00,-,
311,2024.09.06,311,EPBot1,EPBot3,EPBot2,EPBot4,5S S +2,710,0.00%,7N NS,2220,-17,04,-,
312,2024.09.06,312,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,6HX EW-2,300,4,19,-,
313,2024.09.06,313,EPBot1,EPBot3,EPBot2,EPBot4,4S S +2,480,0.00%,6S NS,980,-11,03,-,
314,2024.09.06,314,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-100,0.00%,3N NS,600,-12,06,-,
315,2024.09.06,315,EPBot1,EPBot3,EPBot2,EPBot4,3S S -1,-50,0.00%,4SX NS-2,-300,6,13,-,
316,2024.09.06,316,EPBot1,EPBot3,EPBot2,EPBot4,5S N -1,-100,0.00%,4S NS,620,-12,06,-,
317,2024.09.06,317,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,4DX EW-1,200,9,19,-,
318,2024.09.06,318,EPBot1,EPBot3,EPBot2,EPBot4,5S N =,450,0.00%,6N S,990,-11,03,-,
319,2024.09.06,319,EPBot1,EPBot3,EPBot2,EPBot4,4S N =,620,0.00%,4S S+1,650,-1,09,-,
320,2024.09.06,320,EPBot1,EPBot3,EPBot2,EPBot4,3S N =,140,0.00%,2S NS+1,140,0,00,-,
321,2024.09.06,321,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,3N NS+2,460,0,05,-,
322,2024.09.06,322,EPBot1,EPBot3,EPBot2,EPBot4,2H S +2,170,0.00%,4H NS,620,-10,02,-,
323,2024.09.06,323,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,450,0.00%,4H NS+1,450,0,00,-,
324,2024.09.06,324,EPBot1,EPBot3,EPBot2,EPBot4,3H E -2,200,0.00%,4S NS,620,-9,02,-,
325,2024.09.06,325,EPBot1,EPBot3,EPBot2,EPBot4,3H N +1,170,0.00%,5CX EW-3,500,-8,02,-,
326,2024.09.06,326,EPBot1,EPBot3,EPBot2,EPBot4,2H S +1,140,0.00%,2H NS+1,140,0,00,-,
327,2024.09.06,327,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-100,0.00%,3S EW,-140,1,21,-,
328,2024.09.06,328,EPBot1,EPBot3,EPBot2,EPBot4,3S S +2,200,0.00%,5N NS,460,-6,02,-,
329,2024.09.06,329,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,3N NS+2,460,0,05,-,
330,2024.09.06,330,EPBot1,EPBot3,EPBot2,EPBot4,4S N =,620,0.00%,4S NS,620,0,00,-,
331,2024.09.06,331,EPBot1,EPBot3,EPBot2,EPBot4,2H S +2,170,0.00%,4H NS,420,-6,02,-,
332,2024.09.06,332,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,650,0.00%,3N NS+2,660,0,05,-,
333,2024.09.06,333,EPBot1,EPBot3,EPBot2,EPBot4,5S S =,650,0.00%,4S NS+1,650,0,00,-,
334,2024.09.06,334,EPBot1,EPBot3,EPBot2,EPBot4,5H E -1,50,0.00%,4H EW,-420,10,17,-,
335,2024.09.06,335,EPBot1,EPBot3,EPBot2,EPBot4,4H N =,620,0.00%,4H NS,620,0,00,-,
336,2024.09.06,336,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,450,0.00%,4S NS+1,450,0,00,-,
337,2024.09.06,337,EPBot1,EPBot3,EPBot2,EPBot4,6S S =,980,0.00%,6N NS,990,0,05,-,
338,2024.09.06,338,EPBot1,EPBot3,EPBot2,EPBot4,4H S +2,680,0.00%,6N NS,1440,-13,03,-,
339,2024.09.06,339,EPBot1,EPBot3,EPBot2,EPBot4,4H N =,420,0.00%,4H NS,420,0,00,-,
340,2024.09.06,340,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,650,0.00%,4H NS+1,650,0,00,-,
341,2024.09.06,341,EPBot1,EPBot3,EPBot2,EPBot4,4H N +2,680,0.00%,6SX EW-6,1400,-12,03,-,
342,2024.09.06,342,EPBot1,EPBot3,EPBot2,EPBot4,3H N +1,170,0.00%,4H NS,420,-6,02,-,
343,2024.09.06,343,EPBot1,EPBot3,EPBot2,EPBot4,3S N -1,-100,0.00%,2S N,110,-5,06,-,
344,2024.09.06,344,EPBot1,EPBot3,EPBot2,EPBot4,6H N +1,1010,0.00%,7N NS,1520,-11,04,-,
345,2024.09.06,345,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,4H NS+1,450,0,00,-,
346,2024.09.06,346,EPBot1,EPBot3,EPBot2,EPBot4,4H N +2,680,0.00%,7CX EW-5,1400,-12,03,-,
347,2024.09.06,347,EPBot1,EPBot3,EPBot2,EPBot4,5H N +1,480,0.00%,6N NS,990,-11,03,-,
348,2024.09.06,348,EPBot1,EPBot3,EPBot2,EPBot4,4H N =,620,0.00%,5HX NS-1,-200,13,13,-,
349,2024.09.06,349,EPBot1,EPBot3,EPBot2,EPBot4,3S S =,140,0.00%,1S NS+2,140,0,00,-,
350,2024.09.06,350,EPBot1,EPBot3,EPBot2,EPBot4,3S N =,140,0.00%,3N NS,400,-6,02,-,
351,2024.09.06,351,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,4S NS+1,650,0,00,-,
352,2024.09.06,352,EPBot1,EPBot3,EPBot2,EPBot4,4S N -2,-100,0.00%,2S NS,110,-5,06,-,
353,2024.09.06,353,EPBot1,EPBot3,EPBot2,EPBot4,3S N +1,170,0.00%,4S NS,420,-6,02,-,
354,2024.09.06,354,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,650,0.00%,4H NS+1,650,0,00,-,
355,2024.09.06,355,EPBot1,EPBot3,EPBot2,EPBot4,3H N =,140,0.00%,3H NS,140,0,00,-,
356,2024.09.06,356,EPBot1,EPBot3,EPBot2,EPBot4,3H N +1,170,0.00%,4H NS,620,-10,02,-,
357,2024.09.06,357,EPBot1,EPBot3,EPBot2,EPBot4,3S N +1,170,0.00%,4S NS,620,-10,02,-,
358,2024.09.06,358,EPBot1,EPBot3,EPBot2,EPBot4,4S N +2,480,0.00%,6S NS,980,-11,03,-,
359,2024.09.06,359,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,4S NS,620,0,00,-,
360,2024.09.06,360,EPBot1,EPBot3,EPBot2,EPBot4,6S N =,980,0.00%,6N NS,990,0,05,-,
361,2024.09.06,361,EPBot1,EPBot3,EPBot2,EPBot4,4S N -1,-50,0.00%,2S NS+1,140,-5,06,-,
362,2024.09.06,362,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-100,0.00%,4DX EW-1,200,-7,06,-,
363,2024.09.06,363,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,450,0.00%,4H NS+1,450,0,00,-,
364,2024.09.06,364,EPBot1,EPBot3,EPBot2,EPBot4,4H N +2,680,0.00%,7CX EW-5,1100,-9,03,-,
365,2024.09.06,365,EPBot1,EPBot3,EPBot2,EPBot4,3H S -1,-100,0.00%,2S EW+1,-140,1,21,-,
366,2024.09.06,366,EPBot1,EPBot3,EPBot2,EPBot4,2H S +1,140,0.00%,3H NS,140,0,19,-,
367,2024.09.06,367,EPBot1,EPBot3,EPBot2,EPBot4,4H N +2,680,0.00%,6H NS,1430,-13,03,-,
368,2024.09.06,368,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,4H NS+1,450,0,00,-,
369,2024.09.06,369,EPBot1,EPBot3,EPBot2,EPBot4,6H N =,980,0.00%,6N NS,990,0,05,-,
370,2024.09.06,370,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,650,0.00%,4S NS+1,650,0,00,-,
371,2024.09.06,371,EPBot1,EPBot3,EPBot2,EPBot4,4H N =,420,0.00%,4H N,420,0,00,-,
372,2024.09.06,372,EPBot1,EPBot3,EPBot2,EPBot4,6H N =,1430,0.00%,6N NS,1440,0,05,-,
373,2024.09.06,373,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,650,0.00%,4H NS+1,650,0,00,-,
374,2024.09.06,374,EPBot1,EPBot3,EPBot2,EPBot4,3S N +1,170,0.00%,4S NS,420,-6,02,-,
375,2024.09.06,375,EPBot1,EPBot3,EPBot2,EPBot4,3S N +1,170,0.00%,4S NS,620,-10,02,-,
376,2024.09.06,376,EPBot1,EPBot3,EPBot2,EPBot4,3S N -1,-50,0.00%,3SX NS-1,-100,2,21,-,
377,2024.09.06,377,EPBot1,EPBot3,EPBot2,EPBot4,3S N -2,-100,0.00%,5H EW,-650,11,13,-,
378,2024.09.06,378,EPBot1,EPBot3,EPBot2,EPBot4,5H N -1,-100,0.00%,4H NS,620,-12,06,-,
379,2024.09.06,379,EPBot1,EPBot3,EPBot2,EPBot4,4H N =,420,0.00%,3N NS+1,430,0,05,-,
380,2024.09.06,380,EPBot1,EPBot3,EPBot2,EPBot4,4S N =,620,0.00%,4S NS,620,0,00,-,
381,2024.09.06,381,EPBot1,EPBot3,EPBot2,EPBot4,4H N -2,-200,0.00%,2N N,120,-8,06,-,
382,2024.09.06,382,EPBot1,EPBot3,EPBot2,EPBot4,3H N =,140,0.00%,4HX NS-1,-100,6,12,-,
383,2024.09.06,383,EPBot1,EPBot3,EPBot2,EPBot4,2S S +1,140,0.00%,2S NS+1,140,0,00,-,
384,2024.09.06,384,EPBot1,EPBot3,EPBot2,EPBot4,4S S +2,480,0.00%,6S NS,980,-11,03,-,
385,2024.09.06,385,EPBot1,EPBot3,EPBot2,EPBot4,3S S =,140,0.00%,4SX NS-1,-100,6,13,-,
386,2024.09.06,386,EPBot1,EPBot3,EPBot2,EPBot4,4H N =,620,0.00%,4SX W-3,500,3,19,-,
387,2024.09.06,387,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,450,0.00%,4S NS+1,450,0,00,-,
388,2024.09.06,388,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,650,0.00%,4H NS+1,650,0,00,-,
389,2024.09.06,389,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,4S NS+1,650,0,00,-,
390,2024.09.06,390,EPBot1,EPBot3,EPBot2,EPBot4,4H N -1,-50,0.00%,3N N,400,-10,06,-,
391,2024.09.06,391,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-100,0.00%,3S EW,-140,1,21,-,
392,2024.09.06,392,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,450,0.00%,4S NS+1,450,0,00,-,
393,2024.09.06,393,EPBot1,EPBot3,EPBot2,EPBot4,4S N +2,480,0.00%,6S N,980,-11,03,-,
394,2024.09.06,394,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+1,630,0,00,-,
395,2024.09.06,395,EPBot1,EPBot3,EPBot2,EPBot4,5S S +1,480,0.00%,6N NS,990,-11,03,-,
396,2024.09.06,396,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,4S NS+1,650,0,00,-,
397,2024.09.06,397,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,4SX EW-2,500,3,19,-,
398,2024.09.06,398,EPBot1,EPBot3,EPBot2,EPBot4,6H N =,980,0.00%,6N NS,990,0,05,-,
399,2024.09.06,399,EPBot1,EPBot3,EPBot2,EPBot4,4H N =,620,0.00%,4SX EW-2,300,8,19,-,
400,2024.09.06,400,EPBot1,EPBot3,EPBot2,EPBot4,2S S -1,-50,0.00%,3H EW,-140,3,12,-,
401,2024.09.06,401,EPBot1,EPBot3,EPBot2,EPBot4,4D E =,-130,0.00%,4D EW,-130,0,00,-,
402,2024.09.06,402,EPBot1,EPBot3,EPBot2,EPBot4,6H S -1,-100,0.00%,4H NS+1,650,-13,06,-,
403,2024.09.06,403,EPBot1,EPBot3,EPBot2,EPBot4,4S N =,420,0.00%,4S NS,420,0,00,-,
404,2024.09.06,404,EPBot1,EPBot3,EPBot2,EPBot4,4S E -1,100,0.00%,4HX NS-2,-500,12,17,-,
405,2024.09.06,405,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,650,0.00%,4S NS+1,650,0,00,-,
406,2024.09.06,406,EPBot1,EPBot3,EPBot2,EPBot4,6S N =,980,0.00%,6N NS,990,0,05,-,
407,2024.09.06,407,EPBot1,EPBot3,EPBot2,EPBot4,6H S -1,-100,0.00%,4H NS+1,650,-13,06,-,
408,2024.09.06,408,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,450,0.00%,4S NS+1,450,0,00,-,
409,2024.09.06,409,EPBot1,EPBot3,EPBot2,EPBot4,3H N -1,-50,0.00%,3S EW,-140,3,12,-,
410,2024.09.06,410,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,3N NS+1,630,0,05,-,
411,2024.09.06,411,EPBot1,EPBot3,EPBot2,EPBot4,4S S -1,-50,0.00%,2S NS+1,140,-5,06,-,
412,2024.09.06,412,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,650,0.00%,4H NS+1,650,0,00,-,
413,2024.09.06,413,EPBot1,EPBot3,EPBot2,EPBot4,4S N -1,-100,0.00%,4S S,620,-12,09,-,
414,2024.09.06,414,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,450,0.00%,4H NS+1,450,0,00,-,
415,2024.09.06,415,EPBot1,EPBot3,EPBot2,EPBot4,2S S +4,230,0.00%,7DX EW-6,1400,-15,03,-,
416,2024.09.06,416,EPBot1,EPBot3,EPBot2,EPBot4,3H S -1,-50,0.00%,5HX NS-3,-500,10,13,-,
417,2024.09.06,417,EPBot1,EPBot3,EPBot2,EPBot4,4S S +2,480,0.00%,6N S,990,-11,03,-,
418,2024.09.06,418,EPBot1,EPBot3,EPBot2,EPBot4,6N S -1,-100,0.00%,3N NS+2,660,-13,06,-,
419,2024.09.06,419,EPBot1,EPBot3,EPBot2,EPBot4,3S S +1,170,0.00%,4S NS,420,-6,02,-,
420,2024.09.06,420,EPBot1,EPBot3,EPBot2,EPBot4,3S N +1,170,0.00%,4S NS,620,-10,02,-,
421,2024.09.06,421,EPBot1,EPBot3,EPBot2,EPBot4,4H N =,620,0.00%,4SX EW-1,100,11,19,-,
422,2024.09.06,422,EPBot1,EPBot3,EPBot2,EPBot4,4S N =,420,0.00%,4S NS,420,0,00,-,
423,2024.09.06,423,EPBot1,EPBot3,EPBot2,EPBot4,4S S -1,-100,0.00%,2S NS+1,140,-6,06,-,
424,2024.09.06,424,EPBot1,EPBot3,EPBot2,EPBot4,4H N =,420,0.00%,3N NS+1,430,0,05,-,
425,2024.09.06,425,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,4S NS,420,0,00,-,
426,2024.09.06,426,EPBot1,EPBot3,EPBot2,EPBot4,2H S =,110,0.00%,2S EW,-110,6,12,-,
427,2024.09.06,427,EPBot1,EPBot3,EPBot2,EPBot4,3H N =,140,0.00%,2H NS+1,140,0,00,-,
428,2024.09.06,428,EPBot1,EPBot3,EPBot2,EPBot4,5H N =,650,0.00%,3N NS+2,660,0,05,-,
429,2024.09.06,429,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,650,0.00%,4S N+1,650,0,00,-,
430,2024.09.06,430,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,3N NS+2,460,0,05,-,
431,2024.09.06,431,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,650,0.00%,3N N+2,660,0,05,-,
432,2024.09.06,432,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,450,0.00%,3N S+2,460,0,05,-,
433,2024.09.06,433,EPBot1,EPBot3,EPBot2,EPBot4,4S N -2,-100,0.00%,3S S,140,-6,06,-,
434,2024.09.06,434,EPBot1,EPBot3,EPBot2,EPBot4,2S S -2,-200,0.00%,3N EW,-400,5,21,-,
435,2024.09.06,435,EPBot1,EPBot3,EPBot2,EPBot4,3S N +1,170,0.00%,4S NS,420,-6,02,-,
