#,Date,Board,North,South,East,West,**South** Result,**South** Score, IMPs  or MPs,Par Result, **South**  Par Score,Vs. Par,DD Bidding,DD Play,
203,2024.09.13,203,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,6C NS,920,-10,We missed small slam,-,
204,2024.09.13,204,EPBot1,EPBot3,EPBot2,EPBot4,6C S =,1370,0.00%,6SX EW-5,1100,7,They missed sacrifice,-,
205,2024.09.13,205,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,660,0.00%,3N NS+2,660,0,Par was bid,-,
206,2024.09.13,206,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,6C NS,920,-10,We missed small slam,-,
207,2024.09.13,207,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,660,0.00%,3N NS+2,660,0,Par was bid,-,
208,2024.09.13,208,EPBot1,EPBot3,EPBot2,EPBot4,3N N +3,490,0.00%,6N N,990,-11,We missed small slam,-,
209,2024.09.13,209,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,3N S+2,460,0,Par was bid,-,
210,2024.09.13,210,EPBot1,EPBot3,EPBot2,EPBot4,3N N -1,-100,0.00%,5D NS,600,-12,We missed game,-,
211,2024.09.13,211,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,6D S,920,-10,We missed small slam,-,
212,2024.09.13,212,EPBot1,EPBot3,EPBot2,EPBot4,6N S -1,-100,0.00%,6S NS,1430,-17,We overbid - undoubled,-,
213,2024.09.13,213,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
214,2024.09.13,214,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
215,2024.09.13,215,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,4H NS+1,650,-2,We missed best contract,-,
216,2024.09.13,216,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,3N NS+2,460,0,Par was bid,-,
217,2024.09.13,217,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,6D NS,920,-10,We missed small slam,-,
218,2024.09.13,218,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N S+1,630,0,Par was bid,-,
219,2024.09.13,219,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,3N NS,400,0,Par was bid,-,
220,2024.09.13,220,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,690,0.00%,6N S,1440,-13,We missed small slam,-,
221,2024.09.13,221,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-100,0.00%,1H NS+2,140,-6,We missed partial,-,
222,2024.09.13,222,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
223,2024.09.13,223,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,4SX EW-3,500,3,They missed sacrifice,-,
224,2024.09.13,224,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,430,0.00%,3N N+1,430,0,Par was bid,-,
225,2024.09.13,225,EPBot1,EPBot3,EPBot2,EPBot4,3N N -1,-50,0.00%,4H NS,420,-10,We missed game,-,
226,2024.09.13,226,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
227,2024.09.13,227,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,430,0.00%,6D NS,920,-10,We missed small slam,-,
228,2024.09.13,228,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,660,0.00%,3N NS+2,660,0,Par was bid,-,
229,2024.09.13,229,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,660,0.00%,3N NS+2,660,0,Par was bid,-,
230,2024.09.13,230,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,3N NS,400,0,Par was bid,-,
231,2024.09.13,231,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,690,0.00%,6N NS,1440,-13,We missed small slam,-,
232,2024.09.13,232,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
233,2024.09.13,233,EPBot1,EPBot3,EPBot2,EPBot4,5C S =,400,0.00%,3N NS+1,430,-1,We missed best contract,-,
234,2024.09.13,234,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,4N S,630,0,They missed sacrifice,-,
235,2024.09.13,235,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,400,0.00%,4H NS,420,-1,We missed best contract,-,
236,2024.09.13,236,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,690,0.00%,6N NS,1440,-13,We missed small slam,-,
237,2024.09.13,237,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,3N NS,600,0,Par was bid,-,
238,2024.09.13,238,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-50,0.00%,2S NS+1,140,-5,We missed partial,-,
239,2024.09.13,239,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,3N NS,600,0,Par was bid,-,
240,2024.09.13,240,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,3N NS+2,460,0,Par was bid,-,
241,2024.09.13,241,EPBot1,EPBot3,EPBot2,EPBot4,6C S +1,940,0.00%,7N NS,1520,-11,We missed grand slam,-,
242,2024.09.13,242,EPBot1,EPBot3,EPBot2,EPBot4,6C S =,1370,0.00%,7H NS,2210,-13,We missed grand slam,-,
243,2024.09.13,243,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,4H NS+1,450,-1,We missed best contract,-,
244,2024.09.13,244,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,4H N,620,-1,We missed best contract,-,
245,2024.09.13,245,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N N+2,660,-1,We wrong-side contract,-,
246,2024.09.13,246,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
247,2024.09.13,247,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
248,2024.09.13,248,EPBot1,EPBot3,EPBot2,EPBot4,6C S +1,940,0.00%,7N NS,1520,-11,We missed grand slam,-,
249,2024.09.13,249,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,400,0.00%,3N NS,400,0,Par was bid,-,
250,2024.09.13,250,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,660,0.00%,3N NS+2,660,0,Par was bid,-,
251,2024.09.13,251,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,400,0.00%,3N NS,400,0,Par was bid,-,
252,2024.09.13,252,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,6C NS,1370,-13,We missed small slam,-,
253,2024.09.13,253,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,660,0.00%,3N NS+2,660,0,Par was bid,-,
254,2024.09.13,254,EPBot1,EPBot3,EPBot2,EPBot4,3N S +4,520,0.00%,7N NS,1520,-14,We missed grand slam,-,
255,2024.09.13,255,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,660,0.00%,3N NS+2,660,0,Par was bid,-,
256,2024.09.13,256,EPBot1,EPBot3,EPBot2,EPBot4,5C S =,400,0.00%,4H NS,420,-1,We missed best contract,-,
257,2024.09.13,257,EPBot1,EPBot3,EPBot2,EPBot4,6C S +1,940,0.00%,7C NS,1440,-11,We missed grand slam,-,
258,2024.09.13,258,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,600,0.00%,6C NS,1370,-13,We missed small slam,-,
259,2024.09.13,259,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,6H NS,980,-11,We missed small slam,-,
260,2024.09.13,260,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,4S NS+1,650,-1,We missed best contract,-,
261,2024.09.13,261,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,4H NS,620,-1,We missed best contract,-,
262,2024.09.13,262,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,430,0.00%,3N S+2,460,-1,We wrong-side contract,-,
263,2024.09.13,263,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,3N NS,600,0,Par was bid,-,
264,2024.09.13,264,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,460,0.00%,3N N+2,460,0,Par was bid,-,
265,2024.09.13,265,EPBot1,EPBot3,EPBot2,EPBot4,3N N +3,490,0.00%,7C NS,1440,-14,We missed grand slam,-,
266,2024.09.13,266,EPBot1,EPBot3,EPBot2,EPBot4,3N N +3,690,0.00%,7D NS,2140,-16,We missed grand slam,-,
267,2024.09.13,267,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,4H NS,420,-1,We missed best contract,-,
268,2024.09.13,268,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,6S NS,1430,-13,We missed small slam,-,
269,2024.09.13,269,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,660,0.00%,6N S,1440,-13,We missed small slam,-,
270,2024.09.13,270,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,460,0.00%,6D NS,920,-10,We missed small slam,-,
271,2024.09.13,271,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,660,0.00%,6S NS,1430,-13,We missed small slam,-,
272,2024.09.13,272,EPBot1,EPBot3,EPBot2,EPBot4,3N N -2,-100,0.00%,1S NS+1,110,-5,We overbid - undoubled,-,
273,2024.09.13,273,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,490,0.00%,6N NS,990,-11,We missed small slam,-,
274,2024.09.13,274,EPBot1,EPBot3,EPBot2,EPBot4,3N N +4,720,0.00%,7N NS,2220,-17,We missed grand slam,-,
275,2024.09.13,275,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,6D NS,920,-11,We missed small slam,-,
276,2024.09.13,276,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,690,0.00%,7S NS,2210,-17,We missed grand slam,-,
277,2024.09.13,277,EPBot1,EPBot3,EPBot2,EPBot4,6D N -1,-100,0.00%,3N NS,600,-12,We overbid - undoubled,-,
278,2024.09.13,278,EPBot1,EPBot3,EPBot2,EPBot4,5C S =,400,0.00%,3N N+2,460,-2,We missed best contract,-,
279,2024.09.13,279,EPBot1,EPBot3,EPBot2,EPBot4,3N N +3,690,0.00%,6N N,1440,-13,We missed small slam,-,
280,2024.09.13,280,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,4H NS+1,450,-2,We missed best contract,-,
281,2024.09.13,281,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,4H NS,420,-1,We missed best contract,-,
282,2024.09.13,282,EPBot1,EPBot3,EPBot2,EPBot4,3N N -1,-100,0.00%,1N NS+1,120,-6,We overbid - undoubled,-,
283,2024.09.13,283,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,3N NS,400,0,Par was bid,-,
284,2024.09.13,284,EPBot1,EPBot3,EPBot2,EPBot4,3N N -1,-100,0.00%,4S NS,620,-12,We missed game,-,
285,2024.09.13,285,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,690,0.00%,6N NS,1440,-13,We missed small slam,-,
286,2024.09.13,286,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-50,0.00%,6C N,920,-14,We missed small slam,-,
287,2024.09.13,287,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,600,0.00%,4H NS,620,-1,We missed best contract,-,
288,2024.09.13,288,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,3N NS,400,0,Par was bid,-,
289,2024.09.13,289,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,490,0.00%,6N NS,990,-11,We missed small slam,-,
290,2024.09.13,290,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-100,0.00%,4S NS,620,-12,We missed game,-,
291,2024.09.13,291,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
292,2024.09.13,292,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,3N NS,600,0,Par was bid,-,
293,2024.09.13,293,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,690,0.00%,6N NS,1440,-13,We missed small slam,-,
294,2024.09.13,294,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
295,2024.09.13,295,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
296,2024.09.13,296,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,490,0.00%,6N NS,990,-11,We missed small slam,-,
297,2024.09.13,297,EPBot1,EPBot3,EPBot2,EPBot4,6N S +1,1020,0.00%,7N NS,1520,-11,We missed grand slam,-,
298,2024.09.13,298,EPBot1,EPBot3,EPBot2,EPBot4,5C S +1,620,0.00%,6C S,1370,-13,We missed small slam,-,
299,2024.09.13,299,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
300,2024.09.13,300,EPBot1,EPBot3,EPBot2,EPBot4,3C S +3,170,0.00%,6N NS,1440,-15,We missed small slam,-,
301,2024.09.13,301,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-100,0.00%,4S NS,620,-12,We missed game,-,
302,2024.09.13,302,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,460,0.00%,6D N,920,-10,We missed small slam,-,
303,2024.09.13,303,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,690,0.00%,6N NS,1440,-13,We missed small slam,-,
304,2024.09.13,304,EPBot1,EPBot3,EPBot2,EPBot4,3N N +3,490,0.00%,6N NS,990,-11,We missed small slam,-,
305,2024.09.13,305,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,460,0.00%,3N NS+2,460,0,Par was bid,-,
306,2024.09.13,306,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,660,0.00%,3N NS+2,660,0,Par was bid,-,
307,2024.09.13,307,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
308,2024.09.13,308,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N S+1,630,0,Par was bid,-,
309,2024.09.13,309,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,690,0.00%,7H NS,2210,-17,We missed grand slam,-,
310,2024.09.13,310,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,6C S,920,-10,We missed small slam,-,
311,2024.09.13,311,EPBot1,EPBot3,EPBot2,EPBot4,3C S +1,130,0.00%,3N NS,600,-10,We missed game,-,
312,2024.09.13,312,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,6H NS,980,-11,We missed small slam,-,
313,2024.09.13,313,EPBot1,EPBot3,EPBot2,EPBot4,6C S +1,940,0.00%,7N NS,1520,-11,We missed grand slam,-,
314,2024.09.13,314,EPBot1,EPBot3,EPBot2,EPBot4,6C S =,1370,0.00%,6N NS,1440,-2,We missed best contract,-,
315,2024.09.13,315,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,490,0.00%,6N NS,990,-11,We missed small slam,-,
316,2024.09.13,316,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N N+2,660,-1,We wrong-side contract,-,
317,2024.09.13,317,EPBot1,EPBot3,EPBot2,EPBot4,3N N -1,-100,0.00%,1H NS+2,140,-6,We missed partial,-,
318,2024.09.13,318,EPBot1,EPBot3,EPBot2,EPBot4,3N N +3,490,0.00%,6N NS,990,-11,We missed small slam,-,
319,2024.09.13,319,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,690,0.00%,6N S,1440,-13,We missed small slam,-,
320,2024.09.13,320,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,4S NS+1,450,-2,We missed best contract,-,
321,2024.09.13,321,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,4S NS+1,450,-1,We missed best contract,-,
322,2024.09.13,322,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,660,0.00%,3N NS+2,660,0,Par was bid,-,
323,2024.09.13,323,EPBot1,EPBot3,EPBot2,EPBot4,6C S +1,940,0.00%,7N NS,1520,-11,We missed grand slam,-,
324,2024.09.13,324,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-100,0.00%,1N NS+1,120,-6,We overbid - undoubled,-,
325,2024.09.13,325,EPBot1,EPBot3,EPBot2,EPBot4,3N N -1,-100,0.00%,1D NS+3,130,-6,We missed partial,-,
326,2024.09.13,326,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,4S NS+1,450,-1,We missed best contract,-,
327,2024.09.13,327,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
328,2024.09.13,328,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,4S NS,420,-1,We missed best contract,-,
329,2024.09.13,329,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,490,0.00%,6N NS,990,-11,We missed small slam,-,
330,2024.09.13,330,EPBot1,EPBot3,EPBot2,EPBot4,3N N +3,690,0.00%,7H NS,2210,-17,We missed grand slam,-,
331,2024.09.13,331,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,4S NS+1,450,-1,We missed best contract,-,
332,2024.09.13,332,EPBot1,EPBot3,EPBot2,EPBot4,6N S =,1440,0.00%,6N NS,1440,0,Par was bid,-,
333,2024.09.13,333,EPBot1,EPBot3,EPBot2,EPBot4,3N N +3,690,0.00%,6N NS,1440,-13,We missed small slam,-,
334,2024.09.13,334,EPBot1,EPBot3,EPBot2,EPBot4,6C S +1,940,0.00%,7N NS,1520,-11,We missed grand slam,-,
335,2024.09.13,335,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,660,0.00%,4N NS+1,660,0,They missed sacrifice,-,
336,2024.09.13,336,EPBot1,EPBot3,EPBot2,EPBot4,3N N +3,490,0.00%,6N NS,990,-11,We missed small slam,-,
337,2024.09.13,337,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
338,2024.09.13,338,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
339,2024.09.13,339,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N S+1,430,0,Par was bid,-,
340,2024.09.13,340,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,4H NS+1,650,-1,We missed best contract,-,
341,2024.09.13,341,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,3N NS,600,0,Par was bid,-,
342,2024.09.13,342,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,4S NS+1,450,-1,We missed best contract,-,
343,2024.09.13,343,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,690,0.00%,6N NS,1440,-13,We missed small slam,-,
344,2024.09.13,344,EPBot1,EPBot3,EPBot2,EPBot4,6C S +1,940,0.00%,7N NS,1520,-11,We missed grand slam,-,
345,2024.09.13,345,EPBot1,EPBot3,EPBot2,EPBot4,6N N +1,1020,0.00%,7N NS,1520,-11,We missed grand slam,-,
346,2024.09.13,346,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-100,0.00%,6C NS,1370,-16,We missed small slam,-,
347,2024.09.13,347,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,4S NS+1,450,-1,We missed best contract,-,
348,2024.09.13,348,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,3N NS,600,0,Par was bid,-,
349,2024.09.13,349,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,7C NS,2140,-17,We missed grand slam,-,
350,2024.09.13,350,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
351,2024.09.13,351,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,660,0.00%,6D NS,1370,-12,We missed small slam,-,
352,2024.09.13,352,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,6D NS,920,-10,We missed small slam,-,
353,2024.09.13,353,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,3N NS,400,0,Par was bid,-,
354,2024.09.13,354,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,660,0.00%,3N NS+2,660,0,Par was bid,-,
355,2024.09.13,355,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,460,0.00%,3N NS+2,460,0,Par was bid,-,
356,2024.09.13,356,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,660,0.00%,3N NS+2,660,0,Par was bid,-,
357,2024.09.13,357,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,690,0.00%,6N NS,1440,-13,We missed small slam,-,
358,2024.09.13,358,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,490,0.00%,6N NS,990,-11,We missed small slam,-,
359,2024.09.13,359,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,4H NS,620,-1,We missed best contract,-,
360,2024.09.13,360,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
361,2024.09.13,361,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,6C NS,920,-11,We missed small slam,-,
362,2024.09.13,362,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,4S NS+1,650,-1,We missed best contract,-,
363,2024.09.13,363,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,6H NS,980,-11,We missed small slam,-,
364,2024.09.13,364,EPBot1,EPBot3,EPBot2,EPBot4,3N N +3,690,0.00%,6N NS,1440,-13,We missed small slam,-,
365,2024.09.13,365,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,600,0.00%,3N NS,600,0,Par was bid,-,
366,2024.09.13,366,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,490,0.00%,6N NS,990,-11,We missed small slam,-,
367,2024.09.13,367,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,4H NS,620,-1,We missed best contract,-,
368,2024.09.13,368,EPBot1,EPBot3,EPBot2,EPBot4,3N N -1,-50,0.00%,1C NS+3,130,-5,We missed partial,-,
369,2024.09.13,369,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
370,2024.09.13,370,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,690,0.00%,6N NS,1440,-13,We missed small slam,-,
371,2024.09.13,371,EPBot1,EPBot3,EPBot2,EPBot4,3N N +3,490,0.00%,6N N,990,-11,We missed small slam,-,
372,2024.09.13,372,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,660,0.00%,3N NS+2,660,0,Par was bid,-,
373,2024.09.13,373,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
374,2024.09.13,374,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,460,0.00%,3N NS+2,460,0,Par was bid,-,
375,2024.09.13,375,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,3N NS,600,0,Par was bid,-,
376,2024.09.13,376,EPBot1,EPBot3,EPBot2,EPBot4,6N S -1,-50,0.00%,6D NS,920,-14,We overbid - undoubled,-,
377,2024.09.13,377,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,3N S+2,460,0,Par was bid,-,
378,2024.09.13,378,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,600,0.00%,3N NS,600,0,Par was bid,-,
379,2024.09.13,379,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,490,0.00%,6N NS,990,-11,We missed small slam,-,
380,2024.09.13,380,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,660,0.00%,3N S+2,660,0,Par was bid,-,
381,2024.09.13,381,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
382,2024.09.13,382,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
383,2024.09.13,383,EPBot1,EPBot3,EPBot2,EPBot4,6C S +1,1390,0.00%,7N NS,2220,-13,We missed grand slam,-,
384,2024.09.13,384,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
385,2024.09.13,385,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N S+1,430,0,Par was bid,-,
386,2024.09.13,386,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-100,0.00%,4S NS,620,-12,We missed game,-,
387,2024.09.13,387,EPBot1,EPBot3,EPBot2,EPBot4,5D N +1,420,0.00%,6D NS,920,-11,We missed small slam,-,
388,2024.09.13,388,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-100,0.00%,1N NS+1,120,-6,We overbid - undoubled,-,
389,2024.09.13,389,EPBot1,EPBot3,EPBot2,EPBot4,6N S +1,1470,0.00%,7N NS,2220,-13,We missed grand slam,-,
390,2024.09.13,390,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,3N NS+2,460,0,Par was bid,-,
391,2024.09.13,391,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
392,2024.09.13,392,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,3N NS+2,460,0,Par was bid,-,
393,2024.09.13,393,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,490,0.00%,6N NS,990,-11,We missed small slam,-,
394,2024.09.13,394,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,6D NS,1370,-12,We missed small slam,-,
395,2024.09.13,395,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,460,0.00%,6C NS,920,-10,We missed small slam,-,
396,2024.09.13,396,EPBot1,EPBot3,EPBot2,EPBot4,3N S +4,720,0.00%,7N NS,2220,-17,We missed grand slam,-,
397,2024.09.13,397,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,6C N,1370,-12,We missed small slam,-,
398,2024.09.13,398,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,400,0.00%,3N NS,400,0,Par was bid,-,
399,2024.09.13,399,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,690,0.00%,6N NS,1440,-13,We missed small slam,-,
400,2024.09.13,400,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,4S NS,420,-1,We missed best contract,-,
401,2024.09.13,401,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,3N NS,400,0,Par was bid,-,
402,2024.09.13,402,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
403,2024.09.13,403,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,490,0.00%,7C NS,1440,-14,We missed grand slam,-,
404,2024.09.13,404,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,4H NS+1,650,-1,We missed best contract,-,
405,2024.09.13,405,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
