ID,Date,Board,North,South,East,West,Result,Score,IMPs,OptimumResult,ParScore,VsPar,DDBidding,DDPlay
194,2024.08.11,194,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",650,0.00%,"5S NS",650,0,"They missed sacrifice",-11
195,2024.08.11,195,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",420,0.00%,"3H NS",140,7,"We overbid - undoubled",-9
196,2024.08.11,196,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",450,0.00%,"2S NS+1",140,7,"We overbid - undoubled",-9
197,2024.08.11,197,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",620,0.00%,"4CX EW-1",100,11,"We overbid - undoubled",-9
198,2024.08.11,198,EPBot1,EPBot3,EPBot2,EPBot4,"7HX S -13",-100,0.00%,"7N NS",1520,-17,"They doubled making contract",-13
199,2024.08.11,199,EPBot1,EPBot3,EPBot2,EPBot4,"4H E -10",100,0.00%,"3SX NS-1",-100,5,"They overbid - undoubled",+9
200,2024.08.11,200,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",450,0.00%,"6D NS",920,-10,"We missed small slam",-11
201,2024.08.11,201,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",450,0.00%,"4H S",420,1,"Par was bid",-10
202,2024.08.11,202,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",420,0.00%,"4S NS",420,0,"Par was bid",-10
203,2024.08.11,203,EPBot1,EPBot3,EPBot2,EPBot4,"1N S -7",120,0.00%,"3CX EW-1",100,1,"We missed best contract",-7
204,2024.08.11,204,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",650,0.00%,"4S NS+1",650,0,"Par was bid",-11
205,2024.08.11,205,EPBot1,EPBot3,EPBot2,EPBot4,"5CX W -11",500,0.00%,"7CX EW-6",1400,-14,"We missed small slam",+7
206,2024.08.11,206,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",480,0.00%,"6H NS",980,-11,"We missed small slam",-12
207,2024.08.11,207,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",620,0.00%,"5H N",650,-1,"We wrong-side contract",-10
208,2024.08.11,208,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",450,0.00%,"3N NS+2",460,0,"We missed best contract",-11
209,2024.08.11,209,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",480,0.00%,"6H NS",980,-11,"We missed small slam",-12
210,2024.08.11,210,EPBot1,EPBot3,EPBot2,EPBot4,"1N S -7",120,0.00%,"3D EW",-110,6,"They missed partial",-7
211,2024.08.11,211,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",450,0.00%,"4H NS+1",450,0,"Par was bid",-11
212,2024.08.11,212,EPBot1,EPBot3,EPBot2,EPBot4,"3H S -9",170,0.00%,"2H NS+1",140,1,"Par was bid",-9
213,2024.08.11,213,EPBot1,EPBot3,EPBot2,EPBot4,"3H S -9",140,0.00%,"4H NS",620,-10,"We missed game",-10
214,2024.08.11,214,EPBot1,EPBot3,EPBot2,EPBot4,"3H S -9",170,0.00%,"2H NS+1",140,1,"Par was bid",-9
215,2024.08.11,215,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",420,0.00%,"4H NS",420,0,"Par was bid",-10
216,2024.08.11,216,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",-50,0.00%,"4H NS",420,-10,"Par was bid",-10
217,2024.08.11,217,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",450,0.00%,"6N NS",990,-11,"We missed small slam",-12
218,2024.08.11,218,EPBot1,EPBot3,EPBot2,EPBot4,"2H S -8",140,0.00%,"2H NS+1",140,0,"Par was bid",-9
219,2024.08.11,219,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",420,0.00%,"4H NS",420,0,"Par was bid",-10
220,2024.08.11,220,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",620,0.00%,"4DX EW-3",500,3,"We overbid - undoubled",-9
221,2024.08.11,221,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",620,0.00%,"4H NS",620,0,"Par was bid",-10
222,2024.08.11,222,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",450,0.00%,"4H NS+1",450,0,"Par was bid",-11
223,2024.08.11,223,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",620,0.00%,"4S EW+1",-450,14,"They missed double",-8
224,2024.08.11,224,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",450,0.00%,"6H NS",980,-11,"We missed small slam",-12
225,2024.08.11,225,EPBot1,EPBot3,EPBot2,EPBot4,"5CX W -11",500,0.00%,"5CX EW-2",300,5,"Par was bid",+9
226,2024.08.11,226,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",650,0.00%,"4N NS",630,1,"We missed best contract",-10
227,2024.08.11,227,EPBot1,EPBot3,EPBot2,EPBot4,"5D W -11",100,0.00%,"4HX NS-1",-100,5,"They overbid - undoubled",+10
228,2024.08.11,228,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",450,0.00%,"4S NS",420,1,"Par was bid",-10
229,2024.08.11,229,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",650,0.00%,"7CX EW-6",1400,-13,"We missed small slam",-12
230,2024.08.11,230,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",450,0.00%,"2H N+1",140,7,"We overbid - undoubled",-9
231,2024.08.11,231,EPBot1,EPBot3,EPBot2,EPBot4,"6H S -12",980,0.00%,"7N NS",1520,-11,"We missed grand slam",-13
232,2024.08.11,232,EPBot1,EPBot3,EPBot2,EPBot4,"3D W -9",-110,0.00%,"7CX EW-4",800,-14,"We missed small slam",+7
233,2024.08.11,233,EPBot1,EPBot3,EPBot2,EPBot4,"3S S -9",170,0.00%,"4S NS+1",450,-7,"We missed game",-11
234,2024.08.11,234,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",420,0.00%,"4H NS",420,0,"Par was bid",-10
235,2024.08.11,235,EPBot1,EPBot3,EPBot2,EPBot4,"4CX W -10",100,0.00%,"5S NS",450,-8,"We missed game",+9
236,2024.08.11,236,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",680,0.00%,"6SX EW-1",100,11,"They missed game",-12
237,2024.08.11,237,EPBot1,EPBot3,EPBot2,EPBot4,"1N S -7",120,0.00%,"4C NS",130,0,"We missed best contract",-8
238,2024.08.11,238,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",420,0.00%,"4N NS",430,0,"We missed best contract",-10
239,2024.08.11,239,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",620,0.00%,"4S NS+1",650,-1,"Par was bid",-11
240,2024.08.11,240,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",450,0.00%,"4S NS+1",450,0,"Par was bid",-11
241,2024.08.11,241,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",420,0.00%,"4S NS",420,0,"Par was bid",-10
242,2024.08.11,242,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",620,0.00%,"5CX EW-3",500,3,"They missed sacrifice",-10
243,2024.08.11,243,EPBot1,EPBot3,EPBot2,EPBot4,"2S S -8",140,0.00%,"4S NS",420,-7,"We missed game",-10
244,2024.08.11,244,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",420,0.00%,"2S NS+1",140,7,"We overbid - undoubled",-9
245,2024.08.11,245,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",650,0.00%,"5DX EW-3",500,4,"They missed sacrifice",-10
246,2024.08.11,246,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",450,0.00%,"4H NS",420,1,"Par was bid",-10
247,2024.08.11,247,EPBot1,EPBot3,EPBot2,EPBot4,"3S S -9",200,0.00%,"2S NS+1",140,2,"Par was bid",-9
248,2024.08.11,248,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",-50,0.00%,"3H S",140,-5,"We overbid - undoubled",-9
249,2024.08.11,249,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",420,0.00%,"3N NS+2",460,-1,"We missed best contract",-11
250,2024.08.11,250,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",450,0.00%,"4H NS+1",450,0,"Par was bid",-11
251,2024.08.11,251,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",450,0.00%,"3N NS+2",460,0,"We missed best contract",-11
252,2024.08.11,252,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",620,0.00%,"4DX EW-1",100,11,"We overbid - undoubled",-9
253,2024.08.11,253,EPBot1,EPBot3,EPBot2,EPBot4,"3H S -9",170,0.00%,"4DX E-1",100,2,"They missed sacrifice",-9
254,2024.08.11,254,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",420,0.00%,"3N NS+1",430,0,"We missed best contract",-10
255,2024.08.11,255,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",680,0.00%,"6S NS",1430,-13,"We missed small slam",-12
256,2024.08.11,256,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",420,0.00%,"4H NS",420,0,"Par was bid",-10
257,2024.08.11,257,EPBot1,EPBot3,EPBot2,EPBot4,"5SX S -11",750,0.00%,"7DX EW-3",500,6,"They doubled making contract",-12
258,2024.08.11,258,EPBot1,EPBot3,EPBot2,EPBot4,"5CX W -11",300,0.00%,"3C EW+1",-130,10,"They overbid - doubled",+10
259,2024.08.11,259,EPBot1,EPBot3,EPBot2,EPBot4,"3S S -9",140,0.00%,"1S NS+2",140,0,"Par was bid",-9
260,2024.08.11,260,EPBot1,EPBot3,EPBot2,EPBot4,"3H S -9",170,0.00%,"4H NS",420,-6,"We missed game",-10
261,2024.08.11,261,EPBot1,EPBot3,EPBot2,EPBot4,"5CX E -11",100,0.00%,"7CX EW-3",500,-9,"We missed small slam",+10
262,2024.08.11,262,EPBot1,EPBot3,EPBot2,EPBot4,"3SX S -9",630,0.00%,"3SX NS-1",-100,12,"Par was bid",-8
263,2024.08.11,263,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",420,0.00%,"2S NS+1",140,7,"We overbid - undoubled",-9
264,2024.08.11,264,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",450,0.00%,"4H NS+1",450,0,"Par was bid",-11
265,2024.08.11,265,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",450,0.00%,"4H NS+1",450,0,"Par was bid",-11
266,2024.08.11,266,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",450,0.00%,"4H NS+1",450,0,"Par was bid",-11
267,2024.08.11,267,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",420,0.00%,"3S NS",140,7,"We overbid - undoubled",-9
268,2024.08.11,268,EPBot1,EPBot3,EPBot2,EPBot4,"5S N -11",650,0.00%,"4H NS+1",650,0,"Par was bid",-11
269,2024.08.11,269,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",620,0.00%,"4H NS",620,0,"Par was bid",-10
270,2024.08.11,270,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",450,0.00%,"4S NS+1",450,0,"Par was bid",-11
271,2024.08.11,271,EPBot1,EPBot3,EPBot2,EPBot4,"3S S -9",170,0.00%,"4D EW",-130,7,"They missed partial",-9
272,2024.08.11,272,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",420,0.00%,"4H NS",420,0,"Par was bid",-10
273,2024.08.11,273,EPBot1,EPBot3,EPBot2,EPBot4,"3H S -9",200,0.00%,"4H NS+1",450,-6,"We missed game",-11
274,2024.08.11,274,EPBot1,EPBot3,EPBot2,EPBot4,"6H S -12",-100,0.00%,"6SX EW-4",800,-14,"They missed sacrifice",-12
275,2024.08.11,275,EPBot1,EPBot3,EPBot2,EPBot4,"3SX E -9",-730,0.00%,"4D NS",130,-13,"We doubled making contract",+9
276,2024.08.11,276,EPBot1,EPBot3,EPBot2,EPBot4,"4H W -10",100,0.00%,"5HX EW-1",200,-3,"We missed game",+10
277,2024.08.11,277,EPBot1,EPBot3,EPBot2,EPBot4,"3S S -9",170,0.00%,"4S NS",620,-10,"We missed game",-10
278,2024.08.11,278,EPBot1,EPBot3,EPBot2,EPBot4,"1S S -7",170,0.00%,"5CX W-1",200,-1,"We missed game",-10
279,2024.08.11,279,EPBot1,EPBot3,EPBot2,EPBot4,"4HX W -10",200,0.00%,"3S NS",140,2,"They overbid - doubled",+9
280,2024.08.11,280,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",450,0.00%,"4H NS+1",450,0,"Par was bid",-11
281,2024.08.11,281,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",420,0.00%,"3N S+2",460,-1,"We missed best contract",-11
282,2024.08.11,282,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",420,0.00%,"4S NS",420,0,"Par was bid",-10
283,2024.08.11,283,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",450,0.00%,"4H NS",420,1,"Par was bid",-10
284,2024.08.11,284,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",650,0.00%,"4H NS+1",650,0,"Par was bid",-11
285,2024.08.11,285,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",620,0.00%,"4SX EW-1",100,11,"They missed sacrifice",-10
286,2024.08.11,286,EPBot1,EPBot3,EPBot2,EPBot4,"3S S -9",170,0.00%,"4S NS+1",450,-7,"We missed game",-11
287,2024.08.11,287,EPBot1,EPBot3,EPBot2,EPBot4,"3H W -9",-140,0.00%,"5S N",650,-13,"We missed game",+8
288,2024.08.11,288,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",420,0.00%,"4H NS",420,0,"Par was bid",-10
289,2024.08.11,289,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",420,0.00%,"4S NS",420,0,"Par was bid",-10
290,2024.08.11,290,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",620,0.00%,"4S NS",620,0,"Par was bid",-10
291,2024.08.11,291,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",450,0.00%,"4H NS",420,1,"Par was bid",-10
292,2024.08.11,292,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",420,0.00%,"4S NS+1",450,-1,"Par was bid",-11
293,2024.08.11,293,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",650,0.00%,"4H NS",620,1,"Par was bid",-10
294,2024.08.11,294,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",450,0.00%,"4H NS+1",450,0,"Par was bid",-11
295,2024.08.11,295,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",420,0.00%,"2H NS",110,7,"We overbid - undoubled",-8
296,2024.08.11,296,EPBot1,EPBot3,EPBot2,EPBot4,"3N S -9",400,0.00%,"3N NS+1",430,-1,"Par was bid",-10
297,2024.08.11,297,EPBot1,EPBot3,EPBot2,EPBot4,"1N S -7",150,0.00%,"4H NS",420,-7,"We missed game",-8
298,2024.08.11,298,EPBot1,EPBot3,EPBot2,EPBot4,"3S N -9",170,0.00%,"4N NS+1",460,-7,"We missed game",-10
299,2024.08.11,299,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",450,0.00%,"4H NS+1",450,0,"Par was bid",-11
300,2024.08.11,300,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",680,0.00%,"6H NS",1430,-13,"We missed small slam",-12
301,2024.08.11,301,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",620,0.00%,"4H NS+1",650,-1,"Par was bid",-11
302,2024.08.11,302,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",450,0.00%,"5H N",450,0,"We missed best contract",-10
303,2024.08.11,303,EPBot1,EPBot3,EPBot2,EPBot4,"3N S -9",600,0.00%,"3D NS",110,10,"We overbid - undoubled",-7
304,2024.08.11,304,EPBot1,EPBot3,EPBot2,EPBot4,"4S N -10",420,0.00%,"4S NS+1",450,-1,"Par was bid",-11
305,2024.08.11,305,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",480,0.00%,"4H NS+1",450,1,"Par was bid",-11
306,2024.08.11,306,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",620,0.00%,"4DX EW-1",100,11,"We overbid - undoubled",-9
307,2024.08.11,307,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",480,0.00%,"4H NS+1",450,1,"Par was bid",-11
308,2024.08.11,308,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",450,0.00%,"4H NS+1",450,0,"Par was bid",-11
309,2024.08.11,309,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",620,0.00%,"3H NS",140,10,"We overbid - undoubled",-9
310,2024.08.11,310,EPBot1,EPBot3,EPBot2,EPBot4,"6D N -12",920,0.00%,"7HX EW-3",800,3,"They missed sacrifice",-12
311,2024.08.11,311,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",-50,0.00%,"4S NS",420,-10,"Par was bid",-10
312,2024.08.11,312,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",420,0.00%,"4H NS",420,0,"Par was bid",-10
313,2024.08.11,313,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",420,0.00%,"4S NS",420,0,"Par was bid",-10
314,2024.08.11,314,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",420,0.00%,"4S S",420,0,"Par was bid",-10
315,2024.08.11,315,EPBot1,EPBot3,EPBot2,EPBot4,"2S S -8",140,0.00%,"2S S",110,1,"Par was bid",-8
316,2024.08.11,316,EPBot1,EPBot3,EPBot2,EPBot4,"3H S -9",170,0.00%,"5H NS",650,-10,"We missed game",-11
317,2024.08.11,317,EPBot1,EPBot3,EPBot2,EPBot4,"4D E -10",50,0.00%,"5DX EW-2",300,-6,"We missed game",+9
318,2024.08.11,318,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",420,0.00%,"1S NS+2",140,7,"We overbid - undoubled",-9
319,2024.08.11,319,EPBot1,EPBot3,EPBot2,EPBot4,"3H S -9",170,0.00%,"4H NS",620,-10,"We missed game",-10
320,2024.08.11,320,EPBot1,EPBot3,EPBot2,EPBot4,"4SX E -10",500,0.00%,"6C NS",920,-9,"They overbid - doubled",+6
321,2024.08.11,321,EPBot1,EPBot3,EPBot2,EPBot4,"3H S -9",170,0.00%,"2SX EW-1",100,2,"We overbid - undoubled",-8
322,2024.08.11,322,EPBot1,EPBot3,EPBot2,EPBot4,"5CX W -11",300,0.00%,"5CX EW-3",500,-5,"Par was bid",+8
323,2024.08.11,323,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",450,0.00%,"5H NS",450,0,"They missed sacrifice",-11
324,2024.08.11,324,EPBot1,EPBot3,EPBot2,EPBot4,"3C W -9",-130,0.00%,"3H NS",140,-7,"We missed partial",+9
325,2024.08.11,325,EPBot1,EPBot3,EPBot2,EPBot4,"5S S -11",650,0.00%,"6HX EW-3",500,4,"We missed game",-10
326,2024.08.11,326,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",420,0.00%,"4HX NS-1",-100,11,"They missed double",-9
327,2024.08.11,327,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",-50,0.00%,"1H NS+2",140,-5,"We overbid - undoubled",-9
328,2024.08.11,328,EPBot1,EPBot3,EPBot2,EPBot4,"3H S -9",170,0.00%,"4H NS",420,-6,"We missed game",-10
329,2024.08.11,329,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",420,0.00%,"4N NS",430,0,"We missed best contract",-10
330,2024.08.11,330,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",450,0.00%,"4H NS+1",450,0,"Par was bid",-11
331,2024.08.11,331,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",420,0.00%,"4H NS+1",450,-1,"Par was bid",-11
332,2024.08.11,332,EPBot1,EPBot3,EPBot2,EPBot4,"3N S -9",630,0.00%,"4H NS",620,0,"We missed best contract",-9
333,2024.08.11,333,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",620,0.00%,"3N S+2",660,-1,"We missed best contract",-10
334,2024.08.11,334,EPBot1,EPBot3,EPBot2,EPBot4,"3H S -9",140,0.00%,"3H N",140,0,"We wrong-side contract",-8
335,2024.08.11,335,EPBot1,EPBot3,EPBot2,EPBot4,"3D W -9",-110,0.00%,"4D EW",-130,1,"We missed partial",+10
336,2024.08.11,336,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",450,0.00%,"4S NS+1",450,0,"Par was bid",-11
337,2024.08.11,337,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",420,0.00%,"4S NS",420,0,"Par was bid",-10
338,2024.08.11,338,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",620,0.00%,"5CX EW-2",300,8,"They missed sacrifice",-10
339,2024.08.11,339,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",420,0.00%,"4H NS",420,0,"Par was bid",-10
340,2024.08.11,340,EPBot1,EPBot3,EPBot2,EPBot4,"3S S -9",170,0.00%,"4H S",420,-6,"We missed game",-9
341,2024.08.11,341,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",-100,0.00%,"3SX EW-1",100,-5,"We overbid - undoubled",-9
342,2024.08.11,342,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",450,0.00%,"4S S+1",450,0,"Par was bid",-11
343,2024.08.11,343,EPBot1,EPBot3,EPBot2,EPBot4,"3S N -9",-200,0.00%,"4H NS",420,-12,"We missed game",-5
344,2024.08.11,344,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",480,0.00%,"6N NS",990,-11,"We missed small slam",-12
345,2024.08.11,345,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",420,0.00%,"4H NS",420,0,"Par was bid",-10
346,2024.08.11,346,EPBot1,EPBot3,EPBot2,EPBot4,"5H S -11",-50,0.00%,"3H NS",140,-5,"We overbid - undoubled",-9
347,2024.08.11,347,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",450,0.00%,"4S NS+1",450,0,"Par was bid",-11
348,2024.08.11,348,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",620,0.00%,"3H NS",140,10,"We overbid - undoubled",-9
349,2024.08.11,349,EPBot1,EPBot3,EPBot2,EPBot4,"3H S -9",200,0.00%,"4H NS+1",650,-10,"We missed game",-11
350,2024.08.11,350,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",450,0.00%,"4H NS+1",450,0,"Par was bid",-11
351,2024.08.11,351,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",620,0.00%,"4CX EW-3",500,3,"We overbid - undoubled",-9
352,2024.08.11,352,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",450,0.00%,"6S NS",980,-11,"We missed small slam",-12
353,2024.08.11,353,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",420,0.00%,"3H NS",140,7,"We overbid - undoubled",-9
354,2024.08.11,354,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",650,0.00%,"4H NS+1",650,0,"Par was bid",-11
355,2024.08.11,355,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",420,0.00%,"1H NS+1",110,7,"We overbid - undoubled",-8
356,2024.08.11,356,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",450,0.00%,"4S NS+1",450,0,"Par was bid",-11
357,2024.08.11,357,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",680,0.00%,"4S NS+1",650,1,"Par was bid",-11
358,2024.08.11,358,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",420,0.00%,"4S NS",420,0,"Par was bid",-10
359,2024.08.11,359,EPBot1,EPBot3,EPBot2,EPBot4,"2D E -8",200,0.00%,"3N NS",400,-5,"We missed double",+5
360,2024.08.11,360,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",450,0.00%,"5H NS",450,0,"They missed sacrifice",-11
361,2024.08.11,361,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",450,0.00%,"4S NS+1",450,0,"Par was bid",-11
362,2024.08.11,362,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",450,0.00%,"4S N+1",450,0,"We wrong-side contract",-10
363,2024.08.11,363,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",420,0.00%,"3S NS",140,7,"We overbid - undoubled",-9
364,2024.08.11,364,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",620,0.00%,"3N NS+2",660,-1,"We missed best contract",-11
365,2024.08.11,365,EPBot1,EPBot3,EPBot2,EPBot4,"6H S -12",-100,0.00%,"4H S+1",650,-13,"We overbid - undoubled",-11
366,2024.08.11,366,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",420,0.00%,"3SX EW-1",100,8,"We overbid - undoubled",-9
367,2024.08.11,367,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",620,0.00%,"5CX EW-2",300,8,"They missed sacrifice",-10
368,2024.08.11,368,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",420,0.00%,"2S NS+1",140,7,"We overbid - undoubled",-9
369,2024.08.11,369,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",420,0.00%,"4S NS+1",450,-1,"Par was bid",-11
370,2024.08.11,370,EPBot1,EPBot3,EPBot2,EPBot4,"3S S -9",200,0.00%,"4S NS",620,-9,"We missed game",-10
371,2024.08.11,371,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",420,0.00%,"4S NS",420,0,"Par was bid",-10
372,2024.08.11,372,EPBot1,EPBot3,EPBot2,EPBot4,"3D E -9",100,0.00%,"4H NS",420,-8,"We missed double",+6
373,2024.08.11,373,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",650,0.00%,"4HX EW-3",500,4,"We overbid - undoubled",-9
374,2024.08.11,374,EPBot1,EPBot3,EPBot2,EPBot4,"4S E -10",200,0.00%,"4NX S-2",-300,11,"We missed sacrifice",+10
375,2024.08.11,375,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",420,0.00%,"4H NS",420,0,"Par was bid",-10
376,2024.08.11,376,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",450,0.00%,"4D NS",130,8,"We overbid - undoubled",-9
377,2024.08.11,377,EPBot1,EPBot3,EPBot2,EPBot4,"3N S -9",-100,0.00%,"4H NS",420,-11,"We missed game",-7
378,2024.08.11,378,EPBot1,EPBot3,EPBot2,EPBot4,"3S S -9",170,0.00%,"4S NS",420,-6,"We missed game",-10
379,2024.08.11,379,EPBot1,EPBot3,EPBot2,EPBot4,"5C W -11",50,0.00%,"5S NS",450,-9,"We missed game",+9
380,2024.08.11,380,EPBot1,EPBot3,EPBot2,EPBot4,"3D S -9",110,0.00%,"4SX NS-1",-200,7,"They missed game",-9
381,2024.08.11,381,EPBot1,EPBot3,EPBot2,EPBot4,"4C E -10",-130,0.00%,"4CX EW-1",100,-6,"We missed double",+9
382,2024.08.11,382,EPBot1,EPBot3,EPBot2,EPBot4,"1S S -7",200,0.00%,"4S NS+1",450,-6,"We missed game",-11
383,2024.08.11,383,EPBot1,EPBot3,EPBot2,EPBot4,"6S S -12",1430,0.00%,"7S NS",2210,-13,"We missed grand slam",-13
384,2024.08.11,384,EPBot1,EPBot3,EPBot2,EPBot4,"2DX N -8",-300,0.00%,"4H NS",420,-12,"We missed game",-6
385,2024.08.11,385,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -10",450,0.00%,"4H NS+1",450,0,"Par was bid",-11
386,2024.08.11,386,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -10",620,0.00%,"4S NS",620,0,"Par was bid",-10
387,2024.08.11,387,EPBot1,EPBot3,EPBot2,EPBot4,"5HX E -11",200,0.00%,"2S NS+1",140,2,"They overbid - doubled",+7
