ID,Date,Board,North,South,East,West,Result,Score,IMPs,OptimumResult,ParScore,VsPar,DDBidding,DDPlay
194,2024.08.07,194,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",600,0.00%,"4D NS",130,10,"We missed partial",-7
195,2024.08.07,195,EPBot1,EPBot3,EPBot2,EPBot4,"3D N -9",-50,0.00%,"3N NS",400,-10,"We missed game",-8
196,2024.08.07,196,EPBot1,EPBot3,EPBot2,EPBot4,"4C S -10",130,0.00%,"5CX NS-1",-100,6,"They missed game",-10
197,2024.08.07,197,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",150,0.00%,"4CX W-3",500,-8,"We missed game",-8
198,2024.08.07,198,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-50,0.00%,"1N NS",90,-4,"We overbid - undoubled",-7
199,2024.08.07,199,EPBot1,EPBot3,EPBot2,EPBot4,"6N N -12",990,0.00%,"6N NS",990,0,"Par was bid",-12
200,2024.08.07,200,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",430,0.00%,"2D NS+2",130,7,"We missed partial",-8
201,2024.08.07,201,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",120,0.00%,"3N NS+1",430,-7,"We missed game",-10
202,2024.08.07,202,EPBot1,EPBot3,EPBot2,EPBot4,"3C E -9",500,0.00%,"3N N+1",430,2,"We missed double",+5
203,2024.08.07,203,EPBot1,EPBot3,EPBot2,EPBot4,"3D N -9",130,0.00%,"3D NS+1",130,0,"Par was bid",-10
204,2024.08.07,204,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-100,0.00%,"2S NS",110,-5,"We overbid - undoubled",-6
205,2024.08.07,205,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",630,0.00%,"6C NS",1370,-12,"We missed small slam",-8
206,2024.08.07,206,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",400,0.00%,"3N NS+1",430,-1,"Par was bid",-10
207,2024.08.07,207,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-100,0.00%,"4D N",130,-6,"They missed sacrifice",-9
208,2024.08.07,208,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",400,0.00%,"3N NS+1",430,-1,"Par was bid",-10
209,2024.08.07,209,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-50,0.00%,"1N NS",90,-4,"We overbid - undoubled",-7
210,2024.08.07,210,EPBot1,EPBot3,EPBot2,EPBot4,"2D E -8",-90,0.00%,"3DX W-1",100,-5,"We missed partial",+7
211,2024.08.07,211,EPBot1,EPBot3,EPBot2,EPBot4,"6C N -12",920,0.00%,"6N S",990,-2,"We missed best contract",-12
212,2024.08.07,212,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",130,0.00%,"3N NS",400,-7,"We missed game",-10
213,2024.08.07,213,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",600,0.00%,"3N NS",600,0,"Par was bid",-9
214,2024.08.07,214,EPBot1,EPBot3,EPBot2,EPBot4,"2H E -8",100,0.00%,"3N N",400,-7,"We missed game",+7
215,2024.08.07,215,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",430,0.00%,"6D NS",920,-10,"We missed small slam",-10
216,2024.08.07,216,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",460,0.00%,"7N NS",1520,-14,"We missed grand slam",-13
217,2024.08.07,217,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",460,0.00%,"6N S",990,-11,"We missed small slam",-11
218,2024.08.07,218,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",400,0.00%,"4HX EW-1",200,5,"They missed sacrifice",-9
219,2024.08.07,219,EPBot1,EPBot3,EPBot2,EPBot4,"2H E -8",100,0.00%,"2S NS+1",140,-1,"We missed partial",+7
220,2024.08.07,220,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",150,0.00%,"4H NS",620,-10,"We missed game",-8
221,2024.08.07,221,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",150,0.00%,"3N NS",600,-10,"We missed game",-9
222,2024.08.07,222,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",430,0.00%,"2N NS",120,7,"We overbid - undoubled",-8
223,2024.08.07,223,EPBot1,EPBot3,EPBot2,EPBot4,"6N N -12",1440,0.00%,"6N NS",1440,0,"Par was bid",-12
224,2024.08.07,224,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",150,0.00%,"3N NS",400,-6,"We missed game",-9
225,2024.08.07,225,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",430,0.00%,"3N NS",400,1,"Par was bid",-9
226,2024.08.07,226,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",630,0.00%,"3N NS",600,1,"Par was bid",-9
227,2024.08.07,227,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-100,0.00%,"4S NS",420,-11,"We missed game",-7
228,2024.08.07,228,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",400,0.00%,"1N NS",90,7,"We overbid - undoubled",-7
229,2024.08.07,229,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",600,0.00%,"2C N+1",110,10,"We overbid - undoubled",-7
230,2024.08.07,230,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",120,0.00%,"1H S+2",140,-1,"We missed best contract",-8
231,2024.08.07,231,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",400,0.00%,"3N S+1",430,-1,"We wrong-side contract",-9
232,2024.08.07,232,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",430,0.00%,"3N NS",400,1,"Par was bid",-9
233,2024.08.07,233,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",130,0.00%,"4S NS",420,-7,"We missed game",-10
234,2024.08.07,234,EPBot1,EPBot3,EPBot2,EPBot4,"4D S -10",130,0.00%,"3N NS+1",430,-7,"We missed game",-11
235,2024.08.07,235,EPBot1,EPBot3,EPBot2,EPBot4,"3NX N -9",-500,0.00%,"4C NS",130,-12,"We missed partial",-6
236,2024.08.07,236,EPBot1,EPBot3,EPBot2,EPBot4,"3D N -9",110,0.00%,"2N EW",-120,6,"They missed double",-8
237,2024.08.07,237,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",150,0.00%,"4DX EW-3",500,-8,"We missed game",-9
238,2024.08.07,238,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",130,0.00%,"3C NS",110,1,"Par was bid",-9
239,2024.08.07,239,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",130,0.00%,"4S NS",620,-10,"We missed game",-9
240,2024.08.07,240,EPBot1,EPBot3,EPBot2,EPBot4,"3D N -9",110,0.00%,"2D NS+1",110,0,"Par was bid",-9
241,2024.08.07,241,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",400,0.00%,"4S N",420,-1,"We missed best contract",-9
242,2024.08.07,242,EPBot1,EPBot3,EPBot2,EPBot4,"6N N -12",-100,0.00%,"6N S",1440,-17,"We wrong-side contract",-11
243,2024.08.07,243,EPBot1,EPBot3,EPBot2,EPBot4,"3D S -9",130,0.00%,"3S NS",140,0,"We missed best contract",-9
244,2024.08.07,244,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",-50,0.00%,"2N EW",-120,2,"They missed double",-7
245,2024.08.07,245,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",120,0.00%,"3D NS",110,0,"We missed best contract",-7
246,2024.08.07,246,EPBot1,EPBot3,EPBot2,EPBot4,"5D S -11",400,0.00%,"6S NS",980,-11,"We missed small slam",-12
247,2024.08.07,247,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",400,0.00%,"3N NS",400,0,"Par was bid",-9
248,2024.08.07,248,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",430,0.00%,"3N NS",400,1,"Par was bid",-9
249,2024.08.07,249,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",120,0.00%,"3N NS+1",430,-7,"We missed game",-10
250,2024.08.07,250,EPBot1,EPBot3,EPBot2,EPBot4,"6C S -12",-50,0.00%,"6D NS",920,-14,"We missed small slam",-11
251,2024.08.07,251,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",110,0.00%,"3SX NS-1",-100,5,"They missed partial",-9
252,2024.08.07,252,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-100,0.00%,"3N NS",600,-12,"Par was bid",-9
253,2024.08.07,253,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-100,0.00%,"5C NS",600,-12,"We missed game",-7
254,2024.08.07,254,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",130,0.00%,"4CX N-1",-100,6,"They missed partial",-9
255,2024.08.07,255,EPBot1,EPBot3,EPBot2,EPBot4,"6C N -12",-100,0.00%,"3N NS+2",660,-13,"We overbid - undoubled",-11
256,2024.08.07,256,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",150,0.00%,"3C NS+1",130,1,"Par was bid",-10
257,2024.08.07,257,EPBot1,EPBot3,EPBot2,EPBot4,"6C N -12",940,0.00%,"7N NS",1520,-11,"We missed grand slam",-13
258,2024.08.07,258,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",120,0.00%,"2S NS+1",140,-1,"We missed best contract",-8
259,2024.08.07,259,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",460,0.00%,"6N NS",990,-11,"We missed small slam",-12
260,2024.08.07,260,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",430,0.00%,"3N NS+2",460,-1,"Par was bid",-11
261,2024.08.07,261,EPBot1,EPBot3,EPBot2,EPBot4,"5C W -11",-400,0.00%,"3N EW+1",-430,1,"They missed best contract",+11
262,2024.08.07,262,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",400,0.00%,"1N NS+1",120,7,"We overbid - undoubled",-8
263,2024.08.07,263,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",150,0.00%,"1S NS+2",140,0,"We missed best contract",-8
264,2024.08.07,264,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",400,0.00%,"4CX EW-2",300,3,"They missed sacrifice",-9
265,2024.08.07,265,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",430,0.00%,"3N NS+1",430,0,"Par was bid",-10
266,2024.08.07,266,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-50,0.00%,"2D NS+2",130,-5,"We missed partial",-8
267,2024.08.07,267,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",130,0.00%,"3DX EW-1",100,1,"They missed sacrifice",-9
268,2024.08.07,268,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",130,0.00%,"4C NS",130,0,"They missed sacrifice",-10
269,2024.08.07,269,EPBot1,EPBot3,EPBot2,EPBot4,"6C S -12",1370,0.00%,"7SX EW-8",2000,-12,"We missed grand slam",-13
270,2024.08.07,270,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",400,0.00%,"4S NS",420,-1,"We missed best contract",-9
271,2024.08.07,271,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",630,0.00%,"3N NS+2",660,-1,"Par was bid",-11
272,2024.08.07,272,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",110,0.00%,"2C NS",90,1,"We overbid - undoubled",-8
273,2024.08.07,273,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",130,0.00%,"3H NS",140,0,"We missed best contract",-9
274,2024.08.07,274,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",630,0.00%,"3N NS+1",630,0,"Par was bid",-10
275,2024.08.07,275,EPBot1,EPBot3,EPBot2,EPBot4,"7N N -13",1520,0.00%,"7N NS",1520,0,"Par was bid",-13
276,2024.08.07,276,EPBot1,EPBot3,EPBot2,EPBot4,"4D S -10",-50,0.00%,"3D NS",110,-4,"We overbid - undoubled",-9
277,2024.08.07,277,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",630,0.00%,"3N NS+1",630,0,"Par was bid",-10
278,2024.08.07,278,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",430,0.00%,"3N NS+2",460,-1,"Par was bid",-11
279,2024.08.07,279,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-50,0.00%,"1H NS+2",140,-5,"We overbid - undoubled",-8
280,2024.08.07,280,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",430,0.00%,"3N NS+1",430,0,"Par was bid",-10
281,2024.08.07,281,EPBot1,EPBot3,EPBot2,EPBot4,"6N N -12",990,0.00%,"7N NS",1520,-11,"We missed grand slam",-13
282,2024.08.07,282,EPBot1,EPBot3,EPBot2,EPBot4,"6D N -12",920,0.00%,"7N NS",1520,-12,"We missed grand slam",-13
283,2024.08.07,283,EPBot1,EPBot3,EPBot2,EPBot4,"3D N -9",-50,0.00%,"4H EW+1",-450,9,"They missed game",-7
284,2024.08.07,284,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",660,0.00%,"4S NS+1",650,0,"We missed best contract",-10
285,2024.08.07,285,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-100,0.00%,"1C NS+1",90,-5,"We overbid - undoubled",-7
286,2024.08.07,286,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",430,0.00%,"3C NS+1",130,7,"We missed partial",-8
287,2024.08.07,287,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",630,0.00%,"3N NS+1",630,0,"Par was bid",-10
288,2024.08.07,288,EPBot1,EPBot3,EPBot2,EPBot4,"2H E -8",-110,0.00%,"2S NS",110,-6,"We missed partial",+8
289,2024.08.07,289,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",120,0.00%,"2S N+1",140,-1,"We missed best contract",-8
290,2024.08.07,290,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",120,0.00%,"1S NS+2",140,-1,"We missed best contract",-7
291,2024.08.07,291,EPBot1,EPBot3,EPBot2,EPBot4,"3D N -9",130,0.00%,"3N NS+1",430,-7,"We missed game",-11
292,2024.08.07,292,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",120,0.00%,"3N NS",400,-7,"We missed game",-9
293,2024.08.07,293,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-200,0.00%,"3D NS",110,-7,"We overbid - undoubled",-7
294,2024.08.07,294,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",430,0.00%,"1N NS+1",120,7,"We overbid - undoubled",-8
295,2024.08.07,295,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",120,0.00%,"3N NS",400,-7,"We missed game",-9
296,2024.08.07,296,EPBot1,EPBot3,EPBot2,EPBot4,"4C S -10",-50,0.00%,"4DX EW-2",300,-8,"We overbid - undoubled",-9
297,2024.08.07,297,EPBot1,EPBot3,EPBot2,EPBot4,"3C E -9",200,0.00%,"3N S+1",430,-6,"We missed double",+5
298,2024.08.07,298,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-50,0.00%,"1N NS+1",120,-5,"We overbid - undoubled",-8
299,2024.08.07,299,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",130,0.00%,"3HX EW-1",100,1,"They missed sacrifice",-9
300,2024.08.07,300,EPBot1,EPBot3,EPBot2,EPBot4,"3D N -9",110,0.00%,"3N EW",-400,11,"They missed double",-7
301,2024.08.07,301,EPBot1,EPBot3,EPBot2,EPBot4,"6N N -12",-100,0.00%,"4S NS+1",650,-13,"We overbid - undoubled",-9
302,2024.08.07,302,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",460,0.00%,"3N NS+2",460,0,"Par was bid",-11
303,2024.08.07,303,EPBot1,EPBot3,EPBot2,EPBot4,"4D N -10",130,0.00%,"3D NS+1",130,0,"Par was bid",-10
304,2024.08.07,304,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",400,0.00%,"4S NS",420,-1,"We missed best contract",-9
305,2024.08.07,305,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-50,0.00%,"3N NS",400,-10,"Par was bid",-9
306,2024.08.07,306,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",630,0.00%,"4S S",620,0,"We missed best contract",-9
307,2024.08.07,307,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",400,0.00%,"3N NS+1",430,-1,"Par was bid",-10
308,2024.08.07,308,EPBot1,EPBot3,EPBot2,EPBot4,"4C S -10",130,0.00%,"3N NS",400,-7,"We missed game",-11
309,2024.08.07,309,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-100,0.00%,"3N N",600,-12,"Par was bid",-9
310,2024.08.07,310,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",400,0.00%,"3N NS",400,0,"Par was bid",-9
311,2024.08.07,311,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",130,0.00%,"2S NS+1",140,0,"We missed best contract",-9
312,2024.08.07,312,EPBot1,EPBot3,EPBot2,EPBot4,"3D N -9",150,0.00%,"3N NS+1",430,-7,"We missed game",-11
313,2024.08.07,313,EPBot1,EPBot3,EPBot2,EPBot4,"2D E -8",-110,0.00%,"2C N+2",130,-6,"We missed double",+7
314,2024.08.07,314,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",400,0.00%,"3N NS",400,0,"Par was bid",-9
315,2024.08.07,315,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",180,0.00%,"6C NS",920,-12,"We missed small slam",-11
316,2024.08.07,316,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-100,0.00%,"5DX EW-3",500,-12,"We missed game",-7
317,2024.08.07,317,EPBot1,EPBot3,EPBot2,EPBot4,"3D N -9",110,0.00%,"2H EW+1",-140,6,"They missed double",-8
318,2024.08.07,318,EPBot1,EPBot3,EPBot2,EPBot4,"4N N -10",460,0.00%,"3N NS+2",460,0,"Par was bid",-11
319,2024.08.07,319,EPBot1,EPBot3,EPBot2,EPBot4,"6C S -12",1390,0.00%,"7N NS",2220,-13,"We missed grand slam",-13
320,2024.08.07,320,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",400,0.00%,"1S NS+2",140,6,"We overbid - undoubled",-8
321,2024.08.07,321,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",130,0.00%,"1N NS",90,1,"We overbid - undoubled",-8
322,2024.08.07,322,EPBot1,EPBot3,EPBot2,EPBot4,"6D N -12",1370,0.00%,"6D NS",1370,0,"Par was bid",-12
323,2024.08.07,323,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",400,0.00%,"3N N+1",430,-1,"Par was bid",-10
324,2024.08.07,324,EPBot1,EPBot3,EPBot2,EPBot4,"3C S -9",-50,0.00%,"2N EW",-120,2,"They missed double",-7
325,2024.08.07,325,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",630,0.00%,"4S NS",620,0,"We missed game",-8
326,2024.08.07,326,EPBot1,EPBot3,EPBot2,EPBot4,"3D W -9",-110,0.00%,"4CX N-1",-100,0,"We missed sacrifice",+9
327,2024.08.07,327,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-100,0.00%,"1N NS+1",120,-6,"We overbid - undoubled",-8
328,2024.08.07,328,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",430,0.00%,"3N NS+1",430,0,"Par was bid",-10
329,2024.08.07,329,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",400,0.00%,"1S S+2",140,6,"We overbid - undoubled",-8
330,2024.08.07,330,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",120,0.00%,"6C NS",920,-13,"We missed small slam",-10
331,2024.08.07,331,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",400,0.00%,"1H N+2",140,6,"We missed partial",-8
332,2024.08.07,332,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-100,0.00%,"1N NS+1",120,-6,"We overbid - undoubled",-8
333,2024.08.07,333,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",-400,0.00%,"5CX EW-3",500,-14,"We missed game",-5
334,2024.08.07,334,EPBot1,EPBot3,EPBot2,EPBot4,"3H E -9",50,0.00%,"4DX NS-1",-100,4,"They wrong-side contract",+8
335,2024.08.07,335,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",660,0.00%,"3N NS+2",660,0,"Par was bid",-11
336,2024.08.07,336,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",400,0.00%,"1H NS+2",140,6,"We overbid - undoubled",-8
337,2024.08.07,337,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",110,0.00%,"2S NS",110,0,"Par was bid",-9
338,2024.08.07,338,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",120,0.00%,"1N NS",90,1,"Par was bid",-7
339,2024.08.07,339,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",110,0.00%,"2C NS+1",110,0,"Par was bid",-9
340,2024.08.07,340,EPBot1,EPBot3,EPBot2,EPBot4,"5C S -11",400,0.00%,"4N N+1",460,-2,"We missed best contract",-11
341,2024.08.07,341,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-300,0.00%,"3HX EW-1",100,-9,"We overbid - undoubled",-5
342,2024.08.07,342,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-50,0.00%,"2H NS+1",140,-5,"We missed partial",-8
343,2024.08.07,343,EPBot1,EPBot3,EPBot2,EPBot4,"6N N -12",990,0.00%,"6N NS",990,0,"Par was bid",-12
344,2024.08.07,344,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-50,0.00%,"2N NS",120,-5,"We overbid - undoubled",-8
345,2024.08.07,345,EPBot1,EPBot3,EPBot2,EPBot4,"6N N -12",990,0.00%,"3N NS+2",460,11,"We overbid - undoubled",-11
346,2024.08.07,346,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",460,0.00%,"6C NS",920,-10,"We missed small slam",-10
347,2024.08.07,347,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",150,0.00%,"3N NS",400,-6,"We missed game",-9
348,2024.08.07,348,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",150,0.00%,"3D NS",110,1,"They missed partial",-8
349,2024.08.07,349,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",600,0.00%,"4S NS",620,-1,"We missed best contract",-9
350,2024.08.07,350,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",120,0.00%,"1S NS+2",140,-1,"We missed best contract",-7
351,2024.08.07,351,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",150,0.00%,"3N N",600,-10,"We missed game",-9
352,2024.08.07,352,EPBot1,EPBot3,EPBot2,EPBot4,"3D N -9",130,0.00%,"4H NS",420,-7,"We missed game",-11
353,2024.08.07,353,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-100,0.00%,"2S NS+1",140,-6,"We overbid - undoubled",-7
354,2024.08.07,354,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-100,0.00%,"5CX EW-2",300,-9,"We missed game",-7
355,2024.08.07,355,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-50,0.00%,"4S NS",420,-10,"We missed game",-7
356,2024.08.07,356,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",400,0.00%,"4S N",420,-1,"We missed game",-8
357,2024.08.07,357,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-100,0.00%,"2N NS",120,-6,"We overbid - undoubled",-8
358,2024.08.07,358,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",150,0.00%,"5C NS",400,-6,"We missed game",-11
359,2024.08.07,359,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",130,0.00%,"3N NS",400,-7,"We missed game",-9
360,2024.08.07,360,EPBot1,EPBot3,EPBot2,EPBot4,"4H W -10",-420,0.00%,"4H EW",-420,0,"Par was bid",+10
361,2024.08.07,361,EPBot1,EPBot3,EPBot2,EPBot4,"4C S -10",-50,0.00%,"2S NS",110,-4,"We overbid - undoubled",-9
362,2024.08.07,362,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",490,0.00%,"6N NS",990,-11,"We missed small slam",-12
363,2024.08.07,363,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",150,0.00%,"5SX EW-2",300,-4,"We missed game",-11
364,2024.08.07,364,EPBot1,EPBot3,EPBot2,EPBot4,"3D N -9",110,0.00%,"3H EW",-140,6,"They missed partial",-9
365,2024.08.07,365,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",130,0.00%,"3D EW+1",-130,6,"They missed double",-8
366,2024.08.07,366,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",430,0.00%,"1S NS+2",140,7,"We missed partial",-7
367,2024.08.07,367,EPBot1,EPBot3,EPBot2,EPBot4,"6N N -12",-100,0.00%,"6N NS",1440,-17,"Par was bid",-12
368,2024.08.07,368,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",490,0.00%,"3N NS+2",460,1,"Par was bid",-11
369,2024.08.07,369,EPBot1,EPBot3,EPBot2,EPBot4,"4HX S -10",-500,0.00%,"6D NS",920,-16,"We missed small slam",-8
370,2024.08.07,370,EPBot1,EPBot3,EPBot2,EPBot4,"4C S -10",130,0.00%,"2C NS+1",110,1,"We overbid - undoubled",-9
371,2024.08.07,371,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",120,0.00%,"3N NS",400,-7,"We missed game",-9
372,2024.08.07,372,EPBot1,EPBot3,EPBot2,EPBot4,"6CX S -12",1090,0.00%,"6N NS",990,3,"They doubled making contract",-12
373,2024.08.07,373,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",630,0.00%,"3N S+2",660,-1,"We wrong-side contract",-10
374,2024.08.07,374,EPBot1,EPBot3,EPBot2,EPBot4,"6N N -12",-50,0.00%,"7N N",1520,-17,"We missed grand slam",-13
375,2024.08.07,375,EPBot1,EPBot3,EPBot2,EPBot4,"3C S -9",150,0.00%,"4C NS",130,1,"They missed partial",-10
376,2024.08.07,376,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",150,0.00%,"3N NS",400,-6,"We missed game",-9
377,2024.08.07,377,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",130,0.00%,"6N N",990,-13,"We missed small slam",-12
378,2024.08.07,378,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-50,0.00%,"3N NS",400,-10,"Par was bid",-9
379,2024.08.07,379,EPBot1,EPBot3,EPBot2,EPBot4,"3C N -9",110,0.00%,"3CX NS-1",-100,5,"They missed double",-8
380,2024.08.07,380,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",120,0.00%,"2C NS+2",130,0,"We missed best contract",-8
381,2024.08.07,381,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",120,0.00%,"1N NS+1",120,0,"Par was bid",-8
382,2024.08.07,382,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",-50,0.00%,"5HX W-2",300,-8,"They missed sacrifice",-10
383,2024.08.07,383,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",630,0.00%,"4N NS+1",660,-1,"They missed sacrifice",-11
384,2024.08.07,384,EPBot1,EPBot3,EPBot2,EPBot4,"6N N -12",990,0.00%,"7N NS",1520,-11,"We missed grand slam",-13
385,2024.08.07,385,EPBot1,EPBot3,EPBot2,EPBot4,"3N N -9",400,0.00%,"3D NS+1",130,7,"We missed partial",-8
386,2024.08.07,386,EPBot1,EPBot3,EPBot2,EPBot4,"3D N -9",130,0.00%,"4N N",630,-11,"We missed game",-10
387,2024.08.07,387,EPBot1,EPBot3,EPBot2,EPBot4,"1N N -7",90,0.00%,"1N NS+1",120,-1,"Par was bid",-8
