ID,Date,Board,North,South,East,West,Result,Score,IMPs,OptimumResult,ParScore,VsPar,DDBidding,DDPlay
198,2024.07.21,198,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4H NS",420,1,"Par was bid",+1
199,2024.07.21,199,EPBot1,EPBot3,EPBot2,EPBot4,"2H N +1",140,0.00%,"1H NS+2",140,0,"Par was bid",-
200,2024.07.21,200,EPBot1,EPBot3,EPBot2,EPBot4,"3S N =",140,0.00%,"3SX NS-1",-100,6,"They missed double",+1
201,2024.07.21,201,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"4S NS+1",450,-1,"Par was bid",-1
202,2024.07.21,202,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
203,2024.07.21,203,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"4S NS",420,-6,"We missed game",-
204,2024.07.21,204,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"1H NS+2",140,1,"Par was bid",+1
205,2024.07.21,205,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",620,0.00%,"4H NS",620,0,"Par was bid",-
206,2024.07.21,206,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"2H NS+1",140,0,"Par was bid",-
207,2024.07.21,207,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
208,2024.07.21,208,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS",420,0,"Par was bid",-
209,2024.07.21,209,EPBot1,EPBot3,EPBot2,EPBot4,"4H N -1",-50,0.00%,"2H NS+1",140,-5,"We overbid - undoubled",-
210,2024.07.21,210,EPBot1,EPBot3,EPBot2,EPBot4,"2S N +2",170,0.00%,"4DX EW-1",100,2,"They missed partial",+1
211,2024.07.21,211,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"6N NS",990,-11,"We missed small slam",-1
212,2024.07.21,212,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"4S S",420,-6,"We missed game",+1
213,2024.07.21,213,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"4CX EW-3",500,-8,"We missed game",+1
214,2024.07.21,214,EPBot1,EPBot3,EPBot2,EPBot4,"3N N =",400,0.00%,"3N NS+1",430,-1,"Par was bid",-1
215,2024.07.21,215,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"4S NS",420,0,"Par was bid",-
216,2024.07.21,216,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS",420,0,"Par was bid",-
217,2024.07.21,217,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
218,2024.07.21,218,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"3N NS+2",460,0,"We missed best contract",-
219,2024.07.21,219,EPBot1,EPBot3,EPBot2,EPBot4,"4S S +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
220,2024.07.21,220,EPBot1,EPBot3,EPBot2,EPBot4,"4S S =",620,0.00%,"4S NS",620,0,"Par was bid",-
221,2024.07.21,221,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"1H NS+2",140,1,"Par was bid",+1
222,2024.07.21,222,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
223,2024.07.21,223,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",650,0.00%,"6H NS",1430,-13,"We missed small slam",-1
224,2024.07.21,224,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"3N NS+2",460,0,"We missed best contract",-
225,2024.07.21,225,EPBot1,EPBot3,EPBot2,EPBot4,"4S S +1",450,0.00%,"4S NS",420,1,"Par was bid",+1
226,2024.07.21,226,EPBot1,EPBot3,EPBot2,EPBot4,"4H S =",620,0.00%,"4H NS+1",650,-1,"Par was bid",-1
227,2024.07.21,227,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"2H NS+1",140,7,"We overbid - undoubled",+1
228,2024.07.21,228,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"1N NS+1",120,7,"We overbid - undoubled",+2
229,2024.07.21,229,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"4H N",620,-10,"We missed game",-1
230,2024.07.21,230,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS",420,0,"Par was bid",-
231,2024.07.21,231,EPBot1,EPBot3,EPBot2,EPBot4,"4H S =",420,0.00%,"3N S+1",430,0,"We missed best contract",-
232,2024.07.21,232,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"1S NS+2",140,1,"Par was bid",+1
233,2024.07.21,233,EPBot1,EPBot3,EPBot2,EPBot4,"5S N -1",-50,0.00%,"4S NS+1",450,-11,"Par was bid",-1
234,2024.07.21,234,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"1H NS+2",140,1,"Par was bid",+1
235,2024.07.21,235,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"4H NS",420,-7,"We missed game",-1
236,2024.07.21,236,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"4SX EW-3",500,-8,"We missed game",-1
237,2024.07.21,237,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",620,0.00%,"3N NS+1",630,0,"We missed best contract",-
238,2024.07.21,238,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
239,2024.07.21,239,EPBot1,EPBot3,EPBot2,EPBot4,"3S N =",140,0.00%,"4S NS",620,-10,"We missed game",-1
240,2024.07.21,240,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"3H N",140,0,"Par was bid",-
241,2024.07.21,241,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"2H N+1",140,7,"We overbid - undoubled",+1
242,2024.07.21,242,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"4SX EW-3",500,-8,"We missed game",-
243,2024.07.21,243,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"3N S+1",430,1,"We missed best contract",+1
244,2024.07.21,244,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"3N NS",400,1,"We overbid - undoubled",+1
245,2024.07.21,245,EPBot1,EPBot3,EPBot2,EPBot4,"4S S +1",650,0.00%,"4S NS+1",650,0,"Par was bid",-
246,2024.07.21,246,EPBot1,EPBot3,EPBot2,EPBot4,"4S N -1",-50,0.00%,"4S NS",420,-10,"Par was bid",-1
247,2024.07.21,247,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
248,2024.07.21,248,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4H NS",420,1,"Par was bid",+1
249,2024.07.21,249,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"4S N+1",450,-1,"Par was bid",-1
250,2024.07.21,250,EPBot1,EPBot3,EPBot2,EPBot4,"3S S +1",170,0.00%,"4H NS",420,-6,"We missed game",-
251,2024.07.21,251,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4SX EW-2",300,4,"They missed sacrifice",+1
252,2024.07.21,252,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
253,2024.07.21,253,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",620,0.00%,"3N S+1",630,0,"We missed best contract",-
254,2024.07.21,254,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
255,2024.07.21,255,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
256,2024.07.21,256,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"4H NS+1",450,-7,"We missed game",-1
257,2024.07.21,257,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"4S NS",420,0,"Par was bid",-
258,2024.07.21,258,EPBot1,EPBot3,EPBot2,EPBot4,"4S N -1",-100,0.00%,"1S NS+2",140,-6,"We overbid - undoubled",-
259,2024.07.21,259,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"4S NS",420,1,"Par was bid",+1
260,2024.07.21,260,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +2",480,0.00%,"6H NS",980,-11,"We missed small slam",-
261,2024.07.21,261,EPBot1,EPBot3,EPBot2,EPBot4,"5S N =",650,0.00%,"6H NS",1430,-13,"We missed small slam",-1
262,2024.07.21,262,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"6N NS",990,-11,"We missed small slam",-1
263,2024.07.21,263,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"1H NS+2",140,7,"We overbid - undoubled",+1
264,2024.07.21,264,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"4S N",420,0,"Par was bid",-
265,2024.07.21,265,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"2S NS+1",140,1,"Par was bid",+1
266,2024.07.21,266,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
267,2024.07.21,267,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"2H NS",110,7,"We overbid - undoubled",+2
268,2024.07.21,268,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"2N NS",120,2,"We overbid - undoubled",+2
269,2024.07.21,269,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"3N NS+1",630,-10,"We missed game",-1
270,2024.07.21,270,EPBot1,EPBot3,EPBot2,EPBot4,"3S N =",140,0.00%,"2H NS+1",140,0,"Par was bid",-
271,2024.07.21,271,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
272,2024.07.21,272,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS+1",450,-1,"Par was bid",-1
273,2024.07.21,273,EPBot1,EPBot3,EPBot2,EPBot4,"4S S +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
274,2024.07.21,274,EPBot1,EPBot3,EPBot2,EPBot4,"6H N -1",-100,0.00%,"3N NS+2",660,-13,"We overbid - undoubled",-
275,2024.07.21,275,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"4H NS",420,0,"Par was bid",-
276,2024.07.21,276,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"3N NS",400,-6,"We missed game",+1
277,2024.07.21,277,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",620,0.00%,"4S NS+1",650,-1,"Par was bid",-1
278,2024.07.21,278,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"2N NS",120,2,"We overbid - undoubled",+2
279,2024.07.21,279,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +2",480,0.00%,"4H NS+1",450,1,"Par was bid",+1
280,2024.07.21,280,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"4S NS",420,1,"Par was bid",+1
281,2024.07.21,281,EPBot1,EPBot3,EPBot2,EPBot4,"4H N -1",-50,0.00%,"3N NS",400,-10,"We overbid - undoubled",-
282,2024.07.21,282,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"3N N+2",460,0,"We missed best contract",-
283,2024.07.21,283,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS",420,0,"Par was bid",-
284,2024.07.21,284,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
285,2024.07.21,285,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"3S EW",-140,7,"They missed double",+1
286,2024.07.21,286,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"4H N",420,-6,"We missed game",-
287,2024.07.21,287,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",620,0.00%,"4H NS",620,0,"Par was bid",-
288,2024.07.21,288,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"3N NS+1",430,0,"We missed best contract",-
289,2024.07.21,289,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"3H NS",140,0,"Par was bid",-
290,2024.07.21,290,EPBot1,EPBot3,EPBot2,EPBot4,"3N N =",600,0.00%,"3N NS+1",630,-1,"Par was bid",-1
291,2024.07.21,291,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4S NS+1",450,0,"We missed best contract",+1
292,2024.07.21,292,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"2S NS+1",140,1,"Par was bid",+1
293,2024.07.21,293,EPBot1,EPBot3,EPBot2,EPBot4,"3S N =",140,0.00%,"4H NS",620,-10,"We missed game",-1
294,2024.07.21,294,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"3N NS+2",460,0,"We missed best contract",-
295,2024.07.21,295,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"1H NS+2",140,1,"Par was bid",+1
296,2024.07.21,296,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
297,2024.07.21,297,EPBot1,EPBot3,EPBot2,EPBot4,"4S S =",420,0.00%,"4S NS",420,0,"Par was bid",-
298,2024.07.21,298,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4SX EW-1",200,6,"They missed sacrifice",+1
299,2024.07.21,299,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"2H NS+1",140,7,"We overbid - undoubled",+2
300,2024.07.21,300,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
301,2024.07.21,301,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"2H S+1",140,0,"We wrong-side contract",+1
302,2024.07.21,302,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"1S NS+2",140,7,"We overbid - undoubled",+1
303,2024.07.21,303,EPBot1,EPBot3,EPBot2,EPBot4,"6H N -1",-100,0.00%,"4H NS+1",650,-13,"We overbid - undoubled",-
304,2024.07.21,304,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +2",480,0.00%,"6S S",980,-11,"We missed small slam",+1
305,2024.07.21,305,EPBot1,EPBot3,EPBot2,EPBot4,"3N N +2",460,0.00%,"3N NS+1",430,1,"Par was bid",+1
306,2024.07.21,306,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",620,0.00%,"4H NS+1",650,-1,"Par was bid",-1
307,2024.07.21,307,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS+1",450,-1,"Par was bid",-1
308,2024.07.21,308,EPBot1,EPBot3,EPBot2,EPBot4,"6H N -1",-50,0.00%,"6H NS",980,-14,"Par was bid",-1
309,2024.07.21,309,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"3H NS",140,1,"Par was bid",+1
310,2024.07.21,310,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"6N NS",990,-11,"We missed small slam",-1
311,2024.07.21,311,EPBot1,EPBot3,EPBot2,EPBot4,"3S N =",140,0.00%,"1S NS+2",140,0,"Par was bid",-
312,2024.07.21,312,EPBot1,EPBot3,EPBot2,EPBot4,"2S N +1",140,0.00%,"3DX EW-1",100,1,"They missed sacrifice",+1
313,2024.07.21,313,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"3N NS+1",430,-6,"We missed game",-
314,2024.07.21,314,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"3N N+1",430,-6,"We missed game",-
315,2024.07.21,315,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4H NS",420,1,"Par was bid",+1
316,2024.07.21,316,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",650,0.00%,"3N NS+2",660,0,"We missed best contract",-
317,2024.07.21,317,EPBot1,EPBot3,EPBot2,EPBot4,"4H N -1",-100,0.00%,"3H S",140,-6,"We overbid - undoubled",+1
318,2024.07.21,318,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"4S NS",420,1,"Par was bid",+1
319,2024.07.21,319,EPBot1,EPBot3,EPBot2,EPBot4,"4H N -1",-100,0.00%,"4H NS+1",650,-13,"Par was bid",-2
320,2024.07.21,320,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"3N NS+1",430,0,"We missed best contract",-
321,2024.07.21,321,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"4S NS+1",450,-1,"Par was bid",-1
322,2024.07.21,322,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"2H NS+1",140,0,"Par was bid",-
323,2024.07.21,323,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"3N NS",400,-6,"We missed game",+1
324,2024.07.21,324,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"6N NS",990,-11,"We missed small slam",-1
325,2024.07.21,325,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +2",680,0.00%,"6H NS",1430,-13,"We missed small slam",-
326,2024.07.21,326,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS",420,0,"Par was bid",-
327,2024.07.21,327,EPBot1,EPBot3,EPBot2,EPBot4,"4S S +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
328,2024.07.21,328,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS",420,0,"Par was bid",-
329,2024.07.21,329,EPBot1,EPBot3,EPBot2,EPBot4,"5S N =",450,0.00%,"3N NS+2",460,0,"We missed best contract",-
330,2024.07.21,330,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"4S NS",420,0,"Par was bid",-
331,2024.07.21,331,EPBot1,EPBot3,EPBot2,EPBot4,"4H S =",420,0.00%,"4H NS+1",450,-1,"Par was bid",-1
332,2024.07.21,332,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"4DX E-3",500,-8,"We missed game",+1
333,2024.07.21,333,EPBot1,EPBot3,EPBot2,EPBot4,"4S S +1",650,0.00%,"4N N",630,1,"We missed best contract",+1
334,2024.07.21,334,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"3SX EW-1",100,8,"We overbid - undoubled",+1
335,2024.07.21,335,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",620,0.00%,"3N NS+2",660,-1,"We missed best contract",-
336,2024.07.21,336,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
337,2024.07.21,337,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"3SX NS-1",-100,11,"They missed double",+2
338,2024.07.21,338,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",650,0.00%,"3N NS+1",630,1,"We missed best contract",+1
339,2024.07.21,339,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"2S NS+1",140,7,"We overbid - undoubled",+1
340,2024.07.21,340,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"3N NS+2",460,0,"We missed best contract",-
341,2024.07.21,341,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +2",200,0.00%,"2S NS+1",140,2,"Par was bid",+2
342,2024.07.21,342,EPBot1,EPBot3,EPBot2,EPBot4,"4S S =",420,0.00%,"4S NS",420,0,"Par was bid",-
343,2024.07.21,343,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
344,2024.07.21,344,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"4H NS",420,-6,"We missed game",-
345,2024.07.21,345,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"3N NS+1",430,1,"We missed best contract",+1
346,2024.07.21,346,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"3N S+2",460,0,"We missed best contract",-
347,2024.07.21,347,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
348,2024.07.21,348,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",620,0.00%,"3N NS+1",630,0,"We missed best contract",-
349,2024.07.21,349,EPBot1,EPBot3,EPBot2,EPBot4,"4S S +1",650,0.00%,"3N NS+2",660,0,"We missed best contract",-
350,2024.07.21,350,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"6N NS",990,-11,"We missed small slam",-1
351,2024.07.21,351,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"3N NS",600,-10,"We missed game",-
352,2024.07.21,352,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"3H NS",140,1,"Par was bid",+1
353,2024.07.21,353,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"1H NS+2",140,1,"Par was bid",+1
354,2024.07.21,354,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"2N NS",120,1,"We overbid - undoubled",+1
355,2024.07.21,355,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"3N NS+2",460,0,"We missed best contract",-
356,2024.07.21,356,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS+1",450,-1,"Par was bid",-1
357,2024.07.21,357,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"2S NS+1",140,1,"Par was bid",+1
358,2024.07.21,358,EPBot1,EPBot3,EPBot2,EPBot4,"4S S =",420,0.00%,"4S NS",420,0,"Par was bid",-
359,2024.07.21,359,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4H NS",420,1,"Par was bid",+1
360,2024.07.21,360,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"3N NS",400,1,"We overbid - undoubled",+1
361,2024.07.21,361,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"4S S+1",450,0,"We wrong-side contract",+1
362,2024.07.21,362,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"4H NS",420,-7,"We missed game",-1
363,2024.07.21,363,EPBot1,EPBot3,EPBot2,EPBot4,"2S N +2",170,0.00%,"4S NS",420,-6,"We missed game",-
364,2024.07.21,364,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",650,0.00%,"3N NS+1",630,1,"We missed best contract",+1
365,2024.07.21,365,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"2S NS+1",140,1,"Par was bid",+1
366,2024.07.21,366,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"3CX EW-1",100,8,"We overbid - undoubled",+2
367,2024.07.21,367,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",620,0.00%,"3N NS+1",630,0,"We missed best contract",-
368,2024.07.21,368,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"4S NS",420,1,"Par was bid",+1
369,2024.07.21,369,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"6N S",990,-11,"We missed small slam",-1
370,2024.07.21,370,EPBot1,EPBot3,EPBot2,EPBot4,"6H N =",1430,0.00%,"4H NS+1",650,13,"We overbid - undoubled",+1
371,2024.07.21,371,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +2",200,0.00%,"4H NS",420,-6,"We missed game",+1
372,2024.07.21,372,EPBot1,EPBot3,EPBot2,EPBot4,"3N N +1",430,0.00%,"6D N",920,-10,"We missed small slam",-1
373,2024.07.21,373,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",620,0.00%,"3N NS+1",630,0,"We missed best contract",-
374,2024.07.21,374,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4H NS",420,1,"Par was bid",+1
375,2024.07.21,375,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
376,2024.07.21,376,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"4S NS",420,0,"Par was bid",-
377,2024.07.21,377,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"4S N+1",450,-7,"We missed game",-1
378,2024.07.21,378,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"1S NS+2",140,7,"We overbid - undoubled",+1
379,2024.07.21,379,EPBot1,EPBot3,EPBot2,EPBot4,"6H N =",980,0.00%,"6N NS",990,0,"We missed best contract",-
380,2024.07.21,380,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",620,0.00%,"4S NS",620,0,"Par was bid",-
381,2024.07.21,381,EPBot1,EPBot3,EPBot2,EPBot4,"3N N =",600,0.00%,"3N NS",600,0,"Par was bid",-
382,2024.07.21,382,EPBot1,EPBot3,EPBot2,EPBot4,"3S N =",140,0.00%,"3DX EW-1",100,1,"We overbid - undoubled",+1
383,2024.07.21,383,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"2N NS",120,1,"We overbid - undoubled",+1
384,2024.07.21,384,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"2N NS",120,1,"We overbid - undoubled",+1
385,2024.07.21,385,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"1N NS+1",120,1,"We overbid - undoubled",+1
386,2024.07.21,386,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"2H NS+1",140,0,"Par was bid",-
387,2024.07.21,387,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS",420,0,"Par was bid",-
388,2024.07.21,388,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"4S NS+1",450,-7,"We missed game",-1
389,2024.07.21,389,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",620,0.00%,"4S NS",620,0,"Par was bid",-
390,2024.07.21,390,EPBot1,EPBot3,EPBot2,EPBot4,"6H N =",980,0.00%,"6N NS",990,0,"We missed best contract",-
391,2024.07.21,391,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
392,2024.07.21,392,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"2SX EW-1",100,2,"We overbid - undoubled",+2
393,2024.07.21,393,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
394,2024.07.21,394,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +2",480,0.00%,"6N NS",990,-11,"We missed small slam",-
395,2024.07.21,395,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"4S NS",420,0,"Par was bid",-
