#,Date,Board,North,South,East,West,**South** Result,**South** Score, IMPs  or MPs,Par Result, **South**  Par Score,Vs. Par,DD Bidding,DD Play,
225,2024.09.04,113,GIB61,GIB61,EPBot2,EPBot4,2H E =,-110,0.00%,4CX E-1,100,-5,01,-,
226,2024.09.04,113,EPBot5,EPBot7,GIB61,GIB61,3S N =,140,0.00%,4CX E-1,100,1,19,-,
227,2024.09.04,114,GIB61,GIB61,EPBot2,EPBot4,3H S +1,170,0.00%,5CX EW-3,500,-8,02,-,
228,2024.09.04,114,EPBot5,EPBot7,GIB61,GIB61,3H N +1,170,0.00%,5CX EW-3,500,-8,02,-,
229,2024.09.04,115,GIB61,GIB61,EPBot2,EPBot4,4S N +1,450,0.00%,4S NS+1,450,0,00,-,
230,2024.09.04,115,EPBot5,EPBot7,GIB61,GIB61,4S N +1,450,0.00%,4S NS+1,450,0,00,-,
231,2024.09.04,116,GIB61,GIB61,EPBot2,EPBot4,6S S +1,1460,0.00%,7N NS,2220,-13,04,-,
232,2024.09.04,116,EPBot5,EPBot7,GIB61,GIB61,6S S +1,1460,0.00%,7N NS,2220,-13,04,-,
233,2024.09.04,117,GIB61,GIB61,EPBot2,EPBot4,3S E +1,-170,0.00%,4S EW,-420,6,13,-,
234,2024.09.04,117,EPBot5,EPBot7,GIB61,GIB61,2S E +2,-170,0.00%,4S EW,-420,6,13,-,
235,2024.09.04,118,GIB61,GIB61,EPBot2,EPBot4,4H S +1,450,0.00%,4H NS+1,450,0,00,-,
236,2024.09.04,118,EPBot5,EPBot7,GIB61,GIB61,5H N =,450,0.00%,4H NS+1,450,0,00,-,
237,2024.09.04,119,GIB61,GIB61,EPBot2,EPBot4,4H S -1,-100,0.00%,4SX EW-2,500,-12,06,-,
238,2024.09.04,119,EPBot5,EPBot7,GIB61,GIB61,4H S -1,-100,0.00%,4SX EW-2,500,-12,06,-,
239,2024.09.04,120,GIB61,GIB61,EPBot2,EPBot4,3H E =,-140,0.00%,3H EW,-140,0,00,-,
240,2024.09.04,120,EPBot5,EPBot7,GIB61,GIB61,4H W -1,50,0.00%,3H EW,-140,5,17,-,
241,2024.09.04,121,GIB61,GIB61,EPBot2,EPBot4,5DX E -3,800,0.00%,6S NS,980,-5,03,-,
242,2024.09.04,121,EPBot5,EPBot7,GIB61,GIB61,4S S +2,480,0.00%,6S NS,980,-11,03,-,
243,2024.09.04,122,GIB61,GIB61,EPBot2,EPBot4,3S N -1,-100,0.00%,5C E,-600,11,13,-,
244,2024.09.04,122,EPBot5,EPBot7,GIB61,GIB61,3S N -1,-100,0.00%,5C E,-600,11,13,-,
245,2024.09.04,123,GIB61,GIB61,EPBot2,EPBot4,4S S +1,450,0.00%,4S NS+1,450,0,00,-,
246,2024.09.04,123,EPBot5,EPBot7,GIB61,GIB61,4S N +1,450,0.00%,4S NS+1,450,0,00,-,
247,2024.09.04,124,GIB61,GIB61,EPBot2,EPBot4,6H S +1,1460,0.00%,7N NS,2220,-13,04,-,
248,2024.09.04,124,EPBot5,EPBot7,GIB61,GIB61,7N S =,2220,0.00%,7N NS,2220,0,00,-,
249,2024.09.04,125,GIB61,GIB61,EPBot2,EPBot4,4H S +1,650,0.00%,4H NS+1,650,0,00,-,
250,2024.09.04,125,EPBot5,EPBot7,GIB61,GIB61,4H S +1,650,0.00%,4H NS+1,650,0,00,-,
251,2024.09.04,126,GIB61,GIB61,EPBot2,EPBot4,4S S +1,450,0.00%,3N N+2,460,0,05,-,
252,2024.09.04,126,EPBot5,EPBot7,GIB61,GIB61,4S S +1,450,0.00%,3N N+2,460,0,05,-,
253,2024.09.04,127,GIB61,GIB61,EPBot2,EPBot4,4H S -1,-100,0.00%,4S EW,-420,8,13,-,
254,2024.09.04,127,EPBot5,EPBot7,GIB61,GIB61,4H N -1,-100,0.00%,4S EW,-420,8,13,-,
255,2024.09.04,128,GIB61,GIB61,EPBot2,EPBot4,4H S +2,480,0.00%,6H NS,980,-11,03,-,
256,2024.09.04,128,EPBot5,EPBot7,GIB61,GIB61,4H S +2,480,0.00%,6H NS,980,-11,03,-,
257,2024.09.04,129,GIB61,GIB61,EPBot2,EPBot4,2S S +2,170,0.00%,4S NS,420,-6,02,-,
258,2024.09.04,129,EPBot5,EPBot7,GIB61,GIB61,4S N =,420,0.00%,4S NS,420,0,00,-,
259,2024.09.04,130,GIB61,GIB61,EPBot2,EPBot4,3D E -2,100,0.00%,2H EW+1,-140,6,12,-,
260,2024.09.04,130,EPBot5,EPBot7,GIB61,GIB61,4SX S -3,-800,0.00%,2H EW+1,-140,-12,07,-,
261,2024.09.04,131,GIB61,GIB61,EPBot2,EPBot4,2H S +1,140,0.00%,3H NS,140,0,12,-,
262,2024.09.04,131,EPBot5,EPBot7,GIB61,GIB61,3H N =,140,0.00%,3H NS,140,0,00,-,
263,2024.09.04,132,GIB61,GIB61,EPBot2,EPBot4,4H S +1,650,0.00%,4H NS+1,650,0,00,-,
264,2024.09.04,132,EPBot5,EPBot7,GIB61,GIB61,4H S +1,650,0.00%,4H NS+1,650,0,00,-,
265,2024.09.04,133,GIB61,GIB61,EPBot2,EPBot4,4S S =,620,0.00%,5DX EW-2,300,8,19,-,
266,2024.09.04,133,EPBot5,EPBot7,GIB61,GIB61,5S N -1,-100,0.00%,5DX EW-2,300,-9,06,-,
267,2024.09.04,134,GIB61,GIB61,EPBot2,EPBot4,4H S +1,450,0.00%,4H NS+1,450,0,00,-,
268,2024.09.04,134,EPBot5,EPBot7,GIB61,GIB61,4H N +1,450,0.00%,4H NS+1,450,0,00,-,
269,2024.09.04,135,GIB61,GIB61,EPBot2,EPBot4,4S S =,620,0.00%,5CX EW-2,500,3,19,-,
270,2024.09.04,135,EPBot5,EPBot7,GIB61,GIB61,4S N =,620,0.00%,5CX EW-2,500,3,19,-,
271,2024.09.04,136,GIB61,GIB61,EPBot2,EPBot4,3D E -1,50,0.00%,2S EW+1,-140,5,12,-,
272,2024.09.04,136,EPBot5,EPBot7,GIB61,GIB61,4H W -5,250,0.00%,2S EW+1,-140,9,17,-,
273,2024.09.04,137,GIB61,GIB61,EPBot2,EPBot4,4S S =,420,0.00%,4S NS,420,0,00,-,
274,2024.09.04,137,EPBot5,EPBot7,GIB61,GIB61,4S N =,420,0.00%,4S NS,420,0,00,-,
275,2024.09.04,138,GIB61,GIB61,EPBot2,EPBot4,4H S -1,-100,0.00%,3S EW,-140,1,21,-,
276,2024.09.04,138,EPBot5,EPBot7,GIB61,GIB61,3H N =,140,0.00%,3S EW,-140,7,12,-,
277,2024.09.04,139,GIB61,GIB61,EPBot2,EPBot4,6H S -1,-50,0.00%,4H NS+1,450,-11,06,-,
278,2024.09.04,139,EPBot5,EPBot7,GIB61,GIB61,6H N -1,-50,0.00%,4H NS+1,450,-11,06,-,
279,2024.09.04,140,GIB61,GIB61,EPBot2,EPBot4,3S S =,140,0.00%,4SX NS-1,-200,8,13,-,
280,2024.09.04,140,EPBot5,EPBot7,GIB61,GIB61,3S N =,140,0.00%,4SX NS-1,-200,8,13,-,
281,2024.09.04,141,GIB61,GIB61,EPBot2,EPBot4,4H S -1,-100,0.00%,1H NS+2,140,-6,06,-,
282,2024.09.04,141,EPBot5,EPBot7,GIB61,GIB61,4H N -1,-100,0.00%,1H NS+2,140,-6,06,-,
283,2024.09.04,142,GIB61,GIB61,EPBot2,EPBot4,3S S -2,-100,0.00%,4DX NS-1,-100,0,21,-,
284,2024.09.04,142,EPBot5,EPBot7,GIB61,GIB61,4S S -3,-150,0.00%,4DX NS-1,-100,-2,06,-,
285,2024.09.04,143,GIB61,GIB61,EPBot2,EPBot4,6SX S -1,-200,0.00%,7CX EW-5,1100,-16,07,-,
286,2024.09.04,143,EPBot5,EPBot7,GIB61,GIB61,4S S +1,650,0.00%,7CX EW-5,1100,-10,03,-,
287,2024.09.04,144,GIB61,GIB61,EPBot2,EPBot4,4H S -1,-50,0.00%,2H NS+1,140,-5,06,-,
288,2024.09.04,144,EPBot5,EPBot7,GIB61,GIB61,3H N =,140,0.00%,2H NS+1,140,0,00,-,
289,2024.09.04,145,GIB61,GIB61,EPBot2,EPBot4,4H S =,420,0.00%,3N NS+1,430,0,05,-,
290,2024.09.04,145,EPBot5,EPBot7,GIB61,GIB61,4H N =,420,0.00%,3N NS+1,430,0,05,-,
291,2024.09.04,146,GIB61,GIB61,EPBot2,EPBot4,2H S +2,170,0.00%,4H NS,620,-10,02,-,
292,2024.09.04,146,EPBot5,EPBot7,GIB61,GIB61,3H N +1,170,0.00%,4H NS,620,-10,02,-,
293,2024.09.04,147,GIB61,GIB61,EPBot2,EPBot4,4H S +1,450,0.00%,4H NS+1,450,0,00,-,
294,2024.09.04,147,EPBot5,EPBot7,GIB61,GIB61,4H N +1,450,0.00%,4H NS+1,450,0,00,-,
295,2024.09.04,148,GIB61,GIB61,EPBot2,EPBot4,3S S =,140,0.00%,4C EW,-130,7,12,-,
296,2024.09.04,148,EPBot5,EPBot7,GIB61,GIB61,3S N =,140,0.00%,4C EW,-130,7,12,-,
297,2024.09.04,149,GIB61,GIB61,EPBot2,EPBot4,4H S =,620,0.00%,4H NS,620,0,00,-,
298,2024.09.04,149,EPBot5,EPBot7,GIB61,GIB61,4H S =,620,0.00%,4H NS,620,0,00,-,
299,2024.09.04,150,GIB61,GIB61,EPBot2,EPBot4,2H S +1,140,0.00%,3N S,400,-6,02,-,
300,2024.09.04,150,EPBot5,EPBot7,GIB61,GIB61,4H S -1,-50,0.00%,3N S,400,-10,06,-,
301,2024.09.04,151,GIB61,GIB61,EPBot2,EPBot4,6H S +1,1460,0.00%,7H NS,2210,-13,04,-,
302,2024.09.04,151,EPBot5,EPBot7,GIB61,GIB61,6H N +1,1460,0.00%,7H NS,2210,-13,04,-,
303,2024.09.04,152,GIB61,GIB61,EPBot2,EPBot4,4H S +1,450,0.00%,3N NS+2,460,0,05,-,
304,2024.09.04,152,EPBot5,EPBot7,GIB61,GIB61,4H N +1,450,0.00%,3N NS+2,460,0,05,-,
305,2024.09.04,153,GIB61,GIB61,EPBot2,EPBot4,7H S =,1510,0.00%,7N NS,1520,0,05,-,
306,2024.09.04,153,EPBot5,EPBot7,GIB61,GIB61,7N S =,1520,0.00%,7N NS,1520,0,00,-,
307,2024.09.04,154,GIB61,GIB61,EPBot2,EPBot4,3H S +1,170,0.00%,4SX EW-1,200,-1,02,-,
308,2024.09.04,154,EPBot5,EPBot7,GIB61,GIB61,4H N =,620,0.00%,4SX EW-1,200,9,19,-,
309,2024.09.04,155,GIB61,GIB61,EPBot2,EPBot4,2S S +2,170,0.00%,5DX EW-2,300,-4,02,-,
310,2024.09.04,155,EPBot5,EPBot7,GIB61,GIB61,3S N +1,170,0.00%,5DX EW-2,300,-4,02,-,
311,2024.09.04,156,GIB61,GIB61,EPBot2,EPBot4,2S S -1,-100,0.00%,1N EW+1,-120,1,21,-,
312,2024.09.04,156,EPBot5,EPBot7,GIB61,GIB61,2S S -1,-100,0.00%,1N EW+1,-120,1,21,-,
313,2024.09.04,157,GIB61,GIB61,EPBot2,EPBot4,4H S +1,650,0.00%,4H S+1,650,0,00,-,
314,2024.09.04,157,EPBot5,EPBot7,GIB61,GIB61,4H N =,620,0.00%,4H S+1,650,-1,09,-,
315,2024.09.04,158,GIB61,GIB61,EPBot2,EPBot4,4S S -2,-100,0.00%,4SX NS-2,-300,5,21,-,
316,2024.09.04,158,EPBot5,EPBot7,GIB61,GIB61,4SX S -2,-300,0.00%,4SX NS-2,-300,0,00,-,
317,2024.09.04,159,GIB61,GIB61,EPBot2,EPBot4,4H S +1,650,0.00%,3N N+2,660,0,05,-,
318,2024.09.04,159,EPBot5,EPBot7,GIB61,GIB61,5H N =,650,0.00%,3N N+2,660,0,05,-,
319,2024.09.04,160,GIB61,GIB61,EPBot2,EPBot4,4H S +2,480,0.00%,6H S,980,-11,03,-,
320,2024.09.04,160,EPBot5,EPBot7,GIB61,GIB61,4H N +1,450,0.00%,6H S,980,-11,03,-,
321,2024.09.04,161,GIB61,GIB61,EPBot2,EPBot4,4S S =,420,0.00%,5HX EW-2,300,3,19,-,
322,2024.09.04,161,EPBot5,EPBot7,GIB61,GIB61,3S N +1,170,0.00%,5HX EW-2,300,-4,02,-,
323,2024.09.04,162,GIB61,GIB61,EPBot2,EPBot4,2S S +2,170,0.00%,5CX EW-3,500,-8,02,-,
324,2024.09.04,162,EPBot5,EPBot7,GIB61,GIB61,2S S +2,170,0.00%,5CX EW-3,500,-8,02,-,
325,2024.09.04,163,GIB61,GIB61,EPBot2,EPBot4,4HX S -1,-100,0.00%,4HX NS-1,-100,0,00,-,
326,2024.09.04,163,EPBot5,EPBot7,GIB61,GIB61,3H N =,140,0.00%,4HX NS-1,-100,6,12,-,
327,2024.09.04,164,GIB61,GIB61,EPBot2,EPBot4,4H S -1,-100,0.00%,3H NS,140,-6,06,-,
328,2024.09.04,164,EPBot5,EPBot7,GIB61,GIB61,3H N =,140,0.00%,3H NS,140,0,00,-,
329,2024.09.04,165,GIB61,GIB61,EPBot2,EPBot4,4S S +1,650,0.00%,6CX E-3,500,4,19,-,
330,2024.09.04,165,EPBot5,EPBot7,GIB61,GIB61,4S N +1,650,0.00%,6CX E-3,500,4,19,-,
331,2024.09.04,166,GIB61,GIB61,EPBot2,EPBot4,4SX S -4,-800,0.00%,3N E+1,-630,-5,07,-,
332,2024.09.04,166,EPBot5,EPBot7,GIB61,GIB61,4H W -1,100,0.00%,3N E+1,-630,12,13,-,
333,2024.09.04,167,GIB61,GIB61,EPBot2,EPBot4,4S W +1,-650,0.00%,4S EW+1,-650,0,00,-,
334,2024.09.04,167,EPBot5,EPBot7,GIB61,GIB61,3H N -2,-200,0.00%,4S EW+1,-650,10,13,-,
335,2024.09.04,168,GIB61,GIB61,EPBot2,EPBot4,4H S +2,480,0.00%,6N NS,990,-11,03,-,
336,2024.09.04,168,EPBot5,EPBot7,GIB61,GIB61,4H N +2,480,0.00%,6N NS,990,-11,03,-,
337,2024.09.04,169,GIB61,GIB61,EPBot2,EPBot4,3N S +2,460,0.00%,6H NS,980,-11,03,-,
338,2024.09.04,169,EPBot5,EPBot7,GIB61,GIB61,6H S =,980,0.00%,6H NS,980,0,00,-,
339,2024.09.04,170,GIB61,GIB61,EPBot2,EPBot4,4S S +1,650,0.00%,4S NS+1,650,0,00,-,
340,2024.09.04,170,EPBot5,EPBot7,GIB61,GIB61,4S N +1,650,0.00%,4S NS+1,650,0,00,-,
341,2024.09.04,171,GIB61,GIB61,EPBot2,EPBot4,3S S =,140,0.00%,2S NS+1,140,0,00,-,
342,2024.09.04,171,EPBot5,EPBot7,GIB61,GIB61,3S N =,140,0.00%,2S NS+1,140,0,00,-,
343,2024.09.04,172,GIB61,GIB61,EPBot2,EPBot4,4S S +1,650,0.00%,4S NS+1,650,0,00,-,
344,2024.09.04,172,EPBot5,EPBot7,GIB61,GIB61,4S N +1,650,0.00%,4S NS+1,650,0,00,-,
345,2024.09.04,173,GIB61,GIB61,EPBot2,EPBot4,5S S +1,680,0.00%,6S NS,1430,-13,03,-,
346,2024.09.04,173,EPBot5,EPBot7,GIB61,GIB61,4S N +2,680,0.00%,6S NS,1430,-13,03,-,
347,2024.09.04,174,GIB61,GIB61,EPBot2,EPBot4,4S S =,420,0.00%,4S NS,420,0,00,-,
348,2024.09.04,174,EPBot5,EPBot7,GIB61,GIB61,4S N =,420,0.00%,4S NS,420,0,00,-,
349,2024.09.04,175,GIB61,GIB61,EPBot2,EPBot4,2H S +1,140,0.00%,3H NS,140,0,19,-,
350,2024.09.04,175,EPBot5,EPBot7,GIB61,GIB61,3H N =,140,0.00%,3H NS,140,0,00,-,
351,2024.09.04,176,GIB61,GIB61,EPBot2,EPBot4,4S S +1,450,0.00%,4S NS+1,450,0,00,-,
352,2024.09.04,176,EPBot5,EPBot7,GIB61,GIB61,4S N +1,450,0.00%,4S NS+1,450,0,00,-,
353,2024.09.04,177,GIB61,GIB61,EPBot2,EPBot4,6H S =,980,0.00%,6H NS,980,0,00,-,
354,2024.09.04,177,EPBot5,EPBot7,GIB61,GIB61,6H S =,980,0.00%,6H NS,980,0,00,-,
355,2024.09.04,178,GIB61,GIB61,EPBot2,EPBot4,5H S +1,680,0.00%,6N NS,1440,-13,03,-,
356,2024.09.04,178,EPBot5,EPBot7,GIB61,GIB61,6H S =,1430,0.00%,6N NS,1440,0,05,-,
357,2024.09.04,179,GIB61,GIB61,EPBot2,EPBot4,6H S =,980,0.00%,6N NS,990,0,05,-,
358,2024.09.04,179,EPBot5,EPBot7,GIB61,GIB61,6H S =,980,0.00%,6N NS,990,0,05,-,
359,2024.09.04,180,GIB61,GIB61,EPBot2,EPBot4,6S S =,1430,0.00%,6N NS,1440,0,05,-,
360,2024.09.04,180,EPBot5,EPBot7,GIB61,GIB61,6S S =,1430,0.00%,6N NS,1440,0,05,-,
361,2024.09.04,181,GIB61,GIB61,EPBot2,EPBot4,4H S +2,680,0.00%,6H NS,1430,-13,03,-,
362,2024.09.04,181,EPBot5,EPBot7,GIB61,GIB61,4H N +2,680,0.00%,6H NS,1430,-13,03,-,
363,2024.09.04,182,GIB61,GIB61,EPBot2,EPBot4,4H S =,420,0.00%,4H NS,420,0,00,-,
364,2024.09.04,182,EPBot5,EPBot7,GIB61,GIB61,4H N =,420,0.00%,4H NS,420,0,00,-,
365,2024.09.04,183,GIB61,GIB61,EPBot2,EPBot4,4H S +1,650,0.00%,3N NS+2,660,0,05,-,
366,2024.09.04,183,EPBot5,EPBot7,GIB61,GIB61,4H N +1,650,0.00%,3N NS+2,660,0,05,-,
367,2024.09.04,184,GIB61,GIB61,EPBot2,EPBot4,4D E -2,100,0.00%,4DX E-2,300,-5,10,-,
368,2024.09.04,184,EPBot5,EPBot7,GIB61,GIB61,3S N -1,-50,0.00%,4DX E-2,300,-8,02,-,
369,2024.09.04,185,GIB61,GIB61,EPBot2,EPBot4,4S S -1,-50,0.00%,3S NS,140,-5,06,-,
370,2024.09.04,185,EPBot5,EPBot7,GIB61,GIB61,4S N -1,-50,0.00%,3S NS,140,-5,06,-,
371,2024.09.04,186,GIB61,GIB61,EPBot2,EPBot4,3S S =,140,0.00%,2S NS+1,140,0,00,-,
372,2024.09.04,186,EPBot5,EPBot7,GIB61,GIB61,3S N =,140,0.00%,2S NS+1,140,0,00,-,
373,2024.09.04,187,GIB61,GIB61,EPBot2,EPBot4,4H S =,420,0.00%,4H NS,420,0,00,-,
374,2024.09.04,187,EPBot5,EPBot7,GIB61,GIB61,4H N =,420,0.00%,4H NS,420,0,00,-,
375,2024.09.04,188,GIB61,GIB61,EPBot2,EPBot4,4H S +1,650,0.00%,3N S+2,660,0,05,-,
376,2024.09.04,188,EPBot5,EPBot7,GIB61,GIB61,6H N -1,-100,0.00%,3N S+2,660,-13,06,-,
377,2024.09.04,189,GIB61,GIB61,EPBot2,EPBot4,6S S =,1430,0.00%,6N NS,1440,0,05,-,
378,2024.09.04,189,EPBot5,EPBot7,GIB61,GIB61,6S S =,1430,0.00%,6N NS,1440,0,05,-,
379,2024.09.04,190,GIB61,GIB61,EPBot2,EPBot4,3S S -2,-100,0.00%,3C EW,-110,0,21,-,
380,2024.09.04,190,EPBot5,EPBot7,GIB61,GIB61,3S N -2,-100,0.00%,3C EW,-110,0,21,-,
381,2024.09.04,191,GIB61,GIB61,EPBot2,EPBot4,7H S =,2210,0.00%,7N NS,2220,0,05,-,
382,2024.09.04,191,EPBot5,EPBot7,GIB61,GIB61,7N S =,2220,0.00%,7N NS,2220,0,00,-,
383,2024.09.04,192,GIB61,GIB61,EPBot2,EPBot4,4H S =,420,0.00%,4H NS,420,0,00,-,
384,2024.09.04,192,EPBot5,EPBot7,GIB61,GIB61,4H N =,420,0.00%,4H NS,420,0,00,-,
385,2024.09.04,193,GIB61,GIB61,EPBot2,EPBot4,2S S -1,-50,0.00%,2N EW,-120,2,12,-,
386,2024.09.04,193,EPBot5,EPBot7,GIB61,GIB61,3S N -2,-100,0.00%,2N EW,-120,1,21,-,
387,2024.09.04,194,GIB61,GIB61,EPBot2,EPBot4,5DX W -3,500,0.00%,3H NS,140,8,18,-,
388,2024.09.04,194,EPBot5,EPBot7,GIB61,GIB61,4H S -1,-100,0.00%,3H NS,140,-6,06,-,
389,2024.09.04,195,GIB61,GIB61,EPBot2,EPBot4,2H S +3,200,0.00%,4H NS+1,450,-6,02,-,
390,2024.09.04,195,EPBot5,EPBot7,GIB61,GIB61,4SX E -2,500,0.00%,4H NS+1,450,2,18,-,
391,2024.09.04,196,GIB61,GIB61,EPBot2,EPBot4,6S S -1,-100,0.00%,3N N+2,660,-13,06,-,
392,2024.09.04,196,EPBot5,EPBot7,GIB61,GIB61,6S S -1,-100,0.00%,3N N+2,660,-13,06,-,
393,2024.09.04,197,GIB61,GIB61,EPBot2,EPBot4,6H S -2,-200,0.00%,3N NS+2,660,-13,06,-,
394,2024.09.04,197,EPBot5,EPBot7,GIB61,GIB61,5H S -1,-100,0.00%,3N NS+2,660,-13,02,-,
395,2024.09.04,198,GIB61,GIB61,EPBot2,EPBot4,4S S =,420,0.00%,4S NS,420,0,00,-,
396,2024.09.04,198,EPBot5,EPBot7,GIB61,GIB61,4S N =,420,0.00%,4S NS,420,0,00,-,
397,2024.09.04,199,GIB61,GIB61,EPBot2,EPBot4,4S S =,620,0.00%,4S NS,620,0,00,-,
398,2024.09.04,199,EPBot5,EPBot7,GIB61,GIB61,4S N =,620,0.00%,4S NS,620,0,00,-,
399,2024.09.04,200,GIB61,GIB61,EPBot2,EPBot4,4S S +1,450,0.00%,4H NS+1,450,0,00,-,
400,2024.09.04,200,EPBot5,EPBot7,GIB61,GIB61,5S N =,450,0.00%,4H NS+1,450,0,00,-,
401,2024.09.04,201,GIB61,GIB61,EPBot2,EPBot4,4H S +1,450,0.00%,4H NS+1,450,0,00,-,
402,2024.09.04,201,EPBot5,EPBot7,GIB61,GIB61,3H S +2,200,0.00%,4H NS+1,450,-6,02,-,
403,2024.09.04,202,GIB61,GIB61,EPBot2,EPBot4,4S S =,620,0.00%,5HX EW-2,500,3,19,-,
404,2024.09.04,202,EPBot5,EPBot7,GIB61,GIB61,4S S =,620,0.00%,5HX EW-2,500,3,19,-,
405,2024.09.04,203,GIB61,GIB61,EPBot2,EPBot4,3H S -1,-50,0.00%,4S EW+1,-450,9,13,-,
406,2024.09.04,203,EPBot5,EPBot7,GIB61,GIB61,3H S -1,-50,0.00%,4S EW+1,-450,9,13,-,
407,2024.09.04,204,GIB61,GIB61,EPBot2,EPBot4,4S S =,620,0.00%,5DX EW-3,500,3,19,-,
408,2024.09.04,204,EPBot5,EPBot7,GIB61,GIB61,4S S =,620,0.00%,5DX EW-3,500,3,19,-,
409,2024.09.04,205,GIB61,GIB61,EPBot2,EPBot4,4H S =,620,0.00%,4H NS,620,0,00,-,
410,2024.09.04,205,EPBot5,EPBot7,GIB61,GIB61,3H N +1,170,0.00%,4H NS,620,-10,02,-,
411,2024.09.04,206,GIB61,GIB61,EPBot2,EPBot4,2H S +1,140,0.00%,3H NS,140,0,19,-,
412,2024.09.04,206,EPBot5,EPBot7,GIB61,GIB61,3H S =,140,0.00%,3H NS,140,0,00,-,
413,2024.09.04,207,GIB61,GIB61,EPBot2,EPBot4,4H S -1,-100,0.00%,3SX EW-1,100,-5,06,-,
414,2024.09.04,207,EPBot5,EPBot7,GIB61,GIB61,4H N -1,-100,0.00%,3SX EW-1,100,-5,06,-,
415,2024.09.04,208,GIB61,GIB61,EPBot2,EPBot4,4S N =,420,0.00%,4S NS,420,0,00,-,
416,2024.09.04,208,EPBot5,EPBot7,GIB61,GIB61,4S S =,420,0.00%,4S NS,420,0,00,-,
417,2024.09.04,209,GIB61,GIB61,EPBot2,EPBot4,3H S -2,-100,0.00%,4S EW,-420,8,13,-,
418,2024.09.04,209,EPBot5,EPBot7,GIB61,GIB61,3H N -2,-100,0.00%,4S EW,-420,8,13,-,
419,2024.09.04,210,GIB61,GIB61,EPBot2,EPBot4,4S S =,620,0.00%,4S NS,620,0,00,-,
420,2024.09.04,210,EPBot5,EPBot7,GIB61,GIB61,3S N +1,170,0.00%,4S NS,620,-10,02,-,
421,2024.09.04,211,GIB61,GIB61,EPBot2,EPBot4,4H S =,420,0.00%,3N NS+2,460,-1,05,-,
422,2024.09.04,211,EPBot5,EPBot7,GIB61,GIB61,4H N =,420,0.00%,3N NS+2,460,-1,05,-,
423,2024.09.04,212,GIB61,GIB61,EPBot2,EPBot4,4H S -1,-100,0.00%,4CX EW-2,500,-12,06,-,
424,2024.09.04,212,EPBot5,EPBot7,GIB61,GIB61,4H S -1,-100,0.00%,4CX EW-2,500,-12,06,-,
425,2024.09.04,213,GIB61,GIB61,EPBot2,EPBot4,4H S +1,650,0.00%,4H NS+1,650,0,00,-,
426,2024.09.04,213,EPBot5,EPBot7,GIB61,GIB61,4H N +1,650,0.00%,4H NS+1,650,0,00,-,
427,2024.09.04,214,GIB61,GIB61,EPBot2,EPBot4,4H S +1,450,0.00%,4H NS+1,450,0,00,-,
428,2024.09.04,214,EPBot5,EPBot7,GIB61,GIB61,4H N +1,450,0.00%,4H NS+1,450,0,00,-,
429,2024.09.04,215,GIB61,GIB61,EPBot2,EPBot4,4S S +1,650,0.00%,4H NS+1,650,0,00,-,
430,2024.09.04,215,EPBot5,EPBot7,GIB61,GIB61,4S N +1,650,0.00%,4H NS+1,650,0,00,-,
431,2024.09.04,216,GIB61,GIB61,EPBot2,EPBot4,3C W =,-110,0.00%,3C EW,-110,0,00,-,
432,2024.09.04,216,EPBot5,EPBot7,GIB61,GIB61,3C W =,-110,0.00%,3C EW,-110,0,00,-,
433,2024.09.04,217,GIB61,GIB61,EPBot2,EPBot4,4S S +1,450,0.00%,4S NS+1,450,0,00,-,
434,2024.09.04,217,EPBot5,EPBot7,GIB61,GIB61,4S S +1,450,0.00%,4S NS+1,450,0,00,-,
435,2024.09.04,218,GIB61,GIB61,EPBot2,EPBot4,4H S +1,650,0.00%,4H NS+1,650,0,00,-,
436,2024.09.04,218,EPBot5,EPBot7,GIB61,GIB61,4H S +1,650,0.00%,4H NS+1,650,0,00,-,
437,2024.09.04,219,GIB61,GIB61,EPBot2,EPBot4,2S S +2,170,0.00%,4S NS,420,-6,02,-,
438,2024.09.04,219,EPBot5,EPBot7,GIB61,GIB61,3S N +1,170,0.00%,4S NS,420,-6,02,-,
439,2024.09.04,220,GIB61,GIB61,EPBot2,EPBot4,4H S +1,650,0.00%,4H NS+1,650,0,00,-,
440,2024.09.04,220,EPBot5,EPBot7,GIB61,GIB61,4H N +1,650,0.00%,4H NS+1,650,0,00,-,
441,2024.09.04,221,GIB61,GIB61,EPBot2,EPBot4,4S S +1,650,0.00%,3N NS+2,660,0,05,-,
442,2024.09.04,221,EPBot5,EPBot7,GIB61,GIB61,4S S +1,650,0.00%,3N NS+2,660,0,05,-,
443,2024.09.04,222,GIB61,GIB61,EPBot2,EPBot4,4H S +2,480,0.00%,6H NS,980,-11,03,-,
444,2024.09.04,222,EPBot5,EPBot7,GIB61,GIB61,4H N +2,480,0.00%,6H NS,980,-11,03,-,
445,2024.09.04,223,GIB61,GIB61,EPBot2,EPBot4,4H N +2,680,0.00%,6N NS,1440,-13,03,-,
446,2024.09.04,223,EPBot5,EPBot7,GIB61,GIB61,5H S +1,680,0.00%,6N NS,1440,-13,03,-,
447,2024.09.04,224,GIB61,GIB61,EPBot2,EPBot4,4S S +1,450,0.00%,4S NS+1,450,0,00,-,
448,2024.09.04,224,EPBot5,EPBot7,GIB61,GIB61,4S S +1,450,0.00%,4S NS+1,450,0,00,-,
449,2024.09.04,225,GIB61,GIB61,EPBot2,EPBot4,3D W -1,50,0.00%,4DX E-1,100,-2,01,-,
