#,Date,Board,North,South,East,West,**South** Result,**South** Score, IMPs  or MPs,Par Result, **South**  Par Score,Vs. Par,DD Bidding,DD Play,
203,2024.09.18,203,EPBot1,EPBot3,EPBot2,EPBot4,4S E +1,-450,0.00%,4S EW+1,-450,0,Par was bid,-,
204,2024.09.18,204,EPBot1,EPBot3,EPBot2,EPBot4,4S S -1,-100,0.00%,1S NS+2,140,-6,We overbid - undoubled,-,
205,2024.09.18,205,EPBot1,EPBot3,EPBot2,EPBot4,2C W +1,-110,0.00%,4S EW,-620,11,They missed game,-,
206,2024.09.18,206,EPBot1,EPBot3,EPBot2,EPBot4,2H S =,110,0.00%,1N NS+1,120,0,We missed best contract,-,
207,2024.09.18,207,EPBot1,EPBot3,EPBot2,EPBot4,3C S +1,130,0.00%,4DX EW-3,500,-9,We missed game,-,
208,2024.09.18,208,EPBot1,EPBot3,EPBot2,EPBot4,5S S =,450,0.00%,4S NS+1,450,0,Par was bid,-,
209,2024.09.18,209,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,4H NS,420,0,Par was bid,-,
210,2024.09.18,210,EPBot1,EPBot3,EPBot2,EPBot4,6H S -1,-100,0.00%,6CX EW-3,500,-12,We overbid - undoubled,-,
211,2024.09.18,211,EPBot1,EPBot3,EPBot2,EPBot4,2H E =,-110,0.00%,2S NS+1,140,-6,We missed partial,-,
212,2024.09.18,212,EPBot1,EPBot3,EPBot2,EPBot4,4S N =,620,0.00%,4S NS,620,0,Par was bid,-,
213,2024.09.18,213,EPBot1,EPBot3,EPBot2,EPBot4,4H E +1,-450,0.00%,4H EW+1,-450,0,Par was bid,-,
214,2024.09.18,214,EPBot1,EPBot3,EPBot2,EPBot4,6H S =,980,0.00%,6N NS,990,0,We missed best contract,-,
215,2024.09.18,215,EPBot1,EPBot3,EPBot2,EPBot4,4H N +2,680,0.00%,6H NS,1430,-13,We missed small slam,-,
216,2024.09.18,216,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,6CX EW-2,300,3,They missed partial,-,
217,2024.09.18,217,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
218,2024.09.18,218,EPBot1,EPBot3,EPBot2,EPBot4,4H N =,620,0.00%,4SX EW-2,500,3,They missed sacrifice,-,
219,2024.09.18,219,EPBot1,EPBot3,EPBot2,EPBot4,4H N =,420,0.00%,4H NS,420,0,Par was bid,-,
220,2024.09.18,220,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,3N S+1,630,0,We missed best contract,-,
221,2024.09.18,221,EPBot1,EPBot3,EPBot2,EPBot4,2H E -2,200,0.00%,1C N+1,90,3,They overbid - undoubled,-,
222,2024.09.18,222,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,490,0.00%,7C NS,1440,-14,We missed grand slam,-,
223,2024.09.18,223,EPBot1,EPBot3,EPBot2,EPBot4,2N S =,120,0.00%,4S NS,620,-11,We missed game,-,
224,2024.09.18,224,EPBot1,EPBot3,EPBot2,EPBot4,5D S -1,-50,0.00%,2S NS+1,140,-5,We overbid - undoubled,-,
225,2024.09.18,225,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,6D NS,920,-10,We missed small slam,-,
226,2024.09.18,226,EPBot1,EPBot3,EPBot2,EPBot4,2S S -2,-200,0.00%,1N EW,-90,-3,We overbid - undoubled,-,
227,2024.09.18,227,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,4S NS,420,0,Par was bid,-,
228,2024.09.18,228,EPBot1,EPBot3,EPBot2,EPBot4,1N S +1,120,0.00%,3N N,600,-10,We missed game,-,
229,2024.09.18,229,EPBot1,EPBot3,EPBot2,EPBot4,1N S -1,-100,0.00%,3SX EW-1,100,-5,We missed partial,-,
230,2024.09.18,230,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,400,0.00%,4S NS,420,-1,We missed best contract,-,
231,2024.09.18,231,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,660,0.00%,3N NS+2,660,0,Par was bid,-,
232,2024.09.18,232,EPBot1,EPBot3,EPBot2,EPBot4,3D E =,-110,0.00%,4CX EW-1,100,-5,We missed partial,-,
233,2024.09.18,233,EPBot1,EPBot3,EPBot2,EPBot4,3N S -2,-100,0.00%,2D S+2,130,-6,We missed partial,-,
234,2024.09.18,234,EPBot1,EPBot3,EPBot2,EPBot4,2S W -1,100,0.00%,2H NS+1,140,-1,We missed double,-,
235,2024.09.18,235,EPBot1,EPBot3,EPBot2,EPBot4,2N S =,120,0.00%,3HX E-1,100,1,They missed sacrifice,-,
236,2024.09.18,236,EPBot1,EPBot3,EPBot2,EPBot4,2S N +1,140,0.00%,2H NS+1,140,0,Par was bid,-,
237,2024.09.18,237,EPBot1,EPBot3,EPBot2,EPBot4,3S N +1,170,0.00%,4S NS,620,-10,We missed game,-,
238,2024.09.18,238,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,4H S,420,0,Par was bid,-,
239,2024.09.18,239,EPBot1,EPBot3,EPBot2,EPBot4,1N S +1,120,0.00%,5CX E-1,100,1,They missed partial,-,
240,2024.09.18,240,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,4H NS+1,450,0,Par was bid,-,
241,2024.09.18,241,EPBot1,EPBot3,EPBot2,EPBot4,4H S +2,480,0.00%,6H NS,980,-11,We missed small slam,-,
242,2024.09.18,242,EPBot1,EPBot3,EPBot2,EPBot4,3D W +1,-130,0.00%,4D EW,-130,0,We missed partial,-,
243,2024.09.18,243,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,4H NS+1,450,0,Par was bid,-,
244,2024.09.18,244,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,4SX EW-1,200,9,They missed sacrifice,-,
245,2024.09.18,245,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-100,0.00%,3NX EW-1,100,-5,We overbid - undoubled,-,
246,2024.09.18,246,EPBot1,EPBot3,EPBot2,EPBot4,3C W -1,100,0.00%,3DX S-1,-100,5,They overbid - undoubled,-,
247,2024.09.18,247,EPBot1,EPBot3,EPBot2,EPBot4,3N S +4,720,0.00%,7N NS,2220,-17,We missed grand slam,-,
248,2024.09.18,248,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,3N NS+2,460,0,Par was bid,-,
249,2024.09.18,249,EPBot1,EPBot3,EPBot2,EPBot4,1D S +3,130,0.00%,3D NS+1,130,0,They missed partial,-,
250,2024.09.18,250,EPBot1,EPBot3,EPBot2,EPBot4,5C W =,-600,0.00%,5HX NS-1,-200,-9,We missed sacrifice,-,
251,2024.09.18,251,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,3N NS+1,430,0,We missed best contract,-,
252,2024.09.18,252,EPBot1,EPBot3,EPBot2,EPBot4,4S S +2,680,0.00%,7HX EW-6,1400,-12,We missed small slam,-,
253,2024.09.18,253,EPBot1,EPBot3,EPBot2,EPBot4,3N S -4,-400,0.00%,2H NS+1,140,-11,We missed partial,-,
254,2024.09.18,254,EPBot1,EPBot3,EPBot2,EPBot4,2D S +1,110,0.00%,1N NS+1,120,0,We missed best contract,-,
255,2024.09.18,255,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
256,2024.09.18,256,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,3N NS+1,430,0,We missed best contract,-,
257,2024.09.18,257,EPBot1,EPBot3,EPBot2,EPBot4,6H N =,980,0.00%,6H NS,980,0,Par was bid,-,
258,2024.09.18,258,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
259,2024.09.18,259,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,4H NS,420,0,Par was bid,-,
260,2024.09.18,260,EPBot1,EPBot3,EPBot2,EPBot4,4D E -1,100,0.00%,5DX EW-2,500,-9,We missed game,-,
261,2024.09.18,261,EPBot1,EPBot3,EPBot2,EPBot4,2D N +3,150,0.00%,3N S+1,630,-10,We missed game,-,
262,2024.09.18,262,EPBot1,EPBot3,EPBot2,EPBot4,6S S -1,-50,0.00%,4S NS+1,450,-11,We overbid - undoubled,-,
263,2024.09.18,263,EPBot1,EPBot3,EPBot2,EPBot4,6N S =,1440,0.00%,6N NS,1440,0,Par was bid,-,
264,2024.09.18,264,EPBot1,EPBot3,EPBot2,EPBot4,3S W -1,50,0.00%,3SX EW-1,100,-2,We missed double,-,
265,2024.09.18,265,EPBot1,EPBot3,EPBot2,EPBot4,4S E +1,-650,0.00%,6CX S-3,-500,-4,We missed sacrifice,-,
266,2024.09.18,266,EPBot1,EPBot3,EPBot2,EPBot4,3S W +1,-170,0.00%,5CX NS-2,-500,8,They missed game,-,
267,2024.09.18,267,EPBot1,EPBot3,EPBot2,EPBot4,4C S -1,-50,0.00%,5CX NS-2,-300,6,They missed game,-,
268,2024.09.18,268,EPBot1,EPBot3,EPBot2,EPBot4,3D N -2,-200,0.00%,2H EW,-110,-3,We overbid - undoubled,-,
269,2024.09.18,269,EPBot1,EPBot3,EPBot2,EPBot4,2H N -2,-200,0.00%,1N EW+1,-120,-2,We overbid - undoubled,-,
270,2024.09.18,270,EPBot1,EPBot3,EPBot2,EPBot4,6D N =,920,0.00%,6N S,990,-2,We missed best contract,-,
271,2024.09.18,271,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,650,0.00%,4H NS+1,650,0,Par was bid,-,
272,2024.09.18,272,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,4H NS,420,-1,We missed best contract,-,
273,2024.09.18,273,EPBot1,EPBot3,EPBot2,EPBot4,5C W +1,-420,0.00%,6HX NS-4,-800,9,They missed small slam,-,
274,2024.09.18,274,EPBot1,EPBot3,EPBot2,EPBot4,6H N -2,-200,0.00%,5SX EW-3,500,-12,We overbid - undoubled,-,
275,2024.09.18,275,EPBot1,EPBot3,EPBot2,EPBot4,1S W +1,-110,0.00%,3N E+1,-630,11,They missed game,-,
276,2024.09.18,276,EPBot1,EPBot3,EPBot2,EPBot4,2N N =,120,0.00%,1N NS+1,120,0,Par was bid,-,
277,2024.09.18,277,EPBot1,EPBot3,EPBot2,EPBot4,3D N =,110,0.00%,3S NS,140,-1,We missed best contract,-,
278,2024.09.18,278,EPBot1,EPBot3,EPBot2,EPBot4,6H N =,980,0.00%,6N NS,990,0,We missed best contract,-,
279,2024.09.18,279,EPBot1,EPBot3,EPBot2,EPBot4,6N S =,1440,0.00%,6N NS,1440,0,Par was bid,-,
280,2024.09.18,280,EPBot1,EPBot3,EPBot2,EPBot4,3H S +2,200,0.00%,4H NS+1,450,-6,We missed game,-,
281,2024.09.18,281,EPBot1,EPBot3,EPBot2,EPBot4,4S S +2,480,0.00%,6N S,990,-11,We missed small slam,-,
282,2024.09.18,282,EPBot1,EPBot3,EPBot2,EPBot4,2S S +1,140,0.00%,3H NS,140,0,They missed partial,-,
283,2024.09.18,283,EPBot1,EPBot3,EPBot2,EPBot4,1C S =,70,0.00%,4S EW+1,-450,11,They missed game,-,
284,2024.09.18,284,EPBot1,EPBot3,EPBot2,EPBot4,6S S =,1430,0.00%,6N NS,1440,0,We missed best contract,-,
285,2024.09.18,285,EPBot1,EPBot3,EPBot2,EPBot4,6N N +1,1470,0.00%,7N NS,2220,-13,We missed grand slam,-,
286,2024.09.18,286,EPBot1,EPBot3,EPBot2,EPBot4,4S S -1,-50,0.00%,4SX NS-1,-100,2,They missed double,-,
287,2024.09.18,287,EPBot1,EPBot3,EPBot2,EPBot4,4SX W -2,300,0.00%,5SX EW-3,500,-5,We missed game,-,
288,2024.09.18,288,EPBot1,EPBot3,EPBot2,EPBot4,6H S =,980,0.00%,6H NS,980,0,Par was bid,-,
289,2024.09.18,289,EPBot1,EPBot3,EPBot2,EPBot4,1N S -1,-50,0.00%,3S E,-140,3,They missed partial,-,
290,2024.09.18,290,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,600,0.00%,4SX EW-3,500,3,They missed sacrifice,-,
291,2024.09.18,291,EPBot1,EPBot3,EPBot2,EPBot4,4C S -2,-100,0.00%,7CX NS-5,-1100,14,They missed small slam,-,
292,2024.09.18,292,EPBot1,EPBot3,EPBot2,EPBot4,3C W +2,-150,0.00%,5C EW,-600,10,They missed game,-,
293,2024.09.18,293,EPBot1,EPBot3,EPBot2,EPBot4,1N S -1,-100,0.00%,2H NS+1,140,-6,We missed partial,-,
294,2024.09.18,294,EPBot1,EPBot3,EPBot2,EPBot4,1S S -2,-100,0.00%,4HX NS-1,-100,0,They missed game,-,
295,2024.09.18,295,EPBot1,EPBot3,EPBot2,EPBot4,2S S +3,200,0.00%,4S NS+1,650,-10,We missed game,-,
296,2024.09.18,296,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,4N NS,430,0,They missed sacrifice,-,
297,2024.09.18,297,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,6D NS,920,-10,We missed small slam,-,
298,2024.09.18,298,EPBot1,EPBot3,EPBot2,EPBot4,6DX E -1,200,0.00%,5SX NS-2,-500,12,They overbid - doubled,-,
299,2024.09.18,299,EPBot1,EPBot3,EPBot2,EPBot4,4D E =,-130,0.00%,4HX NS-1,-100,-1,We missed sacrifice,-,
300,2024.09.18,300,EPBot1,EPBot3,EPBot2,EPBot4,3S S +1,170,0.00%,5HX EW-3,500,-8,We missed game,-,
301,2024.09.18,301,EPBot1,EPBot3,EPBot2,EPBot4,4D E -2,200,0.00%,2H NS,110,3,They overbid - undoubled,-,
302,2024.09.18,302,EPBot1,EPBot3,EPBot2,EPBot4,2S W -2,100,0.00%,2D EW+1,-110,5,They missed partial,-,
303,2024.09.18,303,EPBot1,EPBot3,EPBot2,EPBot4,6D S -1,-100,0.00%,3N NS+2,660,-13,We overbid - undoubled,-,
304,2024.09.18,304,EPBot1,EPBot3,EPBot2,EPBot4,4C S -2,-100,0.00%,4NX NS-3,-500,9,They missed game,-,
305,2024.09.18,305,EPBot1,EPBot3,EPBot2,EPBot4,2C S =,90,0.00%,4S EW,-420,11,They missed game,-,
306,2024.09.18,306,EPBot1,EPBot3,EPBot2,EPBot4,3S W -2,100,0.00%,4SX EW-3,500,-9,We missed game,-,
307,2024.09.18,307,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,4H NS,420,0,Par was bid,-,
308,2024.09.18,308,EPBot1,EPBot3,EPBot2,EPBot4,4H N =,620,0.00%,4S NS+1,650,-1,We missed best contract,-,
309,2024.09.18,309,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,650,0.00%,6DX EW-3,500,4,They missed sacrifice,-,
310,2024.09.18,310,EPBot1,EPBot3,EPBot2,EPBot4,5S S +1,480,0.00%,6N NS,990,-11,We missed small slam,-,
311,2024.09.18,311,EPBot1,EPBot3,EPBot2,EPBot4,6H S -1,-100,0.00%,4H NS+1,650,-13,We overbid - undoubled,-,
312,2024.09.18,312,EPBot1,EPBot3,EPBot2,EPBot4,3H S -2,-100,0.00%,3N EW+1,-430,8,They missed game,-,
313,2024.09.18,313,EPBot1,EPBot3,EPBot2,EPBot4,4H S -2,-100,0.00%,3S EW,-140,1,They missed double,-,
314,2024.09.18,314,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,650,0.00%,4H NS+1,650,0,Par was bid,-,
315,2024.09.18,315,EPBot1,EPBot3,EPBot2,EPBot4,3C E -3,150,0.00%,2NX S-1,-100,6,They overbid - undoubled,-,
316,2024.09.18,316,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,650,0.00%,5H NS,650,0,They missed sacrifice,-,
317,2024.09.18,317,EPBot1,EPBot3,EPBot2,EPBot4,1N S -2,-200,0.00%,3S E,-140,-2,We missed partial,-,
318,2024.09.18,318,EPBot1,EPBot3,EPBot2,EPBot4,4S S -1,-50,0.00%,4SX NS-1,-100,2,They missed double,-,
319,2024.09.18,319,EPBot1,EPBot3,EPBot2,EPBot4,4H S -2,-200,0.00%,2S EW+1,-140,-2,We overbid - undoubled,-,
320,2024.09.18,320,EPBot1,EPBot3,EPBot2,EPBot4,2S S =,110,0.00%,1S NS+1,110,0,Par was bid,-,
321,2024.09.18,321,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N S+1,430,0,Par was bid,-,
322,2024.09.18,322,EPBot1,EPBot3,EPBot2,EPBot4,1H S -2,-200,0.00%,1N EW+1,-120,-2,We overbid - undoubled,-,
323,2024.09.18,323,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-50,0.00%,6S NS,980,-14,We missed small slam,-,
324,2024.09.18,324,EPBot1,EPBot3,EPBot2,EPBot4,4S S -1,-100,0.00%,1S NS+2,140,-6,We overbid - undoubled,-,
325,2024.09.18,325,EPBot1,EPBot3,EPBot2,EPBot4,1N S +1,120,0.00%,3C NS+1,130,0,We missed best contract,-,
326,2024.09.18,326,EPBot1,EPBot3,EPBot2,EPBot4,3HX S -2,-300,0.00%,2N E,-120,-5,We overbid - doubled,-,
327,2024.09.18,327,EPBot1,EPBot3,EPBot2,EPBot4,1N S -2,-200,0.00%,4H EW,-620,9,They missed game,-,
328,2024.09.18,328,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,4S NS+1,450,-1,We missed best contract,-,
329,2024.09.18,329,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N N+2,460,-1,We wrong-side contract,-,
330,2024.09.18,330,EPBot1,EPBot3,EPBot2,EPBot4,2D S +1,110,0.00%,3D NS,110,0,They missed partial,-,
331,2024.09.18,331,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,4H NS+1,450,0,Par was bid,-,
332,2024.09.18,332,EPBot1,EPBot3,EPBot2,EPBot4,2D E +2,-130,0.00%,3N EW,-400,7,They missed game,-,
333,2024.09.18,333,EPBot1,EPBot3,EPBot2,EPBot4,1N S +1,120,0.00%,1S NS+2,140,-1,We missed best contract,-,
334,2024.09.18,334,EPBot1,EPBot3,EPBot2,EPBot4,3D E -2,100,0.00%,3C NS+1,130,-1,We missed double,-,
335,2024.09.18,335,EPBot1,EPBot3,EPBot2,EPBot4,3C S +1,130,0.00%,3C NS+1,130,0,Par was bid,-,
336,2024.09.18,336,EPBot1,EPBot3,EPBot2,EPBot4,4S N =,420,0.00%,4S NS,420,0,Par was bid,-,
337,2024.09.18,337,EPBot1,EPBot3,EPBot2,EPBot4,2N S -1,-50,0.00%,2N N,120,-5,We wrong-side contract,-,
338,2024.09.18,338,EPBot1,EPBot3,EPBot2,EPBot4,1S S +1,110,0.00%,1N NS+1,120,0,We missed best contract,-,
339,2024.09.18,339,EPBot1,EPBot3,EPBot2,EPBot4,2N S +1,150,0.00%,3N NS,400,-6,We missed game,-,
340,2024.09.18,340,EPBot1,EPBot3,EPBot2,EPBot4,2D E +2,-130,0.00%,3N EW+1,-630,11,They missed game,-,
341,2024.09.18,341,EPBot1,EPBot3,EPBot2,EPBot4,5CX W -3,500,0.00%,4NX EW-3,500,0,Par was bid,-,
342,2024.09.18,342,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,490,0.00%,6N NS,990,-11,We missed small slam,-,
343,2024.09.18,343,EPBot1,EPBot3,EPBot2,EPBot4,2S S =,110,0.00%,2N NS,120,0,We missed best contract,-,
344,2024.09.18,344,EPBot1,EPBot3,EPBot2,EPBot4,4H S +2,480,0.00%,6H NS,980,-11,We missed small slam,-,
345,2024.09.18,345,EPBot1,EPBot3,EPBot2,EPBot4,1S W -3,300,0.00%,3N NS,400,-3,We missed double,-,
346,2024.09.18,346,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,5C NS,600,0,They missed sacrifice,-,
347,2024.09.18,347,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,6C NS,920,-10,We missed small slam,-,
348,2024.09.18,348,EPBot1,EPBot3,EPBot2,EPBot4,2S S +1,140,0.00%,2S NS+1,140,0,Par was bid,-,
349,2024.09.18,349,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,650,0.00%,4S NS+1,650,0,Par was bid,-,
350,2024.09.18,350,EPBot1,EPBot3,EPBot2,EPBot4,7H S =,1510,0.00%,7SX EW-6,1400,3,They missed sacrifice,-,
351,2024.09.18,351,EPBot1,EPBot3,EPBot2,EPBot4,4H E -1,50,0.00%,4NX E-2,300,-6,We missed game,-,
352,2024.09.18,352,EPBot1,EPBot3,EPBot2,EPBot4,6H S =,980,0.00%,6N NS,990,0,We missed best contract,-,
353,2024.09.18,353,EPBot1,EPBot3,EPBot2,EPBot4,4H S -2,-100,0.00%,3N NS+1,430,-11,We missed game,-,
354,2024.09.18,354,EPBot1,EPBot3,EPBot2,EPBot4,4DX W =,-510,0.00%,3C EW+1,-130,-9,We doubled making contract,-,
355,2024.09.18,355,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,4H NS,420,0,Par was bid,-,
356,2024.09.18,356,EPBot1,EPBot3,EPBot2,EPBot4,3H S =,140,0.00%,4S NS+1,650,-11,We missed game,-,
357,2024.09.18,357,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-100,0.00%,2H NS+1,140,-6,We overbid - undoubled,-,
358,2024.09.18,358,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-50,0.00%,4H NS,420,-10,We missed game,-,
359,2024.09.18,359,EPBot1,EPBot3,EPBot2,EPBot4,2C S +1,110,0.00%,1N NS+1,120,0,We missed best contract,-,
360,2024.09.18,360,EPBot1,EPBot3,EPBot2,EPBot4,3N N -1,-50,0.00%,2S NS+1,140,-5,We overbid - undoubled,-,
361,2024.09.18,361,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,4S NS,420,0,Par was bid,-,
362,2024.09.18,362,EPBot1,EPBot3,EPBot2,EPBot4,2N S -1,-100,0.00%,1N NS,90,-5,We overbid - undoubled,-,
363,2024.09.18,363,EPBot1,EPBot3,EPBot2,EPBot4,5H N =,450,0.00%,4H NS+1,450,0,Par was bid,-,
364,2024.09.18,364,EPBot1,EPBot3,EPBot2,EPBot4,6H S -1,-100,0.00%,6D NS,1370,-16,We overbid - undoubled,-,
365,2024.09.18,365,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,650,0.00%,4H NS+1,650,0,Par was bid,-,
366,2024.09.18,366,EPBot1,EPBot3,EPBot2,EPBot4,4H N -1,-50,0.00%,3H NS,140,-5,We overbid - undoubled,-,
367,2024.09.18,367,EPBot1,EPBot3,EPBot2,EPBot4,3D E -2,100,0.00%,2H NS,110,0,We missed double,-,
368,2024.09.18,368,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,6D NS,920,-11,We missed small slam,-,
369,2024.09.18,369,EPBot1,EPBot3,EPBot2,EPBot4,2N S +2,180,0.00%,3N NS+1,430,-6,We missed game,-,
370,2024.09.18,370,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,650,0.00%,4H NS+1,650,0,Par was bid,-,
371,2024.09.18,371,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,3N NS,400,0,Par was bid,-,
372,2024.09.18,372,EPBot1,EPBot3,EPBot2,EPBot4,3D S =,110,0.00%,1S NS+2,140,-1,We missed best contract,-,
373,2024.09.18,373,EPBot1,EPBot3,EPBot2,EPBot4,2H S +2,170,0.00%,4H S,620,-10,We missed game,-,
374,2024.09.18,374,EPBot1,EPBot3,EPBot2,EPBot4,4SX W -2,500,0.00%,4H NS,420,2,They overbid - doubled,-,
375,2024.09.18,375,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,660,0.00%,6H NS,1430,-13,We missed small slam,-,
376,2024.09.18,376,EPBot1,EPBot3,EPBot2,EPBot4,2D S =,90,0.00%,4H EW,-420,11,They missed game,-,
377,2024.09.18,377,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,6H NS,980,-11,We missed small slam,-,
378,2024.09.18,378,EPBot1,EPBot3,EPBot2,EPBot4,3N E -1,100,0.00%,1S EW+2,-140,6,They missed partial,-,
379,2024.09.18,379,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,450,0.00%,4H NS+1,450,0,Par was bid,-,
380,2024.09.18,380,EPBot1,EPBot3,EPBot2,EPBot4,3S W =,-140,0.00%,5DX NS-1,-200,2,They missed game,-,
381,2024.09.18,381,EPBot1,EPBot3,EPBot2,EPBot4,3H S +1,170,0.00%,4H NS,620,-10,We missed game,-,
382,2024.09.18,382,EPBot1,EPBot3,EPBot2,EPBot4,2S W -2,100,0.00%,3N S+1,430,-8,We missed game,-,
383,2024.09.18,383,EPBot1,EPBot3,EPBot2,EPBot4,3S E +2,-200,0.00%,4S EW+1,-450,6,They missed game,-,
384,2024.09.18,384,EPBot1,EPBot3,EPBot2,EPBot4,3S N -1,-50,0.00%,3D NS,110,-4,We overbid - undoubled,-,
385,2024.09.18,385,EPBot1,EPBot3,EPBot2,EPBot4,2N S +1,150,0.00%,3N NS,400,-6,We missed game,-,
386,2024.09.18,386,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,4S NS+1,650,-2,We missed best contract,-,
387,2024.09.18,387,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,3N NS+2,460,0,Par was bid,-,
388,2024.09.18,388,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,650,0.00%,5H NS,650,0,They missed sacrifice,-,
389,2024.09.18,389,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,5S NS,650,0,They missed sacrifice,-,
390,2024.09.18,390,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,6C NS,920,-11,We missed small slam,-,
391,2024.09.18,391,EPBot1,EPBot3,EPBot2,EPBot4,1N S -3,-300,0.00%,3H EW,-140,-4,We missed partial,-,
392,2024.09.18,392,EPBot1,EPBot3,EPBot2,EPBot4,1N N +1,120,0.00%,1N NS+1,120,0,Par was bid,-,
393,2024.09.18,393,EPBot1,EPBot3,EPBot2,EPBot4,3H W -1,100,0.00%,2N NS,120,-1,We missed double,-,
394,2024.09.18,394,EPBot1,EPBot3,EPBot2,EPBot4,3S W -3,300,0.00%,7SX EW-7,2000,-17,We missed grand slam,-,
395,2024.09.18,395,EPBot1,EPBot3,EPBot2,EPBot4,1N S -1,-50,0.00%,3HX EW-1,100,-4,We missed partial,-,
396,2024.09.18,396,EPBot1,EPBot3,EPBot2,EPBot4,1H S =,80,0.00%,3D NS,110,-1,We missed best contract,-,
397,2024.09.18,397,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,650,0.00%,4S NS+1,650,0,Par was bid,-,
398,2024.09.18,398,EPBot1,EPBot3,EPBot2,EPBot4,3N S -3,-150,0.00%,3SX EW-1,100,-6,We overbid - undoubled,-,
399,2024.09.18,399,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,4S NS+1,650,0,Par was bid,-,
400,2024.09.18,400,EPBot1,EPBot3,EPBot2,EPBot4,6D S -1,-50,0.00%,4H NS,420,-10,We overbid - undoubled,-,
401,2024.09.18,401,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,3N NS+2,460,0,Par was bid,-,
402,2024.09.18,402,EPBot1,EPBot3,EPBot2,EPBot4,2S S -2,-200,0.00%,1H E+2,-140,-2,We overbid - undoubled,-,
403,2024.09.18,403,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,3N NS,400,0,Par was bid,-,
404,2024.09.18,404,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-100,0.00%,2S NS+1,140,-6,We missed partial,-,
